  2.68584937e-006  2.62511678e-006  2.55214941e-006  2.47408251e-006  2.39854999e-006  2.33293797e-006  2.28366244e-006  2.25554189e-006  2.27794866e-006  2.31602378e-006  2.36708060e-006  2.42751646e-006  2.49306689e-006  2.55910654e-006  2.62097551e-006  2.67430824e-006  2.71534145e-006  2.74117977e-006  2.75000000e-006
  2.67730546e-006  2.61420039e-006  2.53992801e-006  2.46175120e-006  2.38731461e-006  2.32389719e-006  2.27770033e-006  2.25324148e-006  2.27251223e-006  2.30783494e-006  2.35671716e-006  2.41570969e-006  2.48064990e-006  2.54695549e-006  2.60994781e-006  2.66518202e-006  2.70876067e-006  2.73760878e-006  2.74969078e-006
  2.66832294e-006  2.60300150e-006  2.52760784e-006  2.44951451e-006  2.37635799e-006  2.31529205e-006  2.27228814e-006  2.25155148e-006  2.26763855e-006  2.30012146e-006  2.34670818e-006  2.40411144e-006  2.46828078e-006  2.53468829e-006  2.59864813e-006  2.65564717e-006  2.70166347e-006  2.73345001e-006  2.74876389e-006
  2.65892404e-006  2.59154780e-006  2.51521938e-006  2.43740270e-006  2.36570722e-006  2.30714383e-006  2.26743925e-006  2.25047609e-006  2.26333966e-006  2.29290243e-006  2.33707839e-006  2.39275039e-006  2.45599013e-006  2.52233528e-006  2.58710442e-006  2.64572730e-006  2.69406740e-006  2.72871375e-006  2.74722162e-006
  2.64913200e-006  2.57986764e-006  2.50279327e-006  2.42544575e-006  2.35538866e-006  2.29947268e-006  2.26316566e-006  2.25001795e-006  2.25962622e-006  2.28619571e-006  2.32785163e-006  2.38165465e-006  2.44380834e-006  2.50992702e-006  2.57534523e-006  2.63544694e-006  2.68599126e-006  2.72341170e-006  2.74506779e-006
  2.63897105e-006  2.56798991e-006  2.49036025e-006  2.41367323e-006  2.34542784e-006  2.29229759e-006  2.25947793e-006  2.25017820e-006  2.25650740e-006  2.28001789e-006  2.31905072e-006  2.37085167e-006  2.43176556e-006  2.49749420e-006  2.56339966e-006  2.62483151e-006  2.67745503e-006  2.71755699e-006  2.74230773e-006
  2.62846631e-006  2.55594399e-006  2.47795107e-006  2.40211425e-006  2.33584938e-006  2.28563630e-006  2.25638520e-006  2.25095645e-006  2.25399092e-006  2.27438425e-006  2.31069744e-006  2.36036817e-006  2.41989158e-006  2.48506758e-006  2.55129725e-006  2.61390729e-006  2.66847982e-006  2.71116410e-006  2.73894825e-006
  2.61764379e-006  2.54375967e-006  2.46559644e-006  2.39079742e-006  2.32667699e-006  2.27950529e-006  2.25389510e-006  2.25235077e-006  2.25208300e-006  2.26930872e-006  2.30281244e-006  2.35023008e-006  2.40821576e-006  2.47267790e-006  2.53906795e-006  2.60270128e-006  2.65908783e-006  2.70424884e-006  2.73499768e-006
  2.60653024e-006  2.53146711e-006  2.45332691e-006  2.37975073e-006  2.31793336e-006  2.27391973e-006  2.25201381e-006  2.25435770e-006  2.25078837e-006  2.26480386e-006  2.29541523e-006  2.34046248e-006  2.39676699e-006  2.46035581e-006  2.52674200e-006  2.59124122e-006  2.64930230e-006  2.69682833e-006  2.73046579e-006
  2.59414353e-006  2.51800889e-006  2.44011320e-006  2.36807367e-006  2.30893481e-006  2.26847964e-006  2.25066414e-006  2.25723044e-006  2.25008021e-006  2.26056478e-006  2.28794435e-006  2.33028695e-006  2.38460482e-006  2.44706519e-006  2.51326073e-006  2.57852058e-006  2.63823986e-006  2.68820469e-006  2.72488944e-006
  2.58148130e-006  2.50449795e-006  2.42707476e-006  2.35678271e-006  2.30049545e-006  2.26371712e-006  2.25004419e-006  2.26081367e-006  2.25010348e-006  2.25702645e-006  2.28109408e-006  2.32060812e-006  2.37278038e-006  2.43392949e-006  2.49974066e-006  2.56557013e-006  2.62677285e-006  2.67903024e-006  2.71865493e-006
  2.56858060e-006  2.49097386e-006  2.41424975e-006  2.34591091e-006  2.29263996e-006  2.25964613e-006  2.25015577e-006  2.26509693e-006  2.25085812e-006  2.25419922e-006  2.27488448e-006  2.31145430e-006  2.36132826e-006  2.42098716e-006  2.48622134e-006  2.55242777e-006  2.61493481e-006  2.66933183e-006  2.71178048e-006
  2.55547918e-006  2.47747618e-006  2.40167570e-006  2.33549006e-006  2.28539135e-006  2.25627857e-006  2.25099857e-006  2.27006766e-006  2.25234190e-006  2.25209136e-006  2.26933371e-006  2.30285230e-006  2.35028199e-006  2.40827607e-006  2.47274235e-006  2.53913198e-006  2.60276039e-006  2.65913784e-006  2.70428622e-006
  2.54221540e-006  2.46404441e-006  2.38938941e-006  2.32555069e-006  2.27877083e-006  2.25362430e-006  2.25257010e-006  2.27571133e-006  2.25455050e-006  2.25070905e-006  2.26445802e-006  2.29482728e-006  2.33967390e-006  2.39583342e-006  2.45934313e-006  2.52572167e-006  2.59028524e-006  2.64847811e-006  2.69619409e-006
  2.52882807e-006  2.45071788e-006  2.37742684e-006  2.31612186e-006  2.27279777e-006  2.25169109e-006  2.25486578e-006  2.28201141e-006  2.25747745e-006  2.25005633e-006  2.26027169e-006  2.28740273e-006  2.32953502e-006  2.38369564e-006  2.44606291e-006  2.51223607e-006  2.57754584e-006  2.63738383e-006  2.68752777e-006
  2.51535637e-006  2.43753558e-006  2.36582301e-006  2.30723119e-006  2.26748965e-006  2.25048459e-006  2.25787889e-006  2.28894947e-006  2.26111418e-006  2.25013510e-006  2.25678696e-006  2.28060038e-006  2.31989504e-006  2.37189824e-006  2.43294053e-006  2.49871467e-006  2.56457950e-006  2.62588748e-006  2.67831261e-006
  2.50183972e-006  2.42453610e-006  2.35461186e-006  2.29890468e-006  2.26286201e-006  2.25000834e-006  2.26160060e-006  2.29650521e-006  2.26545004e-006  2.25094515e-006  2.25401403e-006  2.27444013e-006  2.31078216e-006  2.36047574e-006  2.42001442e-006  2.48519703e-006  2.55142416e-006  2.61402270e-006  2.66857560e-006
  2.48831769e-006  2.41175747e-006  2.34382621e-006  2.29116671e-006  2.25892839e-006  2.25026373e-006  2.26602002e-006  2.30465650e-006  2.27047235e-006  2.25248409e-006  2.25196102e-006  2.26894003e-006  2.30222306e-006  2.34946159e-006  2.40732240e-006  2.47172270e-006  2.53811831e-006  2.60182422e-006  2.65834522e-006
  2.47482986e-006  2.39923709e-006  2.33349763e-006  2.28403993e-006  2.25570031e-006  2.25125001e-006  2.27112422e-006  2.31337950e-006  2.27616641e-006  2.25474743e-006  2.25063393e-006  2.26411616e-006  2.29424278e-006  2.33888802e-006  2.39490161e-006  2.45833114e-006  2.52470091e-006  2.58932772e-006  2.64765142e-006
  2.46141568e-006  2.38701162e-006  2.32365635e-006  2.27754519e-006  2.25318721e-006  2.25296430e-006  2.27689827e-006  2.32264868e-006  2.28251556e-006  2.25772855e-006  2.25003665e-006  2.25998264e-006  2.28686469e-006  2.32878596e-006  2.38278841e-006  2.44506153e-006  2.51121121e-006  2.57656980e-006  2.63652549e-006
  2.44811443e-006  2.37511682e-006  2.31433116e-006  2.27170149e-006  2.25139644e-006  2.25540158e-006  2.28332526e-006  2.33243690e-006  2.28950121e-006  2.26141870e-006  2.25017093e-006  2.25655156e-006  2.28011037e-006  2.31918499e-006  2.37101825e-006  2.43195271e-006  2.49768870e-006  2.56358779e-006  2.62500000e-006
  2.43601892e-006  2.36450294e-006  2.30623681e-006  2.26691819e-006  2.25039194e-006  2.25827410e-006  2.28979390e-006  2.34186912e-006  2.29646755e-006  2.26542761e-006  2.25093953e-006  2.25402561e-006  2.27446810e-006  2.31082454e-006  2.36052955e-006  2.42007585e-006  2.48526175e-006  2.55148760e-006  2.61408040e-006
  2.42408168e-006  2.35422425e-006  2.29862178e-006  2.26271148e-006  2.25000490e-006  2.26174459e-006  2.29678255e-006  2.35169252e-006  2.30393738e-006  2.27001679e-006  2.25232423e-006  2.25210813e-006  2.26938374e-006  2.30293206e-006  2.35038586e-006  2.40839671e-006  2.47287125e-006  2.53926005e-006  2.60287859e-006
  2.41233225e-006  2.34430616e-006  2.29150491e-006  2.25909175e-006  2.25023629e-006  2.26580446e-006  2.30427390e-006  2.36188280e-006  2.31189223e-006  2.27517489e-006  2.25432162e-006  2.25080388e-006  2.26486987e-006  2.29552708e-006  2.34061228e-006  2.39694417e-006  2.46054787e-006  2.52693538e-006  2.59142229e-006
  2.40079968e-006  2.33477323e-006  2.28490380e-006  2.25606797e-006  2.25108552e-006  2.27044366e-006  2.31224942e-006  2.37241474e-006  2.32031240e-006  2.28088914e-006  2.25692676e-006  2.25011607e-006  2.26093765e-006  2.28862791e-006  2.33123298e-006  2.38574656e-006  2.44832208e-006  2.51454408e-006  2.57973983e-006
  2.38951251e-006  2.32564902e-006  2.27883478e-006  2.25364762e-006  2.25255051e-006  2.27565074e-006  2.32068940e-006  2.38326230e-006  2.32917707e-006  2.28714543e-006  2.26013320e-006  2.25004641e-006  2.25759681e-006  2.28225163e-006  2.32227117e-006  2.37483159e-006  2.43622412e-006  2.50211680e-006  2.56786011e-006
  2.37849866e-006  2.31695611e-006  2.27331287e-006  2.25183668e-006  2.25462763e-006  2.28141279e-006  2.32957294e-006  2.39439863e-006  2.33846432e-006  2.29392826e-006  2.26393300e-006  2.25059507e-006  2.25485561e-006  2.27641399e-006  2.31374902e-006  2.36422625e-006  2.42428394e-006  2.48968428e-006  2.55581253e-006
  2.36778537e-006  2.30871601e-006  2.26835173e-006  2.25063963e-006  2.25731173e-006  2.28771558e-006  2.33887808e-006  2.40579620e-006  2.34815116e-006  2.30122086e-006  2.26831678e-006  2.25176070e-006  2.25272084e-006  2.27112946e-006  2.30568760e-006  2.35395679e-006  2.41253105e-006  2.47727729e-006  2.54362688e-006
  2.35739914e-006  2.30094909e-006  2.26396363e-006  2.25005944e-006  2.26059618e-006  2.29454350e-006  2.34858179e-006  2.41742680e-006  2.35821364e-006  2.30900519e-006  2.27327368e-006  2.25354040e-006  2.25119777e-006  2.26641108e-006  2.29810686e-006  2.34404859e-006  2.40099454e-006  2.46492650e-006  2.53133331e-006
  2.34650321e-006  2.29306056e-006  2.25985389e-006  2.25013038e-006  2.26484087e-006  2.30254685e-006  2.35956117e-006  2.43030859e-006  2.36955618e-006  2.31800814e-006  2.27930178e-006  2.25616829e-006  2.25024001e-006  2.26193527e-006  2.29042881e-006  2.33371008e-006  2.38872507e-006  2.45159183e-006  2.51787436e-006
  2.33605651e-006  2.28577767e-006  2.25644698e-006  2.25093261e-006  2.26977378e-006  2.31112807e-006  2.37095158e-006  2.44339434e-006  2.38128050e-006  2.32754372e-006  2.28597578e-006  2.25950978e-006  2.25001322e-006  2.25815618e-006  2.28336409e-006  2.32385824e-006  2.37678127e-006  2.43839884e-006  2.50436310e-006
  2.32608961e-006  2.27912173e-006  2.25375287e-006  2.25246377e-006  2.27538049e-006  2.32026206e-006  2.38271967e-006  2.45664576e-006  2.39335226e-006  2.33758402e-006  2.29327616e-006  2.26355511e-006  2.25051805e-006  2.25508489e-006  2.27693340e-006  2.31452190e-006  2.36519808e-006  2.42538613e-006  2.49083907e-006
  2.31663169e-006  2.27311224e-006  2.25177944e-006  2.25471939e-006  2.28164458e-006  2.32992208e-006  2.39483099e-006  2.47002406e-006  2.40573614e-006  2.34809966e-006  2.30118155e-006  2.26829243e-006  2.25175302e-006  2.25273039e-006  2.27115555e-006  2.30572840e-006  2.35400941e-006  2.41259179e-006  2.47734186e-006
  2.30771043e-006  2.26776676e-006  2.25053247e-006  2.25769286e-006  2.28854772e-006  2.34007986e-006  2.40725011e-006  2.48349009e-006  2.41839590e-006  2.35905986e-006  2.30966881e-006  2.27370788e-006  2.25371454e-006  2.25109955e-006  2.26604745e-006  2.29750346e-006  2.34324801e-006  2.40005327e-006  2.46391095e-006
  2.29935194e-006  2.26310095e-006  2.25001561e-006  2.26137548e-006  2.29606971e-006  2.35070568e-006  2.41994068e-006  2.49700444e-006  2.43129449e-006  2.37043254e-006  2.31871310e-006  2.27978561e-006  2.25639684e-006  2.25019717e-006  2.26162404e-006  2.28987117e-006  2.33294537e-006  2.38780725e-006  2.45058567e-006
