  0.00000000e+000  3.89139835e+000  7.76929456e+000  1.16191919e+001  1.54246250e+001  1.91662741e+001  2.28213414e+001  2.63635700e+001  2.97646172e+001  3.29979092e+001  3.60459580e+001  3.89065567e+001  4.15464492e+001
  0.00000000e+000  3.76575545e+000  7.50656861e+000  1.11955767e+001  1.48020529e+001  1.82894483e+001  2.16134730e+001  2.47202140e+001  2.75437624e+001  3.00007179e+001  3.19729281e+001  3.32601176e+001  3.35176883e+001
  0.00000000e+000  3.74269650e+000  7.45727199e+000  1.11129929e+001  1.46736882e+001  1.80945190e+001  2.13182403e+001  2.42711582e+001  2.68598864e+001  2.89721922e+001  3.04885495e+001  3.13028183e+001  3.12244345e+001
  0.00000000e+000  3.83406129e+000  7.64750515e+000  1.14173443e+001  1.51154532e+001  1.87049084e+001  2.21347490e+001  2.53322165e+001  2.81915370e+001  3.05602390e+001  3.22356585e+001  3.30431751e+001  3.33615039e+001
  0.00000000e+000  4.00812424e+000  8.01228998e+000  1.20078524e+001  1.59885610e+001  1.99450381e+001  2.38619005e+001  2.77117620e+001  3.14416392e+001  3.49394023e+001  3.79429831e+001  3.97671791e+001  3.83728774e+001
  0.00000000e+000  4.19749490e+000  8.41008022e+000  1.26545506e+001  1.69513980e+001  2.13274734e+001  2.58199218e+001  3.04824881e+001  3.53963944e+001  4.06907529e+001  4.65858213e+001  5.35040163e+001  6.24415965e+001
  0.00000000e+000  4.32624476e+000  8.68002977e+000  1.30919708e+001  1.75993623e+001  2.22510249e+001  2.71146156e+001  3.22888021e+001  3.79255552e+001  4.42750333e+001  5.17845778e+001  6.13339325e+001  7.48123858e+001
  0.00000000e+000  4.34424783e+000  8.71656741e+000  1.31476483e+001  1.76736290e+001  2.23393314e+001  2.72019817e+001  3.23350994e+001  3.78308579e+001  4.37946374e+001  5.03102752e+001  5.73037733e+001  6.40674386e+001
  0.00000000e+000  4.24806200e+000  8.51402559e+000  1.28170132e+001  1.71784862e+001  2.16230371e+001  2.61783163e+001  3.08728405e+001  3.57288894e+001  4.07445624e+001  4.58536810e+001  5.08479257e+001  5.52670162e+001
  0.00000000e+000  4.07788009e+000  8.15797189e+000  1.22424593e+001  1.63333903e+001  2.04324029e+001  2.45402374e+001  2.86562289e+001  3.27789428e+001  3.69122988e+001  4.10908568e+001  4.54632126e+001  5.05407264e+001
  0.00000000e+000  3.89806119e+000  7.78251093e+000  1.16387451e+001  1.54501950e+001  1.91974429e+001  2.28576013e+001  2.64043326e+001  2.98092242e+001  3.30456442e+001  3.60960578e+001  3.89582214e+001  4.15988245e+001
  0.00000000e+000  3.77437256e+000  7.52365437e+000  1.12208365e+001  1.48350500e+001  1.83296111e+001  2.16601036e+001  2.47724992e+001  2.76007861e+001  3.00614727e+001  3.20363155e+001  3.33249160e+001  3.35824840e+001
  0.00000000e+000  3.75393168e+000  7.47954492e+000  1.11459113e+001  1.47166699e+001  1.81467993e+001  2.13788820e+001  2.43390648e+001  2.69338196e+001  2.90508000e+001  3.05704124e+001  3.13865164e+001  3.13085162e+001
  0.00000000e+000  3.84879577e+000  7.67671629e+000  1.14605196e+001  1.51718317e+001  1.87734893e+001  2.22143019e+001  2.54212925e+001  2.82884809e+001  3.06632030e+001  3.23426356e+001  3.31521315e+001  3.34710003e+001
  0.00000000e+000  4.02750890e+000  8.05072614e+000  1.20646786e+001  1.60627967e+001  2.00353965e+001  2.39668038e+001  2.78293559e+001  3.15698007e+001  3.50757265e+001  3.80847090e+001  3.99109250e+001  3.85136885e+001
  0.00000000e+000  4.22301963e+000  8.46069881e+000  1.27294091e+001  1.70492346e+001  2.14466409e+001  2.59584161e+001  3.06379828e+001  3.55662801e+001  4.08721815e+001  4.67757613e+001  5.36993500e+001  6.26394638e+001
  0.00000000e+000  4.35984201e+000  8.74666058e+000  1.31905195e+001  1.77281845e+001  2.24079825e+001  2.72971228e+001  3.24938843e+001  3.81499227e+001  4.45151805e+001  5.20369363e+001  6.15951494e+001  7.50798354e+001
  0.00000000e+000  4.38845135e+000  8.80422582e+000  1.32772806e+001  1.78430539e+001  2.25457157e+001  2.74419037e+001  3.26046269e+001  3.81256381e+001  4.41099906e+001  5.06412708e+001  5.76452408e+001  6.44138999e+001
  0.00000000e+000  4.30623927e+000  8.62937460e+000  1.29875442e+001  1.74012676e+001  2.18942582e+001  2.64933705e+001  3.12264277e+001  3.61151371e+001  4.11571621e+001  4.62860201e+001  5.12931313e+001  5.57175113e+001
  0.00000000e+000  4.15455281e+000  8.30995981e+000  1.24670751e+001  1.66266715e+001  2.07891930e+001  2.49542908e+001  2.91203401e+001  3.32851016e+001  3.74518884e+001  4.16549492e+001  4.60431331e+001  5.11295160e+001
  0.00000000e+000  3.99933053e+000  7.98321557e+000  1.19352536e+001  1.58371509e+001  1.96678713e+001  2.34030448e+001  2.70150118e+001  3.04742080e+001  3.37530095e+001  3.68330099e+001  3.97111380e+001  4.23529598e+001
  0.00000000e+000  3.90847789e+000  7.78939000e+000  1.16133011e+001  1.53470130e+001  1.89516569e+001  2.23808209e+001  2.55787136e+001  2.84778213e+001  3.09934042e+001  3.30060985e+001  3.43141190e+001  3.45705287e+001
  0.00000000e+000  3.93198846e+000  7.83232446e+000  1.16668096e+001  1.53959402e+001  1.89717402e+001  2.23340903e+001  2.54067550e+001  2.80942460e+001  3.02828311e+001  3.18523780e+001  3.26973491e+001  3.26278372e+001
  0.00000000e+000  4.08577407e+000  8.14618971e+000  1.21536096e+001  1.60754331e+001  1.98705169e+001  2.34839874e+001  2.68395491e+001  2.98282974e+001  3.22951633e+001  3.40357548e+001  3.48760202e+001  3.52037896e+001
  0.00000000e+000  4.34355569e+000  8.67677824e+000  1.29887888e+001  1.72673776e+001  2.14975642e+001  2.56588379e+001  2.97190833e+001  3.36210126e+001  3.72482463e+001  4.03338717e+001  4.21850179e+001  4.07442587e+001
  0.00000000e+000  4.64537191e+000  9.29715562e+000  1.39637131e+001  1.86575584e+001  2.33982961e+001  2.82164504e+001  3.31602336e+001  3.83058831e+001  4.37784738e+001  4.97946450e+001  5.67738189e+001  6.57119292e+001
  0.00000000e+000  4.92592349e+000  9.86721860e+000  1.48427960e+001  1.98791611e+001  2.50152574e+001  3.03110601e+001  3.58580094e+001  4.18038275e+001  4.83950477e+001  5.60779661e+001  6.57340032e+001  7.92587556e+001
  0.00000000e+000  5.15127133e+000  1.03128935e+001  1.54985355e+001  2.07287639e+001  2.60361978e+001  3.14652877e+001  3.70852469e+001  4.29805342e+001  4.92564775e+001  5.59958917e+001  6.31249974e+001  6.99367892e+001
  0.00000000e+000  5.34400027e+000  1.06788675e+001  1.59983715e+001  2.13010314e+001  2.65882288e+001  3.18838735e+001  3.71921462e+001  4.25476565e+001  4.79417817e+001  5.33169274e+001  5.84715036e+001  6.29415914e+001
  0.00000000e+000  5.58650843e+000  1.11338804e+001  1.66029316e+001  2.19599861e+001  2.71884288e+001  3.22173856e+001  3.71132862e+001  4.18032388e+001  4.63463035e+001  5.07920846e+001  5.53150203e+001  6.04745282e+001
  0.00000000e+000  5.99066411e+000  1.19243918e+001  1.77279511e+001  2.32951182e+001  2.84998999e+001  3.34843933e+001  3.78059650e+001  4.18203207e+001  4.53764561e+001  4.85391876e+001  5.13978990e+001  5.39439402e+001
  0.00000000e+000  6.59544779e+000  1.31722081e+001  1.96966130e+001  2.60811157e+001  3.20333644e+001  3.63584186e+001  4.09514638e+001  4.39191836e+001  4.60504945e+001  4.75938987e+001  4.84893664e+001  4.85340216e+001
  0.00000000e+000  7.25272653e+000  1.45582172e+001  2.19920310e+001  2.97044474e+001  3.81006335e+001  4.86124574e+001  4.86124574e+001  4.86124574e+001  4.86124574e+001  4.86124574e+001  4.86124574e+001  4.80238002e+001
  0.00000000e+000  7.72740391e+000  1.55233958e+001  2.34673141e+001  3.16549285e+001  4.01525761e+001  4.86124574e+001  4.86124574e+001  4.86124574e+001  4.86124574e+001  4.86124574e+001  4.86124574e+001  4.83072322e+001
  0.00000000e+000  7.93475021e+000  1.59148282e+001  2.39750182e+001  3.21247995e+001  4.03360198e+001  4.86124574e+001  4.86124574e+001  4.86124574e+001  4.86124574e+001  4.86124574e+001  4.86124574e+001  4.60592586e+001
  0.00000000e+000  7.91678119e+000  1.58837337e+001  2.39396028e+001  3.20949171e+001  4.03166536e+001  4.86124574e+001  4.86124574e+001  4.86124574e+001  4.86124574e+001  4.86124574e+001  4.86124574e+001  5.83095872e+001
  0.00000000e+000  7.65125124e+000  1.53865944e+001  2.33014620e+001  3.15074757e+001  4.00781888e+001  4.86124574e+001  4.86124574e+001  4.86124574e+001  4.86124574e+001  4.86124574e+001  4.86124574e+001  6.36357347e+001
  0.00000000e+000  7.05393155e+000  1.41824250e+001  2.14868545e+001  2.91544425e+001  3.76587306e+001  4.86124574e+001  4.86124574e+001  4.86124574e+001  4.86124574e+001  4.86124574e+001  4.86124574e+001  5.60770041e+001
  0.00000000e+000  6.18937821e+000  1.23753763e+001  1.85416019e+001  2.46202744e+001  3.03334137e+001  3.44402889e+001  3.89965675e+001  4.21042635e+001  4.47653782e+001  4.76135783e+001  5.14065821e+001  5.46899374e+001
  0.00000000e+000  5.31839620e+000  1.05791309e+001  1.57091192e+001  2.06040576e+001  2.51448814e+001  2.95112892e+001  3.32838900e+001  3.69171206e+001  4.03768476e+001  4.38959843e+001  4.76977631e+001  5.27185413e+001
  0.00000000e+000  4.65517085e+000  9.25009030e+000  1.37248011e+001  1.80262712e+001  2.21222827e+001  2.59274045e+001  2.95086080e+001  3.27933002e+001  3.58472809e+001  3.86987780e+001  4.14287689e+001  4.39824986e+001
  0.00000000e+000  4.24653185e+000  8.44266039e+000  1.25387649e+001  1.64857252e+001  2.02308152e+001  2.37372414e+001  2.69396204e+001  2.98012072e+001  3.22485657e+001  3.41898852e+001  3.54367149e+001  3.56671119e+001
  0.00000000e+000  4.06114403e+000  8.08074349e+000  1.20157938e+001  1.58201404e+001  1.94435098e+001  2.28235917e+001  2.58913644e+001  2.85548883e+001  3.07111750e+001  3.22475860e+001  3.30677984e+001  3.29859671e+001
  0.00000000e+000  4.05481987e+000  8.08162613e+000  1.20506636e+001  1.59282497e+001  1.96731408e+001  2.32325967e+001  2.65326013e+001  2.94689971e+001  3.18908470e+001  3.35984721e+001  3.44200530e+001  3.47403403e+001
  0.00000000e+000  4.16647365e+000  8.32468100e+000  1.24659586e+001  1.65805617e+001  2.06564241e+001  2.46761193e+001  2.86112657e+001  3.24082311e+001  3.59548056e+001  3.89883739e+001  4.08217510e+001  3.94080725e+001
  0.00000000e+000  4.31374574e+000  8.63991407e+000  1.29927733e+001  1.73905622e+001  2.18582214e+001  2.64314371e+001  3.11628605e+001  3.61330587e+001  4.14707382e+001  4.73960326e+001  5.43315665e+001  6.32755153e+001
  0.00000000e+000  4.41279645e+000  8.85140671e+000  1.33447964e+001  1.79287537e+001  2.26508008e+001  2.75775351e+001  3.28068582e+001  3.84902814e+001  4.48779140e+001  5.24176440e+001  6.19909067e+001  7.54909604e+001
  0.00000000e+000  4.40904713e+000  8.84501456e+000  1.33374847e+001  1.79215753e+001  2.26412098e+001  2.75528730e+001  3.27295208e+001  3.82629659e+001  4.42584286e+001  5.07997368e+001  5.78127549e+001  6.45885433e+001
  0.00000000e+000  4.29637628e+000  8.60986961e+000  1.29588444e+001  1.73640555e+001  2.18494632e+001  2.64421777e+001  3.11702799e+001  3.60557174e+001  4.10963411e+001  4.62257434e+001  5.12352768e+001  5.56641219e+001
  0.00000000e+000  4.11328113e+000  8.22823360e+000  1.23465161e+001  1.64696810e+001  2.05989131e+001  2.47345535e+001  2.88756003e+001  3.30203548e+001  3.71725625e+001  4.13667526e+001  4.57517913e+001  5.08400422e+001
  0.00000000e+000  3.92299618e+000  7.83201455e+000  1.17120920e+001  1.55463154e+001  1.93149433e+001  2.29947900e+001  2.65592512e+001  2.99796831e+001  3.32292657e+001  3.62903280e+001  3.91605402e+001  4.18064787e+001
  0.00000000e+000  3.79048908e+000  7.55566033e+000  1.12682795e+001  1.48972560e+001  1.84056878e+001  2.17489442e+001  2.48727830e+001  2.77109731e+001  3.01797835e+001  3.21606745e+001  3.34528014e+001  3.37105746e+001
  0.00000000e+000  3.76224048e+000  7.49606482e+000  1.11704450e+001  1.47489165e+001  1.81863468e+001  2.14251954e+001  2.43914672e+001  2.69914656e+001  2.91126406e+001  3.06351614e+001  3.14526435e+001  3.13742844e+001
  0.00000000e+000  3.84972220e+000  7.67860717e+000  1.14634474e+001  1.51758955e+001  1.87788026e+001  2.22209740e+001  2.54294009e+001  2.82980324e+001  3.06740793e+001  3.23545263e+001  3.31644970e+001  3.34833172e+001
  0.00000000e+000  4.02087194e+000  8.03764072e+000  1.20455177e+001  1.60381096e+001  2.00058968e+001  2.39333529e+001  2.77929406e+001  3.15315015e+001  3.50366642e+001  3.80459301e+001  3.98730932e+001  3.84761025e+001
  0.00000000e+000  4.20797154e+000  8.43095954e+000  1.26856878e+001  1.69925843e+001  2.13784463e+001  2.58803818e+001  3.05521235e+001  3.54749198e+001  4.07779751e+001  4.66817652e+001  5.36092264e+001  6.25580860e+001
  0.00000000e+000  4.33478820e+000  8.69710049e+000  1.31175410e+001  1.76334019e+001  2.22935180e+001  2.71655855e+001  3.23483522e+001  3.79939364e+001  4.43527664e+001  5.18726945e+001  6.14344909e+001  7.49295977e+001
  0.00000000e+000  4.35094545e+000  8.72998642e+000  1.31678400e+001  1.77006798e+001  2.23733751e+001  2.72432165e+001  3.23838101e+001  3.78874399e+001  4.38596129e+001  5.03842597e+001  5.73872627e+001  6.41600081e+001
  0.00000000e+000  4.25282278e+000  8.52359548e+000  1.28314907e+001  1.71980235e+001  2.16478450e+001  2.62086702e+001  3.09090843e+001  3.57714326e+001  4.07938579e+001  4.59101578e+001  5.09118349e+001  5.53381579e+001
  0.00000000e+000  4.08049780e+000  8.16327240e+000  1.22505726e+001  1.63445107e+001  2.04467884e+001  2.45582096e+001  2.86781727e+001  3.28053108e+001  3.69436283e+001  4.11278267e+001  4.55068173e+001  5.05927717e+001
  0.00000000e+000  3.89824773e+000  7.78296691e+000  1.16396340e+001  1.54517564e+001  1.91999858e+001  2.28614959e+001  2.64100022e+001  2.98171393e+001  3.30563240e+001  3.61100863e+001  3.89762802e+001  4.16217039e+001
  0.00000000e+000  3.77175293e+000  7.51852609e+000  1.12134170e+001  1.48256544e+001  1.83186380e+001  2.16480161e+001  2.47598000e+001  2.75879847e+001  3.00490401e+001  3.20246146e+001  3.33140722e+001  3.35721288e+001
  0.00000000e+000  3.74799899e+000  7.46783777e+000  1.11287401e+001  1.46944847e+001  1.81201705e+001  2.13484725e+001  2.43055925e+001  2.68980072e+001  2.90133101e+001  3.05317688e+001  3.13470201e+001  3.12681652e+001
  0.00000000e+000  3.83882874e+000  7.65701347e+000  1.14315369e+001  1.51342364e+001  1.87281390e+001  2.21622159e+001  2.53636118e+001  2.82264151e+001  3.05979597e+001  3.22753267e+001  3.30836712e+001  3.34021079e+001
  0.00000000e+000  4.01246190e+000  8.02096466e+000  1.20208614e+001  1.60058963e+001  1.99666809e+001  2.38878122e+001  2.77418693e+001  3.14758046e+001  3.49773615e+001  3.79841882e+001  3.98103451e+001  3.84144704e+001
  0.00000000e+000  4.20140016e+000  8.41792199e+000  1.26663925e+001  1.69673387e+001  2.13476511e+001  2.58445227e+001  3.05117617e+001  3.54306803e+001  4.07305315e+001  4.66318190e+001  5.35574583e+001  6.25049869e+001
  0.00000000e+000  4.32958309e+000  8.68676578e+000  1.31022257e+001  1.76133249e+001  2.22689612e+001  2.71368859e+001  3.23158893e+001  3.79581149e+001  4.43139878e+001  5.18313062e+001  6.13906809e+001  7.48831751e+001
  0.00000000e+000  4.34676582e+000  8.72168145e+000  1.31555165e+001  1.76844939e+001  2.23535267e+001  2.72199423e+001  3.23573742e+001  3.78581232e+001  4.38277019e+001  5.03500423e+001  5.73510524e+001  6.41222645e+001
  0.00000000e+000  4.24942244e+000  8.51683526e+000  1.28214502e+001  1.71848188e+001  2.16316250e+001  2.61896114e+001  3.08873849e+001  3.57473068e+001  4.07675321e+001  4.58818738e+001  5.08818700e+001  5.53068764e+001
  0.00000000e+000  4.07769319e+000  8.15769549e+000  1.22422871e+001  1.63336100e+001  2.04333932e+001  2.45424639e+001  2.86602397e+001  3.27853662e+001  3.69218506e+001  4.11043783e+001  4.54818006e+001  5.05661124e+001
  0.00000000e+000  3.89589304e+000  7.77828540e+000  1.16326810e+001  1.54426140e+001  1.91887617e+001  2.28483214e+001  2.63950302e+001  2.98005406e+001  3.30382822e+001  3.60907904e+001  3.89559144e+001  4.16004486e+001
  0.00000000e+000  3.76972373e+000  7.51449278e+000  1.12074299e+001  1.48177893e+001  1.83089966e+001  2.16367266e+001  2.47470183e+001  2.75738957e+001  3.00338613e+001  3.20086051e+001  3.32975575e+001  3.35555480e+001
  0.00000000e+000  3.74618499e+000  7.46423165e+000  1.11233861e+001  1.46874505e+001  1.81115493e+001  2.13383855e+001  2.42941930e+001  2.68854856e+001  2.89998989e+001  3.05177443e+001  3.13326995e+001  3.12539359e+001
  0.00000000e+000  3.83713526e+000  7.65364320e+000  1.14265238e+001  1.51276328e+001  1.87200181e+001  2.21526754e+001  2.53527797e+001  2.82144595e+001  3.05851013e+001  3.22618542e+001  3.30699310e+001  3.33883302e+001
  0.00000000e+000  4.01081729e+000  8.01768482e+000  1.20159653e+001  1.59994127e+001  1.99586494e+001  2.38782848e+001  2.77309136e+001  3.14635112e+001  3.49638610e+001  3.79696950e+001  3.97952839e+001  3.83998970e+001
  0.00000000e+000  4.19976343e+000  8.41465017e+000  1.26614883e+001  1.69608050e+001  2.13394888e+001  2.58347282e+001  3.05003219e+001  3.54175648e+001  4.07156789e+001  4.66151082e+001  5.35386416e+001  6.24834812e+001
  0.00000000e+000  4.32794524e+000  8.68348598e+000  1.30972948e+001  1.76067267e+001  2.22606692e+001  2.71268577e+001  3.23040582e+001  3.79443750e+001  4.42981675e+001  5.18131146e+001  6.13695925e+001  7.48581754e+001
  0.00000000e+000  4.34514168e+000  8.71842699e+000  1.31506185e+001  1.76779302e+001  2.23452634e+001  2.72099297e+001  3.23455420e+001  3.78443751e+001  4.38119125e+001  5.03320663e+001  5.73307757e+001  6.40997851e+001
  0.00000000e+000  4.24783599e+000  8.51365776e+000  1.28166719e+001  1.71784236e+001  2.16235888e+001  2.61798998e+001  3.08759518e+001  3.57340933e+001  4.07524706e+001  4.58649024e+001  5.08629694e+001  5.52861516e+001
  0.00000000e+000  4.07616236e+000  8.15463338e+000  1.22376926e+001  1.63274808e+001  2.04257249e+001  2.45332490e+001  2.86494652e+001  3.27730108e+001  3.69078763e+001  4.10887113e+001  4.54642778e+001  5.05463306e+001
  0.00000000e+000  3.89441881e+000  7.77534170e+000  1.16282775e+001  1.54367655e+001  1.91814886e+001  2.28396497e+001  2.63849914e+001  2.97891704e+001  3.30256168e+001  3.60768596e+001  3.89407300e+001  4.15840063e+001
  0.00000000e+000  3.76828581e+000  7.51162614e+000  1.12031536e+001  1.48121334e+001  1.83020044e+001  2.16284572e+001  2.47375498e+001  2.75633301e+001  3.00223320e+001  3.19962913e+001  3.32847202e+001  3.35425937e+001
  0.00000000e+000  3.74474524e+000  7.46136308e+000  1.11191116e+001  1.46818071e+001  1.81045913e+001  2.13301900e+001  2.42848662e+001  2.68751718e+001  2.89887896e+001  3.05060849e+001  3.13207911e+001  3.12421801e+001
  0.00000000e+000  3.83564915e+000  7.65067952e+000  1.14221006e+001  1.51217800e+001  1.87127808e+001  2.21441195e+001  2.53430013e+001  2.82035972e+001  3.05733557e+001  3.22495076e+001  3.30573396e+001  3.33757127e+001
  0.00000000e+000  4.00925046e+000  8.01455354e+000  1.20112747e+001  1.59931715e+001  1.99508715e+001  2.38689918e+001  2.77201400e+001  3.14513138e+001  3.49503410e+001  3.79550519e+001  3.97799719e+001  3.83851406e+001
  0.00000000e+000  4.19810669e+000  8.41133146e+000  1.26564967e+001  1.69541225e+001  2.13310890e+001  2.58245724e+001  3.04883541e+001  3.54037023e+001  4.06997949e+001  4.65969967e+001  5.35179335e+001  6.24593835e+001
  0.00000000e+000  4.32621998e+000  8.68002451e+000  1.30920742e+001  1.75997098e+001  2.22518006e+001  2.71160576e+001  3.22912118e+001  3.79293147e+001  4.42806405e+001  5.17927170e+001  6.13456273e+001  7.48293383e+001
  0.00000000e+000  4.34339240e+000  8.71491591e+000  1.31453196e+001  1.76708018e+001  2.23362450e+001  2.71989374e+001  3.23324624e+001  3.78290596e+001  4.37941741e+001  5.03116917e+001  5.73075890e+001  6.40738758e+001
  0.00000000e+000  4.24611416e+000  8.51020416e+000  1.28114660e+001  1.71714330e+001  2.16147675e+001  2.61691859e+001  3.08632655e+001  3.57193373e+001  4.07355351e+001  4.58456838e+001  5.08414165e+001  5.52623624e+001
  0.00000000e+000  4.07450930e+000  8.15132270e+000  1.22327149e+001  1.63208215e+001  2.04173632e+001  2.45231568e+001  2.86376055e+001  3.27593335e+001  3.68923103e+001  4.10711414e+001  4.54444817e+001  5.05237993e+001
  0.00000000e+000  3.89285374e+000  7.77221342e+000  1.16235900e+001  1.54305250e+001  1.91737042e+001  2.28303341e+001  2.63741603e+001  2.97768417e+001  3.30118073e+001  3.60615772e+001  3.89239614e+001  4.15657175e+001
  0.00000000e+000  3.76680131e+000  7.50866450e+000  1.11987302e+001  1.48062732e+001  1.82947438e+001  2.16198472e+001  2.47276601e+001  2.75522548e+001  3.00101986e+001  3.19832803e+001  3.32711088e+001  3.35288433e+001
  0.00000000e+000  3.74331141e+000  7.45850543e+000  1.11148512e+001  1.46761781e+001  1.80976447e+001  2.13219985e+001  2.42755313e+001  2.68648330e+001  2.89776345e+001  3.04943586e+001  3.13088001e+001  3.12303298e+001
  0.00000000e+000  3.83422550e+000  7.64784073e+000  1.14178647e+001  1.51161763e+001  1.87058539e+001  2.21359343e+001  2.53336513e+001  2.81932166e+001  3.05621360e+001  3.22377156e+001  3.30453074e+001  3.33636491e+001
  0.00000000e+000  4.00780293e+000  8.01166171e+000  1.20069454e+001  1.59874160e+001  1.99437069e+001  2.38604436e+001  2.77102463e+001  3.14401339e+001  3.49379739e+001  3.79416836e+001  3.97660111e+001  3.83716730e+001
  0.00000000e+000  4.19662236e+000  8.40835929e+000  1.26520292e+001  1.69481475e+001  2.13235874e+001  2.58155160e+001  3.04777002e+001  3.53913854e+001  4.06857117e+001  4.65809742e+001  5.34996539e+001  6.24381522e+001
  0.00000000e+000  4.32471280e+000  8.67700154e+000  1.30875173e+001  1.75935893e+001  2.22440718e+001  2.71066553e+001  3.22800409e+001  3.79162349e+001  4.42654367e+001  5.17750423e+001  6.13248790e+001  7.48043859e+001
  0.00000000e+000  4.34189715e+000  8.71191525e+000  1.31407923e+001  1.76647140e+001  2.23285470e+001  2.71895599e+001  3.23213118e+001  3.78160118e+001  4.37790725e+001  5.02943565e+001  5.72878728e+001  6.40518621e+001
  0.00000000e+000  4.24467245e+000  8.50731260e+000  1.28071077e+001  1.71655816e+001  2.16073851e+001  2.61602221e+001  3.08526557e+001  3.57070028e+001  4.07213888e+001  4.58296458e+001  5.08234534e+001  5.52425614e+001
  0.00000000e+000  4.07315504e+000  8.14861031e+000  1.22286365e+001  1.63153647e+001  2.04105110e+001  2.45148864e+001  2.86278874e+001  3.27481292e+001  3.68795662e+001  4.10567719e+001  4.54283198e+001  5.05054560e+001
  0.00000000e+000  3.89160337e+000  7.76971386e+000  1.16198437e+001  1.54255363e+001  1.91674794e+001  2.28228822e+001  2.63654932e+001  2.97669738e+001  3.30007532e+001  3.60493468e+001  3.89105515e+001  4.15511139e+001
  0.00000000e+000  3.76565032e+000  7.50636797e+000  1.11952995e+001  1.48017268e+001  1.82891087e+001  2.16131616e+001  2.47199764e+001  2.75436443e+001  3.00007591e+001  3.19731515e+001  3.32605076e+001  3.35181347e+001
  0.00000000e+000  3.74223783e+000  7.45636576e+000  1.11116612e+001  1.46719633e+001  1.80924431e+001  2.13158640e+001  2.42685391e+001  2.68570862e+001  2.89692723e+001  3.04855628e+001  3.12997995e+001  3.12214219e+001
  0.00000000e+000  3.83319900e+000  7.64579426e+000  1.14148119e+001  1.51121397e+001  1.87008669e+001  2.21300452e+001  2.53269290e+001  2.81857589e+001  3.05540804e+001  3.22292509e+001  3.30366668e+001  3.33549822e+001
  0.00000000e+000  4.00679722e+000  8.00965311e+000  1.20039398e+001  1.59834231e+001  1.99387410e+001  2.38545254e+001  2.77034057e+001  3.14324160e+001  3.49294507e+001  3.79324853e+001  3.97564159e+001  3.83624081e+001
  0.00000000e+000  4.19562593e+000  8.40636449e+000  1.26490319e+001  1.69441407e+001  2.13185602e+001  2.58094515e+001  3.04705727e+001  3.53831543e+001  4.06763115e+001  4.65702935e+001  5.34874856e+001  6.24240386e+001
  0.00000000e+000  4.32373328e+000  8.67503682e+000  1.30845554e+001  1.75896107e+001  2.22390471e+001  2.71005414e+001  3.22727752e+001  3.79077246e+001  4.42555396e+001  5.17635288e+001  6.13113501e+001  7.47880929e+001
  0.00000000e+000  4.34095752e+000  8.71002887e+000  1.31379445e+001  1.76608810e+001  2.23236947e+001  2.71836410e+001  3.23142622e+001  3.78077476e+001  4.37694876e+001  5.02833293e+001  5.72753020e+001  6.40377988e+001
