  1.14501908e+003  1.13123127e+003  1.10464251e+003  1.06242096e+003  6.26560395e+002  2.77347278e+002  5.39138249e+001  0.00000000e+000  0.00000000e+000  0.00000000e+000  1.23059794e+002  3.28751936e+002  3.45310345e+002  3.50811637e+002
  1.15184866e+003  1.14881522e+003  1.13401115e+003  1.10468506e+003  9.76568397e+002  6.47399706e+002  3.42733078e+002  1.53052854e+002  9.20623411e+001  1.00332958e+002  1.64884046e+002  3.16177627e+002  3.31062833e+002  3.42833486e+002
  1.15111794e+003  1.15708953e+003  1.15432491e+003  1.13808349e+003  1.13867963e+003  9.65557667e+002  6.74028064e+002  3.98513051e+002  2.26256088e+002  1.74699847e+002  2.10060737e+002  3.15101658e+002  3.24025884e+002  3.35690507e+002
  1.14514398e+003  1.15620467e+003  1.16426824e+003  1.16158967e+003  1.23688175e+003  1.18502419e+003  9.89177672e+002  7.06553556e+002  4.39335237e+002  2.79007612e+002  2.50585070e+002  3.17081379e+002  3.22350167e+002  3.30929513e+002
  1.13874947e+003  1.14817023e+003  1.16321986e+003  1.17365552e+003  1.30086656e+003  1.33817437e+003  1.24985161e+003  1.03456298e+003  7.41170649e+002  4.59755054e+002  3.12496881e+002  3.20377974e+002  3.22663223e+002  3.28402427e+002
  1.13829314e+003  1.13823441e+003  1.15216439e+003  1.17289094e+003  1.33646997e+003  1.44112485e+003  1.44910146e+003  1.33408877e+003  1.09844556e+003  7.76773316e+002  4.45691002e+002  3.28711341e+002  3.24653701e+002  3.27460368e+002
  1.14740236e+003  1.13402643e+003  1.13676601e+003  1.15766697e+003  1.34523658e+003  1.49933415e+003  1.58708321e+003  1.57358517e+003  1.43858859e+003  1.18410511e+003  8.22565071e+002  3.51997124e+002  3.33101849e+002  3.27771857e+002
  1.16501792e+003  1.13956923e+003  1.12845941e+003  1.13315820e+003  1.04684779e+003  1.15138471e+003  1.26201006e+003  1.30583770e+003  1.24122244e+003  1.05413227e+003  7.52158892e+002  3.45054236e+002  3.38371651e+002  3.28127464e+002
  1.18808957e+003  1.15419067e+003  1.13094073e+003  1.12184936e+003  9.16161937e+002  8.77829936e+002  9.51505806e+002  1.02928478e+003  1.03439690e+003  9.21593907e+002  6.84560456e+002  3.37039608e+002  3.33054705e+002  3.26602806e+002
  1.21463518e+003  1.17611118e+003  1.14286083e+003  1.12151843e+003  8.36392593e+002  6.95361915e+002  6.83378426e+002  7.45870519e+002  8.04926434e+002  7.77570234e+002  6.16983540e+002  3.31265919e+002  3.26831759e+002  3.22178866e+002
  1.24279421e+003  1.20424725e+003  1.16334477e+003  1.13085574e+003  7.74914128e+002  5.55488076e+002  4.67065268e+002  4.73776757e+002  5.37041658e+002  5.95955446e+002  5.39964201e+002  3.28147560e+002  3.23459591e+002  3.16891575e+002
  1.26683630e+003  1.23664269e+003  1.19254862e+003  1.14927812e+003  7.30540834e+002  4.30684848e+002  2.75660474e+002  2.33605481e+002  2.49629896e+002  3.25954077e+002  4.16897672e+002  3.23140560e+002  3.22244812e+002  3.16891575e+002
  1.28000845e+003  1.26505795e+003  1.23162720e+003  1.17716809e+003  7.10800638e+002  3.32361155e+002  8.11236490e+001  0.00000000e+000  0.00000000e+000  0.00000000e+000  1.09064052e+002  3.05560387e+002  3.16855890e+002  3.16891575e+002
  1.27911139e+003  1.28140882e+003  1.26569012e+003  1.22978250e+003  1.07951321e+003  7.23475418e+002  3.91848548e+002  1.76242758e+002  9.72193027e+001  9.98403848e+001  1.58324141e+002  2.99625176e+002  3.10005285e+002  3.16891575e+002
  1.26421745e+003  1.28265201e+003  1.28538293e+003  1.26846980e+003  1.25335267e+003  1.05883665e+003  7.42668850e+002  4.42165061e+002  2.47709114e+002  1.81169971e+002  2.07954615e+002  3.04468215e+002  3.08937606e+002  3.16891575e+002
  1.23788006e+003  1.26856687e+003  1.28895588e+003  1.29194611e+003  1.35787729e+003  1.29040199e+003  1.07409840e+003  7.68434627e+002  4.78362927e+002  2.98706351e+002  2.56681854e+002  3.13413734e+002  3.13258104e+002  3.16891575e+002
  1.20566170e+003  1.24129428e+003  1.27548002e+003  1.29825399e+003  1.42291069e+003  1.45069591e+003  1.34701198e+003  1.11209455e+003  7.96961893e+002  4.94478717e+002  3.29993829e+002  3.25424553e+002  3.21284355e+002  3.21144692e+002
  1.17529825e+003  1.20677520e+003  1.24601813e+003  1.28570334e+003  1.45399093e+003  1.55571324e+003  1.55408603e+003  1.42400242e+003  1.16942139e+003  8.26975457e+002  4.75948282e+002  3.43569753e+002  3.32388161e+002  3.28522057e+002
  1.15305942e+003  1.17416771e+003  1.20685274e+003  1.25271184e+003  1.45240390e+003  1.61056578e+003  1.69509506e+003  1.67194500e+003  1.52215170e+003  1.24929480e+003  8.67563278e+002  3.76987805e+002  3.50777748e+002  3.38275701e+002
  1.14242666e+003  1.15023852e+003  1.17108599e+003  1.20481924e+003  1.13050049e+003  1.24469230e+003  1.35919140e+003  1.40001353e+003  1.32609236e+003  1.12497927e+003  8.05774968e+002  3.79509790e+002  3.65958519e+002  3.48691945e+002
  1.14563639e+003  1.13833624e+003  1.14518963e+003  1.16647148e+003  9.75921766e+002  9.48879459e+002  1.03172402e+003  1.11354492e+003  1.11568510e+003  9.93771422e+002  7.43517692e+002  3.79873632e+002  3.70018636e+002  3.56817192e+002
  1.16360470e+003  1.14088746e+003  1.13150412e+003  1.13815257e+003  8.72044495e+002  7.42692223e+002  7.41474416e+002  8.13910062e+002  8.77429335e+002  8.46794714e+002  6.77099803e+002  3.79123364e+002  3.71706833e+002  3.61749451e+002
  1.19375751e+003  1.15929465e+003  1.13283517e+003  1.12213197e+003  7.89077587e+002  5.81436539e+002  5.00879690e+002  5.18959369e+002  5.94223454e+002  6.57925306e+002  5.97725700e+002  3.76573776e+002  3.71798920e+002  3.64342601e+002
  1.22812668e+003  1.19162033e+003  1.15164610e+003  1.12134342e+003  7.27391426e+002  4.42078387e+002  2.90346110e+002  2.52037198e+002  2.82518097e+002  3.74255672e+002  4.69548533e+002  3.69701877e+002  3.69908507e+002  3.65036040e+002
  1.25803978e+003  1.22827348e+003  1.18933683e+003  1.13852542e+003  6.95125327e+002  3.34271479e+002  9.03430983e+001  0.00000000e+000  0.00000000e+000  2.27091546e+001  1.51186450e+002  3.49960330e+002  3.62457798e+002  3.63833019e+002
  1.27861621e+003  1.25952211e+003  1.23017109e+003  1.18886800e+003  1.05221513e+003  7.14482304e+002  3.97425904e+002  1.87157770e+002  1.07323978e+002  1.16740357e+002  1.90982465e+002  3.42631648e+002  3.53649110e+002  3.61384952e+002
  1.28756012e+003  1.28046612e+003  1.26340415e+003  1.23337840e+003  1.22248067e+003  1.04056530e+003  7.39920325e+002  4.51799787e+002  2.63794297e+002  2.01836729e+002  2.37969211e+002  3.46787119e+002  3.52032489e+002  3.59805054e+002
