0.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000	
0.0000e+000	5.2360e-002	5.2360e-002	5.2360e-002	5.2360e-002	
0.0000e+000	1.0472e-001	1.0472e-001	1.0472e-001	1.0472e-001	
0.0000e+000	1.5708e-001	1.5708e-001	1.5708e-001	1.5708e-001	
0.0000e+000	2.0944e-001	2.0944e-001	2.0944e-001	2.0944e-001	
0.0000e+000	2.6180e-001	2.6180e-001	2.6180e-001	2.6180e-001	
0.0000e+000	3.1416e-001	3.1416e-001	3.1416e-001	3.1416e-001	
0.0000e+000	3.6652e-001	3.6652e-001	3.6652e-001	3.6652e-001	
0.0000e+000	4.1888e-001	4.1888e-001	4.1888e-001	4.1888e-001	
0.0000e+000	4.7124e-001	4.7124e-001	4.7124e-001	4.7124e-001	
0.0000e+000	5.2360e-001	5.2360e-001	5.2360e-001	5.2360e-001	
0.0000e+000	5.7596e-001	5.7596e-001	5.7596e-001	5.7596e-001	
0.0000e+000	6.2832e-001	6.2832e-001	6.2832e-001	6.2832e-001	
0.0000e+000	6.8068e-001	6.8068e-001	6.8068e-001	6.8068e-001	
0.0000e+000	7.3304e-001	7.3304e-001	7.3304e-001	7.3304e-001	
0.0000e+000	7.8540e-001	7.8540e-001	7.8540e-001	7.8540e-001	
0.0000e+000	8.3776e-001	8.3776e-001	8.3776e-001	8.3776e-001	
0.0000e+000	8.9012e-001	8.9012e-001	8.9012e-001	8.9012e-001	
0.0000e+000	9.4248e-001	9.4248e-001	9.4248e-001	9.4248e-001	
0.0000e+000	9.9484e-001	9.9484e-001	9.9484e-001	9.9484e-001	
0.0000e+000	1.0472e+000	1.0472e+000	1.0472e+000	1.0472e+000	
0.0000e+000	1.0996e+000	1.0996e+000	1.0996e+000	1.0996e+000	
0.0000e+000	1.1519e+000	1.1519e+000	1.1519e+000	1.1519e+000	
0.0000e+000	1.2043e+000	1.2043e+000	1.2043e+000	1.2043e+000	
0.0000e+000	1.2566e+000	1.2566e+000	1.2566e+000	1.2566e+000	
0.0000e+000	1.3090e+000	1.3090e+000	1.3090e+000	1.3090e+000	
0.0000e+000	1.3614e+000	1.3614e+000	1.3614e+000	1.3614e+000	
0.0000e+000	1.4137e+000	1.4137e+000	1.4137e+000	1.4137e+000	
0.0000e+000	1.4661e+000	1.4661e+000	1.4661e+000	1.4661e+000	
0.0000e+000	1.5184e+000	1.5184e+000	1.5184e+000	1.5184e+000	
0.0000e+000	1.5708e+000	1.5708e+000	1.5708e+000	1.5708e+000	
0.0000e+000	1.6232e+000	1.6232e+000	1.6232e+000	1.6232e+000	
0.0000e+000	1.6755e+000	1.6755e+000	1.6755e+000	1.6755e+000	
0.0000e+000	1.7279e+000	1.7279e+000	1.7279e+000	1.7279e+000	
0.0000e+000	1.7802e+000	1.7802e+000	1.7802e+000	1.7802e+000	
0.0000e+000	1.8326e+000	1.8326e+000	1.8326e+000	1.8326e+000	
0.0000e+000	1.8850e+000	1.8850e+000	1.8850e+000	1.8850e+000	
0.0000e+000	1.9373e+000	1.9373e+000	1.9373e+000	1.9373e+000	
0.0000e+000	1.9897e+000	1.9897e+000	1.9897e+000	1.9897e+000	
0.0000e+000	2.0420e+000	2.0420e+000	2.0420e+000	2.0420e+000	
0.0000e+000	2.0944e+000	2.0944e+000	2.0944e+000	2.0944e+000	
0.0000e+000	2.1468e+000	2.1468e+000	2.1468e+000	2.1468e+000	
0.0000e+000	2.1991e+000	2.1991e+000	2.1991e+000	2.1991e+000	
0.0000e+000	2.2515e+000	2.2515e+000	2.2515e+000	2.2515e+000	
0.0000e+000	2.3038e+000	2.3038e+000	2.3038e+000	2.3038e+000	
0.0000e+000	2.3562e+000	2.3562e+000	2.3562e+000	2.3562e+000	
0.0000e+000	2.4086e+000	2.4086e+000	2.4086e+000	2.4086e+000	
0.0000e+000	2.4609e+000	2.4609e+000	2.4609e+000	2.4609e+000	
0.0000e+000	2.5133e+000	2.5133e+000	2.5133e+000	2.5133e+000	
0.0000e+000	2.5656e+000	2.5656e+000	2.5656e+000	2.5656e+000	
0.0000e+000	2.6180e+000	2.6180e+000	2.6180e+000	2.6180e+000	
0.0000e+000	2.6704e+000	2.6704e+000	2.6704e+000	2.6704e+000	
0.0000e+000	2.7227e+000	2.7227e+000	2.7227e+000	2.7227e+000	
0.0000e+000	2.7751e+000	2.7751e+000	2.7751e+000	2.7751e+000	
0.0000e+000	2.8274e+000	2.8274e+000	2.8274e+000	2.8274e+000	
0.0000e+000	2.8798e+000	2.8798e+000	2.8798e+000	2.8798e+000	
0.0000e+000	2.9322e+000	2.9322e+000	2.9322e+000	2.9322e+000	
0.0000e+000	2.9845e+000	2.9845e+000	2.9845e+000	2.9845e+000	
0.0000e+000	3.0369e+000	3.0369e+000	3.0369e+000	3.0369e+000	
0.0000e+000	3.0892e+000	3.0892e+000	3.0892e+000	3.0892e+000	
0.0000e+000	3.1416e+000	3.1416e+000	3.1416e+000	3.1416e+000	
0.0000e+000	3.1940e+000	3.1940e+000	3.1940e+000	3.1940e+000	
0.0000e+000	3.2463e+000	3.2463e+000	3.2463e+000	3.2463e+000	
0.0000e+000	3.2987e+000	3.2987e+000	3.2987e+000	3.2987e+000	
0.0000e+000	3.3510e+000	3.3510e+000	3.3510e+000	3.3510e+000	
0.0000e+000	3.4034e+000	3.4034e+000	3.4034e+000	3.4034e+000	
0.0000e+000	3.4558e+000	3.4558e+000	3.4558e+000	3.4558e+000	
0.0000e+000	3.5081e+000	3.5081e+000	3.5081e+000	3.5081e+000	
0.0000e+000	3.5605e+000	3.5605e+000	3.5605e+000	3.5605e+000	
0.0000e+000	3.6128e+000	3.6128e+000	3.6128e+000	3.6128e+000	
0.0000e+000	3.6652e+000	3.6652e+000	3.6652e+000	3.6652e+000	
0.0000e+000	3.7176e+000	3.7176e+000	3.7176e+000	3.7176e+000	
0.0000e+000	3.7699e+000	3.7699e+000	3.7699e+000	3.7699e+000	
0.0000e+000	3.8223e+000	3.8223e+000	3.8223e+000	3.8223e+000	
0.0000e+000	3.8746e+000	3.8746e+000	3.8746e+000	3.8746e+000	
0.0000e+000	3.9270e+000	3.9270e+000	3.9270e+000	3.9270e+000	
0.0000e+000	3.9794e+000	3.9794e+000	3.9794e+000	3.9794e+000	
0.0000e+000	4.0317e+000	4.0317e+000	4.0317e+000	4.0317e+000	
0.0000e+000	4.0841e+000	4.0841e+000	4.0841e+000	4.0841e+000	
0.0000e+000	4.1364e+000	4.1364e+000	4.1364e+000	4.1364e+000	
0.0000e+000	4.1888e+000	4.1888e+000	4.1888e+000	4.1888e+000	
0.0000e+000	4.2412e+000	4.2412e+000	4.2412e+000	4.2412e+000	
0.0000e+000	4.2935e+000	4.2935e+000	4.2935e+000	4.2935e+000	
0.0000e+000	4.3459e+000	4.3459e+000	4.3459e+000	4.3459e+000	
0.0000e+000	4.3982e+000	4.3982e+000	4.3982e+000	4.3982e+000	
0.0000e+000	4.4506e+000	4.4506e+000	4.4506e+000	4.4506e+000	
0.0000e+000	4.5029e+000	4.5029e+000	4.5029e+000	4.5029e+000	
0.0000e+000	4.5553e+000	4.5553e+000	4.5553e+000	4.5553e+000	
0.0000e+000	4.6077e+000	4.6077e+000	4.6077e+000	4.6077e+000	
0.0000e+000	4.6600e+000	4.6600e+000	4.6600e+000	4.6600e+000	
0.0000e+000	4.7124e+000	4.7124e+000	4.7124e+000	4.7124e+000	
0.0000e+000	4.7647e+000	4.7647e+000	4.7647e+000	4.7647e+000	
0.0000e+000	4.8171e+000	4.8171e+000	4.8171e+000	4.8171e+000	
0.0000e+000	4.8695e+000	4.8695e+000	4.8695e+000	4.8695e+000	
0.0000e+000	4.9218e+000	4.9218e+000	4.9218e+000	4.9218e+000	
0.0000e+000	4.9742e+000	4.9742e+000	4.9742e+000	4.9742e+000	
0.0000e+000	5.0265e+000	5.0265e+000	5.0265e+000	5.0265e+000	
0.0000e+000	5.0789e+000	5.0789e+000	5.0789e+000	5.0789e+000	
0.0000e+000	5.1313e+000	5.1313e+000	5.1313e+000	5.1313e+000	
0.0000e+000	5.1836e+000	5.1836e+000	5.1836e+000	5.1836e+000	
0.0000e+000	5.2360e+000	5.2360e+000	5.2360e+000	5.2360e+000	
0.0000e+000	5.2883e+000	5.2883e+000	5.2883e+000	5.2883e+000	
0.0000e+000	5.3407e+000	5.3407e+000	5.3407e+000	5.3407e+000	
0.0000e+000	5.3931e+000	5.3931e+000	5.3931e+000	5.3931e+000	
0.0000e+000	5.4454e+000	5.4454e+000	5.4454e+000	5.4454e+000	
0.0000e+000	5.4978e+000	5.4978e+000	5.4978e+000	5.4978e+000	
0.0000e+000	5.5501e+000	5.5501e+000	5.5501e+000	5.5501e+000	
0.0000e+000	5.6025e+000	5.6025e+000	5.6025e+000	5.6025e+000	
0.0000e+000	5.6549e+000	5.6549e+000	5.6549e+000	5.6549e+000	
0.0000e+000	5.7072e+000	5.7072e+000	5.7072e+000	5.7072e+000	
0.0000e+000	5.7596e+000	5.7596e+000	5.7596e+000	5.7596e+000	
0.0000e+000	5.8119e+000	5.8119e+000	5.8119e+000	5.8119e+000	
0.0000e+000	5.8643e+000	5.8643e+000	5.8643e+000	5.8643e+000	
0.0000e+000	5.9167e+000	5.9167e+000	5.9167e+000	5.9167e+000	
0.0000e+000	5.9690e+000	5.9690e+000	5.9690e+000	5.9690e+000	
0.0000e+000	6.0214e+000	6.0214e+000	6.0214e+000	6.0214e+000	
0.0000e+000	6.0737e+000	6.0737e+000	6.0737e+000	6.0737e+000	
0.0000e+000	6.1261e+000	6.1261e+000	6.1261e+000	6.1261e+000	
0.0000e+000	6.1785e+000	6.1785e+000	6.1785e+000	6.1785e+000	
0.0000e+000	6.2308e+000	6.2308e+000	6.2308e+000	6.2308e+000	
