  2.75000000e-006  2.75000000e-006  2.75000000e-006  2.75000000e-006  2.75000000e-006
  2.74965738e-006  2.74966589e-006  2.74967430e-006  2.74968259e-006  2.74969078e-006
  2.74863047e-006  2.74866447e-006  2.74869804e-006  2.74873118e-006  2.74876389e-006
  2.74692209e-006  2.74699840e-006  2.74707376e-006  2.74714817e-006  2.74722162e-006
  2.74453690e-006  2.74467214e-006  2.74480570e-006  2.74493759e-006  2.74506779e-006
  2.74148146e-006  2.74169191e-006  2.74189977e-006  2.74210505e-006  2.74230773e-006
  2.73776413e-006  2.73806567e-006  2.73836354e-006  2.73865774e-006  2.73894825e-006
  2.73339511e-006  2.73380312e-006  2.73420623e-006  2.73460442e-006  2.73499768e-006
  2.72838636e-006  2.72891565e-006  2.72943866e-006  2.72995537e-006  2.73046579e-006
  2.72275163e-006  2.72329381e-006  2.72383085e-006  2.72436273e-006  2.72488944e-006
  2.71650635e-006  2.71704970e-006  2.71758892e-006  2.71812400e-006  2.71865493e-006
  2.70966764e-006  2.71020072e-006  2.71073056e-006  2.71125715e-006  2.71178048e-006
  2.70225425e-006  2.70276595e-006  2.70327519e-006  2.70378195e-006  2.70428622e-006
  2.69428649e-006  2.69476612e-006  2.69524393e-006  2.69571993e-006  2.69619409e-006
  2.68578621e-006  2.68622351e-006  2.68665955e-006  2.68709430e-006  2.68752777e-006
  2.67677669e-006  2.67716194e-006  2.67754634e-006  2.67792990e-006  2.67831261e-006
  2.66728265e-006  2.66760665e-006  2.66793015e-006  2.66825313e-006  2.66857560e-006
  2.65733010e-006  2.65758428e-006  2.65783820e-006  2.65809184e-006  2.65834522e-006
  2.64694631e-006  2.64712276e-006  2.64729909e-006  2.64747531e-006  2.64765142e-006
  2.63615976e-006  2.63625123e-006  2.63634268e-006  2.63643410e-006  2.63652549e-006
  2.62500000e-006  2.62500000e-006  2.62500000e-006  2.62500000e-006  2.62500000e-006
  2.61349763e-006  2.61364339e-006  2.61378911e-006  2.61393478e-006  2.61408040e-006
  2.60168416e-006  2.60198303e-006  2.60228173e-006  2.60258025e-006  2.60287859e-006
  2.58959199e-006  2.59005009e-006  2.59050783e-006  2.59096524e-006  2.59142229e-006
  2.57725425e-006  2.57787645e-006  2.57849811e-006  2.57911924e-006  2.57973983e-006
  2.56470476e-006  2.56549466e-006  2.56628386e-006  2.56707234e-006  2.56786011e-006
  2.55197792e-006  2.55293781e-006  2.55389689e-006  2.55485513e-006  2.55581253e-006
  2.53910862e-006  2.54023947e-006  2.54136949e-006  2.54249863e-006  2.54362688e-006
  2.52613212e-006  2.52743358e-006  2.52873429e-006  2.53003421e-006  2.53133331e-006
  2.51308399e-006  2.51428210e-006  2.51547989e-006  2.51667732e-006  2.51787436e-006
  2.50000000e-006  2.50109083e-006  2.50218163e-006  2.50327240e-006  2.50436310e-006
  2.48691601e-006  2.48789651e-006  2.48887720e-006  2.48985806e-006  2.49083907e-006
  2.47386788e-006  2.47473592e-006  2.47560427e-006  2.47647292e-006  2.47734186e-006
  2.46089138e-006  2.46164575e-006  2.46240047e-006  2.46315554e-006  2.46391095e-006
  2.44802208e-006  2.44866245e-006  2.44930318e-006  2.44994425e-006  2.45058567e-006
  2.43529524e-006  2.43582222e-006  2.43634951e-006  2.43687711e-006  2.43740500e-006
  2.42274575e-006  2.42316085e-006  2.42357617e-006  2.42399173e-006  2.42440753e-006
  2.41040801e-006  2.41071360e-006  2.41101935e-006  2.41132524e-006  2.41163129e-006
  2.39831584e-006  2.39851518e-006  2.39871460e-006  2.39891410e-006  2.39911368e-006
  2.38650237e-006  2.38659958e-006  2.38669681e-006  2.38679405e-006  2.38689132e-006
  2.37500000e-006  2.37500000e-006  2.37500000e-006  2.37500000e-006  2.37500000e-006
  2.36384024e-006  2.36397750e-006  2.36411481e-006  2.36425218e-006  2.36438962e-006
  2.35305369e-006  2.35331856e-006  2.35358369e-006  2.35384907e-006  2.35411470e-006
  2.34266990e-006  2.34305169e-006  2.34343407e-006  2.34381707e-006  2.34420066e-006
  2.33271735e-006  2.33320431e-006  2.33369241e-006  2.33418165e-006  2.33467203e-006
  2.32322330e-006  2.32380275e-006  2.32438408e-006  2.32496730e-006  2.32555239e-006
  2.31421379e-006  2.31487214e-006  2.31553334e-006  2.31619739e-006  2.31686427e-006
