1.6716e+000	1.9856e+000	2.2996e+000	2.6136e+000	2.9276e+000	3.2416e+000	3.5556e+000	3.8696e+000	3.6032e+000	3.3368e+000	3.0704e+000	2.8039e+000	2.5375e+000	2.2711e+000	2.0047e+000	1.7383e+000	1.4718e+000	1.2054e+000	9.3899e-001	
1.7258e+000	2.0398e+000	2.3537e+000	2.6677e+000	2.9817e+000	3.2957e+000	3.6097e+000	3.9237e+000	3.6573e+000	3.3909e+000	3.1245e+000	2.8580e+000	2.5916e+000	2.3252e+000	2.0588e+000	1.7924e+000	1.5259e+000	1.2595e+000	9.9309e-001	
1.7799e+000	2.0939e+000	2.4079e+000	2.7219e+000	3.0358e+000	3.3498e+000	3.6638e+000	3.9778e+000	3.7114e+000	3.4450e+000	3.1786e+000	2.9122e+000	2.6457e+000	2.3793e+000	2.1129e+000	1.8465e+000	1.5800e+000	1.3136e+000	1.0472e+000	
1.8296e+000	2.1436e+000	2.4576e+000	2.7716e+000	3.0856e+000	3.3996e+000	3.7136e+000	4.0276e+000	3.7612e+000	3.4947e+000	3.2283e+000	2.9619e+000	2.6955e+000	2.4290e+000	2.1626e+000	1.8962e+000	1.6298e+000	1.3634e+000	1.0969e+000	
1.8793e+000	2.1933e+000	2.5073e+000	2.8213e+000	3.1353e+000	3.4493e+000	3.7633e+000	4.0773e+000	3.8109e+000	3.5445e+000	3.2781e+000	3.0116e+000	2.7452e+000	2.4788e+000	2.2124e+000	1.9459e+000	1.6795e+000	1.4131e+000	1.1467e+000	
1.9291e+000	2.2431e+000	2.5571e+000	2.8711e+000	3.1851e+000	3.4991e+000	3.8131e+000	4.1271e+000	3.8606e+000	3.5942e+000	3.3278e+000	3.0614e+000	2.7950e+000	2.5285e+000	2.2621e+000	1.9957e+000	1.7293e+000	1.4628e+000	1.1964e+000	
1.9788e+000	2.2928e+000	2.6068e+000	2.9208e+000	3.2348e+000	3.5488e+000	3.8628e+000	4.1768e+000	3.9104e+000	3.6440e+000	3.3775e+000	3.1111e+000	2.8447e+000	2.5783e+000	2.3119e+000	2.0454e+000	1.7790e+000	1.5126e+000	1.2462e+000	
2.0286e+000	2.3426e+000	2.6566e+000	2.9706e+000	3.2846e+000	3.5986e+000	3.9126e+000	4.2265e+000	3.9601e+000	3.6937e+000	3.4273e+000	3.1609e+000	2.8944e+000	2.6280e+000	2.3616e+000	2.0952e+000	1.8288e+000	1.5623e+000	1.2959e+000	
2.0783e+000	2.3923e+000	2.7063e+000	3.0203e+000	3.3343e+000	3.6483e+000	3.9623e+000	4.2763e+000	4.0099e+000	3.7434e+000	3.4770e+000	3.2106e+000	2.9442e+000	2.6778e+000	2.4113e+000	2.1449e+000	1.8785e+000	1.6121e+000	1.3456e+000	
2.1281e+000	2.4420e+000	2.7560e+000	3.0700e+000	3.3840e+000	3.6980e+000	4.0120e+000	4.3260e+000	4.0596e+000	3.7932e+000	3.5268e+000	3.2603e+000	2.9939e+000	2.7275e+000	2.4611e+000	2.1947e+000	1.9282e+000	1.6618e+000	1.3954e+000	
2.1778e+000	2.4918e+000	2.8058e+000	3.1198e+000	3.4338e+000	3.7478e+000	4.0618e+000	4.3758e+000	4.1094e+000	3.8429e+000	3.5765e+000	3.3101e+000	3.0437e+000	2.7772e+000	2.5108e+000	2.2444e+000	1.9780e+000	1.7116e+000	1.4451e+000	
2.2319e+000	2.5459e+000	2.8599e+000	3.1739e+000	3.4879e+000	3.8019e+000	4.1159e+000	4.4299e+000	4.1635e+000	3.8970e+000	3.6306e+000	3.3642e+000	3.0978e+000	2.8313e+000	2.5649e+000	2.2985e+000	2.0321e+000	1.7657e+000	1.4992e+000	
2.2860e+000	2.6000e+000	2.9140e+000	3.2280e+000	3.5420e+000	3.8560e+000	4.1700e+000	4.4840e+000	4.2176e+000	3.9511e+000	3.6847e+000	3.4183e+000	3.1519e+000	2.8855e+000	2.6190e+000	2.3526e+000	2.0862e+000	1.8198e+000	1.5533e+000	
2.3401e+000	2.6541e+000	2.9681e+000	3.2821e+000	3.5961e+000	3.9101e+000	4.2241e+000	4.5381e+000	4.2717e+000	4.0052e+000	3.7388e+000	3.4724e+000	3.2060e+000	2.9396e+000	2.6731e+000	2.4067e+000	2.1403e+000	1.8739e+000	1.6074e+000	
2.3942e+000	2.7082e+000	3.0222e+000	3.3362e+000	3.6502e+000	3.9642e+000	4.2782e+000	4.5922e+000	4.3258e+000	4.0594e+000	3.7929e+000	3.5265e+000	3.2601e+000	2.9937e+000	2.7272e+000	2.4608e+000	2.1944e+000	1.9280e+000	1.6616e+000	
2.4483e+000	2.7623e+000	3.0763e+000	3.3903e+000	3.7043e+000	4.0183e+000	4.3323e+000	4.6463e+000	4.3799e+000	4.1135e+000	3.8470e+000	3.5806e+000	3.3142e+000	3.0478e+000	2.7813e+000	2.5149e+000	2.2485e+000	1.9821e+000	1.7157e+000	
2.5024e+000	2.8164e+000	3.1304e+000	3.4444e+000	3.7584e+000	4.0724e+000	4.3864e+000	4.7004e+000	4.4340e+000	4.1676e+000	3.9011e+000	3.6347e+000	3.3683e+000	3.1019e+000	2.8355e+000	2.5690e+000	2.3026e+000	2.0362e+000	1.7698e+000	
2.5565e+000	2.8705e+000	3.1845e+000	3.4985e+000	3.8125e+000	4.1265e+000	4.4405e+000	4.7545e+000	4.4881e+000	4.2217e+000	3.9552e+000	3.6888e+000	3.4224e+000	3.1560e+000	2.8896e+000	2.6231e+000	2.3567e+000	2.0903e+000	1.8239e+000	
2.6106e+000	2.9246e+000	3.2386e+000	3.5526e+000	3.8666e+000	4.1806e+000	4.4946e+000	4.8086e+000	4.5422e+000	4.2758e+000	4.0094e+000	3.7429e+000	3.4765e+000	3.2101e+000	2.9437e+000	2.6772e+000	2.4108e+000	2.1444e+000	1.8780e+000	
2.6647e+000	2.9787e+000	3.2927e+000	3.6067e+000	3.9207e+000	4.2347e+000	4.5487e+000	4.8627e+000	4.5963e+000	4.3299e+000	4.0635e+000	3.7970e+000	3.5306e+000	3.2642e+000	2.9978e+000	2.7313e+000	2.4649e+000	2.1985e+000	1.9321e+000	
2.7188e+000	3.0328e+000	3.3468e+000	3.6608e+000	3.9748e+000	4.2888e+000	4.6028e+000	4.9168e+000	4.6504e+000	4.3840e+000	4.1176e+000	3.8511e+000	3.5847e+000	3.3183e+000	3.0519e+000	2.7855e+000	2.5190e+000	2.2526e+000	1.9862e+000	
2.7730e+000	3.0869e+000	3.4009e+000	3.7149e+000	4.0289e+000	4.3429e+000	4.6569e+000	4.9709e+000	4.7045e+000	4.4381e+000	4.1717e+000	3.9052e+000	3.6388e+000	3.3724e+000	3.1060e+000	2.8396e+000	2.5731e+000	2.3067e+000	2.0403e+000	
2.8271e+000	3.1411e+000	3.4551e+000	3.7690e+000	4.0830e+000	4.3970e+000	4.7110e+000	5.0250e+000	4.7586e+000	4.4922e+000	4.2258e+000	3.9593e+000	3.6929e+000	3.4265e+000	3.1601e+000	2.8937e+000	2.6272e+000	2.3608e+000	2.0944e+000	
2.8768e+000	3.1908e+000	3.5048e+000	3.8188e+000	4.1328e+000	4.4468e+000	4.7608e+000	5.0748e+000	4.8084e+000	4.5419e+000	4.2755e+000	4.0091e+000	3.7427e+000	3.4762e+000	3.2098e+000	2.9434e+000	2.6770e+000	2.4106e+000	2.1441e+000	
2.9265e+000	3.2405e+000	3.5545e+000	3.8685e+000	4.1825e+000	4.4965e+000	4.8105e+000	5.1245e+000	4.8581e+000	4.5917e+000	4.3253e+000	4.0588e+000	3.7924e+000	3.5260e+000	3.2596e+000	2.9931e+000	2.7267e+000	2.4603e+000	2.1939e+000	
2.9763e+000	3.2903e+000	3.6043e+000	3.9183e+000	4.2323e+000	4.5463e+000	4.8603e+000	5.1743e+000	4.9078e+000	4.6414e+000	4.3750e+000	4.1086e+000	3.8422e+000	3.5757e+000	3.3093e+000	3.0429e+000	2.7765e+000	2.5100e+000	2.2436e+000	
3.0260e+000	3.3400e+000	3.6540e+000	3.9680e+000	4.2820e+000	4.5960e+000	4.9100e+000	5.2240e+000	4.9576e+000	4.6912e+000	4.4247e+000	4.1583e+000	3.8919e+000	3.6255e+000	3.3591e+000	3.0926e+000	2.8262e+000	2.5598e+000	2.2934e+000	
3.0758e+000	3.3898e+000	3.7038e+000	4.0178e+000	4.3318e+000	4.6458e+000	4.9597e+000	5.2737e+000	5.0073e+000	4.7409e+000	4.4745e+000	4.2081e+000	3.9416e+000	3.6752e+000	3.4088e+000	3.1424e+000	2.8759e+000	2.6095e+000	2.3431e+000	
3.1255e+000	3.4395e+000	3.7535e+000	4.0675e+000	4.3815e+000	4.6955e+000	5.0095e+000	5.3235e+000	5.0571e+000	4.7906e+000	4.5242e+000	4.2578e+000	3.9914e+000	3.7250e+000	3.4585e+000	3.1921e+000	2.9257e+000	2.6593e+000	2.3928e+000	
3.1752e+000	3.4892e+000	3.8032e+000	4.1172e+000	4.4312e+000	4.7452e+000	5.0592e+000	5.3732e+000	5.1068e+000	4.8404e+000	4.5740e+000	4.3075e+000	4.0411e+000	3.7747e+000	3.5083e+000	3.2419e+000	2.9754e+000	2.7090e+000	2.4426e+000	
3.2250e+000	3.5390e+000	3.8530e+000	4.1670e+000	4.4810e+000	4.7950e+000	5.1090e+000	5.4230e+000	5.1566e+000	4.8901e+000	4.6237e+000	4.3573e+000	4.0909e+000	3.8244e+000	3.5580e+000	3.2916e+000	3.0252e+000	2.7588e+000	2.4923e+000	
3.2791e+000	3.5931e+000	3.9071e+000	4.2211e+000	4.5351e+000	4.8491e+000	5.1631e+000	5.4771e+000	5.2107e+000	4.9442e+000	4.6778e+000	4.4114e+000	4.1450e+000	3.8785e+000	3.6121e+000	3.3457e+000	3.0793e+000	2.8129e+000	2.5464e+000	
3.3332e+000	3.6472e+000	3.9612e+000	4.2752e+000	4.5892e+000	4.9032e+000	5.2172e+000	5.5312e+000	5.2648e+000	4.9983e+000	4.7319e+000	4.4655e+000	4.1991e+000	3.9327e+000	3.6662e+000	3.3998e+000	3.1334e+000	2.8670e+000	2.6005e+000	
3.3873e+000	3.7013e+000	4.0153e+000	4.3293e+000	4.6433e+000	4.9573e+000	5.2713e+000	5.5853e+000	5.3189e+000	5.0524e+000	4.7860e+000	4.5196e+000	4.2532e+000	3.9868e+000	3.7203e+000	3.4539e+000	3.1875e+000	2.9211e+000	2.6546e+000	
3.4414e+000	3.7554e+000	4.0694e+000	4.3834e+000	4.6974e+000	5.0114e+000	5.3254e+000	5.6394e+000	5.3730e+000	5.1065e+000	4.8401e+000	4.5737e+000	4.3073e+000	4.0409e+000	3.7744e+000	3.5080e+000	3.2416e+000	2.9752e+000	2.7088e+000	
3.4955e+000	3.8095e+000	4.1235e+000	4.4375e+000	4.7515e+000	5.0655e+000	5.3795e+000	5.6935e+000	5.4271e+000	5.1607e+000	4.8942e+000	4.6278e+000	4.3614e+000	4.0950e+000	3.8285e+000	3.5621e+000	3.2957e+000	3.0293e+000	2.7629e+000	
3.5496e+000	3.8636e+000	4.1776e+000	4.4916e+000	4.8056e+000	5.1196e+000	5.4336e+000	5.7476e+000	5.4812e+000	5.2148e+000	4.9483e+000	4.6819e+000	4.4155e+000	4.1491e+000	3.8826e+000	3.6162e+000	3.3498e+000	3.0834e+000	2.8170e+000	
3.6037e+000	3.9177e+000	4.2317e+000	4.5457e+000	4.8597e+000	5.1737e+000	5.4877e+000	5.8017e+000	5.5353e+000	5.2689e+000	5.0024e+000	4.7360e+000	4.4696e+000	4.2032e+000	3.9368e+000	3.6703e+000	3.4039e+000	3.1375e+000	2.8711e+000	
3.6578e+000	3.9718e+000	4.2858e+000	4.5998e+000	4.9138e+000	5.2278e+000	5.5418e+000	5.8558e+000	5.5894e+000	5.3230e+000	5.0565e+000	4.7901e+000	4.5237e+000	4.2573e+000	3.9909e+000	3.7244e+000	3.4580e+000	3.1916e+000	2.9252e+000	
3.7119e+000	4.0259e+000	4.3399e+000	4.6539e+000	4.9679e+000	5.2819e+000	5.5959e+000	5.9099e+000	5.6435e+000	5.3771e+000	5.1107e+000	4.8442e+000	4.5778e+000	4.3114e+000	4.0450e+000	3.7785e+000	3.5121e+000	3.2457e+000	2.9793e+000	
3.7660e+000	4.0800e+000	4.3940e+000	4.7080e+000	5.0220e+000	5.3360e+000	5.6500e+000	5.9640e+000	5.6976e+000	5.4312e+000	5.1648e+000	4.8983e+000	4.6319e+000	4.3655e+000	4.0991e+000	3.8326e+000	3.5662e+000	3.2998e+000	3.0334e+000	
3.8201e+000	4.1341e+000	4.4481e+000	4.7621e+000	5.0761e+000	5.3901e+000	5.7041e+000	6.0181e+000	5.7517e+000	5.4853e+000	5.2189e+000	4.9524e+000	4.6860e+000	4.4196e+000	4.1532e+000	3.8868e+000	3.6203e+000	3.3539e+000	3.0875e+000	
3.8743e+000	4.1883e+000	4.5022e+000	4.8162e+000	5.1302e+000	5.4442e+000	5.7582e+000	6.0722e+000	5.8058e+000	5.5394e+000	5.2730e+000	5.0065e+000	4.7401e+000	4.4737e+000	4.2073e+000	3.9409e+000	3.6744e+000	3.4080e+000	3.1416e+000	
3.9240e+000	4.2380e+000	4.5520e+000	4.8660e+000	5.1800e+000	5.4940e+000	5.8080e+000	6.1220e+000	5.8556e+000	5.5891e+000	5.3227e+000	5.0563e+000	4.7899e+000	4.5234e+000	4.2570e+000	3.9906e+000	3.7242e+000	3.4578e+000	3.1913e+000	
3.9737e+000	4.2877e+000	4.6017e+000	4.9157e+000	5.2297e+000	5.5437e+000	5.8577e+000	6.1717e+000	5.9053e+000	5.6389e+000	5.3725e+000	5.1060e+000	4.8396e+000	4.5732e+000	4.3068e+000	4.0403e+000	3.7739e+000	3.5075e+000	3.2411e+000	
4.0235e+000	4.3375e+000	4.6515e+000	4.9655e+000	5.2795e+000	5.5935e+000	5.9075e+000	6.2215e+000	5.9550e+000	5.6886e+000	5.4222e+000	5.1558e+000	4.8894e+000	4.6229e+000	4.3565e+000	4.0901e+000	3.8237e+000	3.5572e+000	3.2908e+000	
4.0732e+000	4.3872e+000	4.7012e+000	5.0152e+000	5.3292e+000	5.6432e+000	5.9572e+000	6.2712e+000	6.0048e+000	5.7384e+000	5.4719e+000	5.2055e+000	4.9391e+000	4.6727e+000	4.4062e+000	4.1398e+000	3.8734e+000	3.6070e+000	3.3406e+000	
4.1230e+000	4.4370e+000	4.7510e+000	5.0650e+000	5.3790e+000	5.6929e+000	6.0069e+000	6.3209e+000	6.0545e+000	5.7881e+000	5.5217e+000	5.2553e+000	4.9888e+000	4.7224e+000	4.4560e+000	4.1896e+000	3.9231e+000	3.6567e+000	3.3903e+000	
4.1727e+000	4.4867e+000	4.8007e+000	5.1147e+000	5.4287e+000	5.7427e+000	6.0567e+000	6.3707e+000	6.1043e+000	5.8378e+000	5.5714e+000	5.3050e+000	5.0386e+000	4.7722e+000	4.5057e+000	4.2393e+000	3.9729e+000	3.7065e+000	3.4400e+000	
4.2224e+000	4.5364e+000	4.8504e+000	5.1644e+000	5.4784e+000	5.7924e+000	6.1064e+000	6.4204e+000	6.1540e+000	5.8876e+000	5.6212e+000	5.3547e+000	5.0883e+000	4.8219e+000	4.5555e+000	4.2891e+000	4.0226e+000	3.7562e+000	3.4898e+000	
4.2722e+000	4.5862e+000	4.9002e+000	5.2142e+000	5.5282e+000	5.8422e+000	6.1562e+000	6.4702e+000	6.2037e+000	5.9373e+000	5.6709e+000	5.4045e+000	5.1381e+000	4.8716e+000	4.6052e+000	4.3388e+000	4.0724e+000	3.8059e+000	3.5395e+000	
4.3263e+000	4.6403e+000	4.9543e+000	5.2683e+000	5.5823e+000	5.8963e+000	6.2103e+000	6.5243e+000	6.2579e+000	5.9914e+000	5.7250e+000	5.4586e+000	5.1922e+000	4.9257e+000	4.6593e+000	4.3929e+000	4.1265e+000	3.8601e+000	3.5936e+000	
4.3804e+000	4.6944e+000	5.0084e+000	5.3224e+000	5.6364e+000	5.9504e+000	6.2644e+000	6.5784e+000	6.3120e+000	6.0455e+000	5.7791e+000	5.5127e+000	5.2463e+000	4.9798e+000	4.7134e+000	4.4470e+000	4.1806e+000	3.9142e+000	3.6477e+000	
4.4345e+000	4.7485e+000	5.0625e+000	5.3765e+000	5.6905e+000	6.0045e+000	6.3185e+000	6.6325e+000	6.3661e+000	6.0996e+000	5.8332e+000	5.5668e+000	5.3004e+000	5.0340e+000	4.7675e+000	4.5011e+000	4.2347e+000	3.9683e+000	3.7018e+000	
4.4886e+000	4.8026e+000	5.1166e+000	5.4306e+000	5.7446e+000	6.0586e+000	6.3726e+000	6.6866e+000	6.4202e+000	6.1537e+000	5.8873e+000	5.6209e+000	5.3545e+000	5.0881e+000	4.8216e+000	4.5552e+000	4.2888e+000	4.0224e+000	3.7559e+000	
4.5427e+000	4.8567e+000	5.1707e+000	5.4847e+000	5.7987e+000	6.1127e+000	6.4267e+000	6.7407e+000	6.4743e+000	6.2079e+000	5.9414e+000	5.6750e+000	5.4086e+000	5.1422e+000	4.8757e+000	4.6093e+000	4.3429e+000	4.0765e+000	3.8101e+000	
4.5968e+000	4.9108e+000	5.2248e+000	5.5388e+000	5.8528e+000	6.1668e+000	6.4808e+000	6.7948e+000	6.5284e+000	6.2620e+000	5.9955e+000	5.7291e+000	5.4627e+000	5.1963e+000	4.9298e+000	4.6634e+000	4.3970e+000	4.1306e+000	3.8642e+000	
4.6509e+000	4.9649e+000	5.2789e+000	5.5929e+000	5.9069e+000	6.2209e+000	6.5349e+000	6.8489e+000	6.5825e+000	6.3161e+000	6.0496e+000	5.7832e+000	5.5168e+000	5.2504e+000	4.9840e+000	4.7175e+000	4.4511e+000	4.1847e+000	3.9183e+000	
4.7050e+000	5.0190e+000	5.3330e+000	5.6470e+000	5.9610e+000	6.2750e+000	6.5890e+000	6.9030e+000	6.6366e+000	6.3702e+000	6.1037e+000	5.8373e+000	5.5709e+000	5.3045e+000	5.0381e+000	4.7716e+000	4.5052e+000	4.2388e+000	3.9724e+000	
4.7591e+000	5.0731e+000	5.3871e+000	5.7011e+000	6.0151e+000	6.3291e+000	6.6431e+000	6.9571e+000	6.6907e+000	6.4243e+000	6.1579e+000	5.8914e+000	5.6250e+000	5.3586e+000	5.0922e+000	4.8257e+000	4.5593e+000	4.2929e+000	4.0265e+000	
4.8132e+000	5.1272e+000	5.4412e+000	5.7552e+000	6.0692e+000	6.3832e+000	6.6972e+000	7.0112e+000	6.7448e+000	6.4784e+000	6.2120e+000	5.9455e+000	5.6791e+000	5.4127e+000	5.1463e+000	4.8798e+000	4.6134e+000	4.3470e+000	4.0806e+000	
4.8673e+000	5.1813e+000	5.4953e+000	5.8093e+000	6.1233e+000	6.4373e+000	6.7513e+000	7.0653e+000	6.7989e+000	6.5325e+000	6.2661e+000	5.9996e+000	5.7332e+000	5.4668e+000	5.2004e+000	4.9340e+000	4.6675e+000	4.4011e+000	4.1347e+000	
4.9215e+000	5.2354e+000	5.5494e+000	5.8634e+000	6.1774e+000	6.4914e+000	6.8054e+000	7.1194e+000	6.8530e+000	6.5866e+000	6.3202e+000	6.0537e+000	5.7873e+000	5.5209e+000	5.2545e+000	4.9881e+000	4.7216e+000	4.4552e+000	4.1888e+000	
4.9712e+000	5.2852e+000	5.5992e+000	5.9132e+000	6.2272e+000	6.5412e+000	6.8552e+000	7.1692e+000	6.9028e+000	6.6363e+000	6.3699e+000	6.1035e+000	5.8371e+000	5.5706e+000	5.3042e+000	5.0378e+000	4.7714e+000	4.5050e+000	4.2385e+000	
5.0209e+000	5.3349e+000	5.6489e+000	5.9629e+000	6.2769e+000	6.5909e+000	6.9049e+000	7.2189e+000	6.9525e+000	6.6861e+000	6.4197e+000	6.1532e+000	5.8868e+000	5.6204e+000	5.3540e+000	5.0875e+000	4.8211e+000	4.5547e+000	4.2883e+000	
5.0707e+000	5.3847e+000	5.6987e+000	6.0127e+000	6.3267e+000	6.6407e+000	6.9547e+000	7.2687e+000	7.0022e+000	6.7358e+000	6.4694e+000	6.2030e+000	5.9365e+000	5.6701e+000	5.4037e+000	5.1373e+000	4.8709e+000	4.6044e+000	4.3380e+000	
5.1204e+000	5.4344e+000	5.7484e+000	6.0624e+000	6.3764e+000	6.6904e+000	7.0044e+000	7.3184e+000	7.0520e+000	6.7856e+000	6.5191e+000	6.2527e+000	5.9863e+000	5.7199e+000	5.4534e+000	5.1870e+000	4.9206e+000	4.6542e+000	4.3878e+000	
5.1702e+000	5.4842e+000	5.7982e+000	6.1122e+000	6.4261e+000	6.7401e+000	7.0541e+000	7.3681e+000	7.1017e+000	6.8353e+000	6.5689e+000	6.3025e+000	6.0360e+000	5.7696e+000	5.5032e+000	5.2368e+000	4.9703e+000	4.7039e+000	4.4375e+000	
5.2199e+000	5.5339e+000	5.8479e+000	6.1619e+000	6.4759e+000	6.7899e+000	7.1039e+000	7.4179e+000	7.1515e+000	6.8850e+000	6.6186e+000	6.3522e+000	6.0858e+000	5.8194e+000	5.5529e+000	5.2865e+000	5.0201e+000	4.7537e+000	4.4872e+000	
5.2696e+000	5.5836e+000	5.8976e+000	6.2116e+000	6.5256e+000	6.8396e+000	7.1536e+000	7.4676e+000	7.2012e+000	6.9348e+000	6.6684e+000	6.4019e+000	6.1355e+000	5.8691e+000	5.6027e+000	5.3362e+000	5.0698e+000	4.8034e+000	4.5370e+000	
5.3194e+000	5.6334e+000	5.9474e+000	6.2614e+000	6.5754e+000	6.8894e+000	7.2034e+000	7.5174e+000	7.2509e+000	6.9845e+000	6.7181e+000	6.4517e+000	6.1853e+000	5.9188e+000	5.6524e+000	5.3860e+000	5.1196e+000	4.8531e+000	4.5867e+000	
5.3735e+000	5.6875e+000	6.0015e+000	6.3155e+000	6.6295e+000	6.9435e+000	7.2575e+000	7.5715e+000	7.3051e+000	7.0386e+000	6.7722e+000	6.5058e+000	6.2394e+000	5.9729e+000	5.7065e+000	5.4401e+000	5.1737e+000	4.9073e+000	4.6408e+000	
5.4276e+000	5.7416e+000	6.0556e+000	6.3696e+000	6.6836e+000	6.9976e+000	7.3116e+000	7.6256e+000	7.3592e+000	7.0927e+000	6.8263e+000	6.5599e+000	6.2935e+000	6.0270e+000	5.7606e+000	5.4942e+000	5.2278e+000	4.9614e+000	4.6949e+000	
