  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006
  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006
  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006
  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006
  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006
  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006
  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006
  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006
  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006
  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006
  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006
  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006
  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006
  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006
  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006
  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006
  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006
  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006
  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006
  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006
  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006
  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006  2.50000000e-006
