  1.05844267e+003  0.00000000e+000  7.35056324e+004  2.24156092e+005  3.88187235e+005  5.41345814e+005  6.84438912e+005  8.24954644e+005  9.82195125e+005  1.18305139e+006  9.93225671e+005  8.48615925e+005  7.19361671e+005  5.81965357e+005  4.29600330e+005  2.85058901e+005  2.07083384e+005  2.23029924e+005
  1.08871787e+003  8.90299532e+003  1.00446683e+005  2.57920197e+005  4.20995473e+005  5.72199001e+005  7.14611011e+005  8.57579751e+005  1.02356018e+006  1.22821393e+006  1.03132544e+006  8.78470869e+005  7.47372773e+005  6.11950173e+005  4.61375426e+005  3.11342181e+005  2.18246147e+005  2.23029150e+005
  1.09363320e+003  2.03349675e+004  1.29495932e+005  2.92120420e+005  4.53464502e+005  6.02870622e+005  7.45045404e+005  8.91656169e+005  1.06599973e+006  1.27101159e+006  1.07106058e+006  9.09514993e+005  7.75486110e+005  6.41551805e+005  4.93387793e+005  3.39400381e+005  2.31218219e+005  2.23033700e+005
  1.10083718e+003  3.45296013e+004  1.60668121e+005  3.26463279e+005  4.85543728e+005  6.33430369e+005  7.75944297e+005  9.27166104e+005  1.10895054e+006  1.31138499e+006  1.11177547e+006  9.41896160e+005  8.03868878e+005  6.70768529e+005  5.25383285e+005  3.69250080e+005  2.46337137e+005  2.23042521e+005
  1.11169266e+003  5.19097548e+004  1.93840098e+005  3.60613405e+005  5.17249030e+005  6.63976600e+005  8.07473211e+005  9.63984725e+005  1.15198688e+006  1.34917633e+006  1.15297097e+006  9.75599283e+005  8.32703451e+005  6.99665895e+005  5.57078427e+005  4.00779941e+005  2.64074370e+005  2.23055165e+005
  1.13077710e+003  7.31069306e+004  2.28659754e+005  3.94252652e+005  5.48674366e+005  6.94608178e+005  8.39747359e+005  1.00193502e+006  1.19477682e+006  1.38411820e+006  1.19425840e+006  1.01051974e+006  8.62132063e+005  7.28385189e+005  5.88213715e+005  4.33673947e+005  2.85062136e+005  2.23071711e+005
  1.16597840e+003  9.89977318e+004  2.64417506e+005  4.27194574e+005  5.79965424e+005  7.25400885e+005  8.72837931e+005  1.04081955e+006  1.23704753e+006  1.41581975e+006  1.23531944e+006  1.04651573e+006  8.92232940e+005  7.57110350e+005  6.18653578e+005  4.67304206e+005  3.10129244e+005  2.23092897e+005
  1.21733310e+003  1.30760010e+005  2.99865244e+005  4.59583766e+005  6.11219363e+005  7.56418614e+005  9.06778289e+005  1.08043846e+006  1.27855703e+006  1.44374922e+006  1.27587275e+006  1.08343649e+006  9.23038253e+005  7.85973724e+005  6.48552628e+005  5.00583230e+005  3.40347864e+005  2.23120521e+005
  1.41941961e+003  1.69887603e+005  3.32988705e+005  4.92212675e+005  6.42257819e+005  7.87809805e+005  9.41534539e+005  1.12061338e+006  1.31906522e+006  1.46720977e+006  1.31565705e+006  1.12110654e+006  9.54626381e+005  8.14860517e+005  6.78620550e+005  5.31760576e+005  3.77094138e+005  2.23158310e+005
  1.28310829e+003  1.70028296e+005  3.30229096e+005  4.81060937e+005  6.25037767e+005  7.70937515e+005  9.29332861e+005  1.10897779e+006  1.31403561e+006  1.32424512e+006  1.31500302e+006  1.11040101e+006  9.41471064e+005  7.98494808e+005  6.66973776e+005  5.28896575e+005  3.78241394e+005  2.23148401e+005
  1.28310274e+003  1.69759436e+005  3.24844199e+005  4.66764442e+005  6.06454374e+005  7.54520149e+005  9.15834181e+005  1.10130629e+006  1.27877787e+006  1.20685985e+006  1.28405517e+006  1.10459987e+006  9.27211801e+005  7.81486143e+005  6.52414068e+005  5.23252486e+005  3.78679143e+005  2.23144396e+005
  1.28507941e+003  1.68673902e+005  3.16396373e+005  4.49471773e+005  5.87121123e+005  7.38057828e+005  9.03028665e+005  1.08935895e+006  1.22566356e+006  1.11291431e+006  1.23476785e+006  1.09548485e+006  9.14122311e+005  7.63618643e+005  6.35313137e+005  5.14451904e+005  3.78031687e+005  2.23143124e+005
  1.28926553e+003  1.66302413e+005  3.04468590e+005  4.29524402e+005  5.67397610e+005  7.21835871e+005  8.90268646e+005  1.06957000e+006  1.16387635e+006  1.04057290e+006  1.17610182e+006  1.07924004e+006  9.01861600e+005  7.45538100e+005  6.15893252e+005  5.02216321e+005  3.75860341e+005  2.23142983e+005
  1.28761757e+003  1.62103856e+005  2.88709044e+005  4.07371538e+005  5.47696094e+005  7.06006142e+005  8.75983790e+005  1.04129730e+006  1.10021177e+006  9.88203535e+005  1.11476160e+006  1.05485894e+006  8.89043961e+005  7.27860016e+005  5.94573031e+005  4.86282242e+005  3.71666840e+005  2.23143113e+005
  1.27810478e+003  1.55434182e+005  2.68855114e+005  3.83610070e+005  5.28445779e+005  6.90304171e+005  8.58611820e+005  1.00564528e+006  1.03967126e+006  9.54285454e+005  1.05574641e+006  1.02306599e+006  8.74114202e+005  7.10834059e+005  5.72002548e+005  4.66459079e+005  3.64850198e+005  2.23142995e+005
  1.26119235e+003  1.45503391e+005  2.44790933e+005  3.59018211e+005  5.09950296e+005  6.74078613e+005  8.37051378e+005  9.64684213e+005  9.85899394e+005  9.37324979e+005  1.00275614e+006  9.85596975e+005  8.55801333e+005  6.94279397e+005  5.48985304e+005  4.42726175e+005  3.54658513e+005  2.23142254e+005
  1.23938595e+003  1.31315878e+005  2.16655965e+005  3.34532485e+005  4.92245917e+005  6.56456210e+005  8.10830745e+005  9.20941364e+005  9.41502028e+005  9.35778790e+005  9.58486086e+005  9.44723350e+005  8.33329816e+005  6.77636359e+005  5.26363211e+005  4.15347784e+005  3.40138246e+005  2.23140529e+005
  1.21600013e+003  1.11594237e+005  1.85015011e+005  3.11141429e+005  4.75011874e+005  6.36548340e+005  7.80111312e+005  8.77078532e+005  9.08273019e+005  9.47984314e+005  9.24838300e+005  9.02936738e+005  8.06498436e+005  6.60067459e+005  5.04870637e+005  3.85021034e+005  3.20072295e+005  2.23137369e+005
  1.19242215e+003  8.46829237e+004  1.51108187e+005  2.89661828e+005  4.57574073e+005  6.13642066e+005  7.45599904e+005  8.35698033e+005  8.87349484e+005  9.72097136e+005  9.03071619e+005  8.62737515e+005  7.75680451e+005  6.40605278e+005  4.84920142e+005  3.53087614e+005  2.92897122e+005  2.23132075e+005
  1.17113947e+003  4.84213934e+004  1.17214415e+005  2.70336259e+005  4.39068074e+005  5.87315835e+005  7.08428453e+005  7.99233563e+005  8.79309993e+005  1.00603802e+006  8.93902446e+005  8.26504060e+005  7.41742344e+005  6.18401642e+005  4.66249640e+005  3.21848161e+005  2.56590538e+005  2.23123430e+005
  1.10517838e+003  0.00000000e+000  8.71683963e+004  2.52153115e+005  4.18882631e+005  5.57375369e+005  6.70080344e+005  7.69874884e+005  8.84233712e+005  1.04745955e+006  8.97544933e+005  7.96468847e+005  7.05808260e+005  5.93195879e+005  4.47327077e+005  2.95026347e+005  2.08522365e+005  2.23109155e+005
  1.13124059e+003  1.08926852e+004  1.17347078e+005  2.88453886e+005  4.51645719e+005  5.85294463e+005  6.94999104e+005  7.96142749e+005  9.19737855e+005  1.08660845e+006  9.29712169e+005  8.20280102e+005  7.29332297e+005  6.21474569e+005  4.80323442e+005  3.23773369e+005  2.20883623e+005  2.23104024e+005
  1.14898672e+003  2.44495401e+004  1.49811467e+005  3.24987191e+005  4.83653178e+005  6.12633714e+005  7.19912693e+005  8.23871316e+005  9.56284602e+005  1.12276322e+006  9.63510042e+005  8.45222362e+005  7.52643973e+005  6.48936532e+005  5.13263704e+005  3.54394678e+005  2.35297646e+005  2.23104086e+005
  1.17479419e+003  4.09985936e+004  1.84577985e+005  3.61391296e+005  5.14834983e+005  6.39472157e+005  7.45061234e+005  8.53042790e+005  9.93192555e+005  1.15591820e+006  9.98158609e+005  8.71461391e+005  7.75943161e+005  6.75577187e+005  5.45834230e+005  3.86888301e+005  2.52150627e+005  2.23108284e+005
  1.20417830e+003  6.10762297e+004  2.21495615e+005  3.97253402e+005  5.45200357e+005  6.65922513e+005  7.70643323e+005  8.83506867e+005  1.02995797e+006  1.18595662e+006  1.03307555e+006  8.98968373e+005  7.99445629e+005  7.01472460e+005  5.77688829e+005  4.21098841e+005  2.71984678e+005  2.23116160e+005
  1.23601255e+003  8.54552754e+004  2.60137584e+005  4.32180594e+005  5.74851182e+005  6.92098679e+005  7.96797785e+005  9.15050729e+005  1.06619951e+006  1.21263998e+006  1.06781876e+006  9.27610449e+005  8.23317159e+005  7.26787627e+005  6.08512824e+005  4.56626947e+005  2.95528832e+005  2.23127795e+005
  1.27457169e+003  1.15190083e+005  2.99649154e+005  4.65936331e+005  6.03950612e+005  7.18087918e+005  8.23610648e+005  9.47439612e+005  1.10161454e+006  1.23559475e+006  1.10203700e+006  9.57214633e+005  8.47646285e+005  7.51736600e+005  6.38141949e+005  4.92703553e+005  3.23740324e+005  2.23143942e+005
  1.31828296e+003  1.51683584e+005  3.38533461e+005  4.98677048e+005  6.32604416e+005  7.43963748e+005  8.51123132e+005  9.80439737e+005  1.13594404e+006  1.25429559e+006  1.13542929e+006  9.87602008e+005  8.72466834e+005  7.76469821e+005  6.66758173e+005  5.28017279e+005  3.57858458e+005  2.23166438e+005
  1.50976530e+003  1.96711892e+005  3.74380267e+005  5.31328041e+005  6.60593276e+005  7.69898476e+005  8.79299122e+005  1.01384629e+006  1.16893770e+006  1.26804157e+006  1.16772354e+006  1.01857075e+006  8.97866513e+005  8.00845083e+005  6.95199450e+005  5.60477934e+005  3.99474231e+005  2.23199094e+005
  1.33408976e+003  1.96485689e+005  3.69268894e+005  5.14049229e+005  6.33020840e+005  7.39748976e+005  8.52874659e+005  9.87814289e+005  1.15035885e+006  1.10533049e+006  1.15444155e+006  9.94333387e+005  8.71844844e+005  7.73311242e+005  6.75930381e+005  5.54028971e+005  3.99642827e+005  2.23181412e+005
  1.30261848e+003  1.95642773e+005  3.60915567e+005  4.92753560e+005  6.03485426e+005  7.10086112e+005  8.25414328e+005  9.67165585e+005  1.09972703e+006  9.73802434e+005  1.10878348e+006  9.76424872e+005  8.44817323e+005  7.45023417e+005  6.53115708e+005  5.44150013e+005  3.98848191e+005  2.23170176e+005
  1.27906657e+003  1.93744960e+005  3.48833730e+005  4.67639905e+005  5.72795344e+005  6.80461037e+005  7.99439622e+005  9.42550331e+005  1.03153197e+006  8.70121748e+005  1.04484456e+006  9.55464694e+005  8.19617855e+005  7.15794989e+005  6.27283102e+005  5.30462950e+005  3.96670641e+005  2.23161960e+005
  1.26916678e+003  1.90285035e+005  3.32566063e+005  4.39141495e+005  5.41457128e+005  6.51395698e+005  7.74308775e+005  9.10205544e+005  9.56212751e+005  7.91390481e+005  9.72885417e+005  9.27383529e+005  7.95932389e+005  6.86494159e+005  5.98766428e+005  5.12724237e+005  3.92626498e+005  2.23155038e+005
  1.26690443e+003  1.84679187e+005  3.11737868e+005  4.07814643e+005  5.10061175e+005  6.23248817e+005  7.48329049e+005  8.69744493e+005  8.81204923e+005  7.35031097e+005  9.00302115e+005  8.91392376e+005  7.72255339e+005  6.57938227e+005  5.68130321e+005  4.90718313e+005  3.86178023e+005  2.23148488e+005
  1.26869103e+003  1.76238636e+005  2.86079220e+005  3.74385560e+005  4.79240304e+005  5.95881812e+005  7.19865836e+005  8.22694585e+005  8.11715983e+005  6.98684155e+005  8.32349744e+005  8.48625245e+005  7.46949308e+005  6.30499616e+005  5.36201701e+005  4.64324276e+005  3.76686951e+005  2.23141768e+005
  1.26986910e+003  1.64128127e+005  2.55482317e+005  3.39791845e+005  4.49501491e+005  5.68705220e+005  6.87851216e+005  7.71548580e+005  7.51295731e+005  6.80119441e+005  7.72676953e+005  8.01248813e+005  7.18765403e+005  6.04053253e+005  5.03964365e+005  4.33624435e+005  3.63364250e+005  2.23134495e+005
  1.26581226e+003  1.47306534e+005  2.20112083e+005  3.05161232e+005  4.21063357e+005  5.40878684e+005  6.51945675e+005  7.19164071e+005  7.02252334e+005  6.77159250e+005  7.23717052e+005  7.51888655e+005  6.87056096e+005  5.78064903e+005  4.72417735e+005  3.99025091e+005  3.45219944e+005  2.23126319e+005
  1.25300218e+003  1.24450571e+005  1.80577879e+005  2.71703999e+005  3.93755331e+005  5.11548074e+005  6.12507845e+005  6.68397655e+005  6.65952135e+005  6.87612420e+005  6.86972217e+005  7.03264161e+005  6.51822898e+005  5.51730702e+005  4.42413865e+005  3.61404487e+005  3.21003030e+005  2.23116809e+005
  1.22816094e+003  9.38587142e+004  1.38182053e+005  2.40491483e+005  3.67013790e+005  4.80057163e+005  5.70465855e+005  6.21897038e+005  6.43030635e+005  7.09218319e+005  6.63219015e+005  6.57959873e+005  6.13671925e+005  5.24154709e+005  4.14436713e+005  3.22320322e+005  2.89120706e+005  2.23105311e+005
  1.19354778e+003  5.33248526e+004  9.52764940e+004  2.12067846e+005  3.40028206e+005  4.46081058e+005  5.27154909e+005  5.81996727e+005  6.33534409e+005  7.39602610e+005  6.52652129e+005  6.18297628e+005  5.73688188e+005  4.94612381e+005  3.88254177e+005  2.84316276e+005  2.47528424e+005  2.23090694e+005
  1.09736741e+003  0.00000000e+000  5.57621670e+004  1.85808124e+005  3.12137624e+005  4.09597701e+005  4.84191540e+005  5.50666097e+005  6.37012514e+005  7.76254324e+005  6.54961043e+005  5.86322573e+005  5.33170121e+005  4.63008712e+005  3.62343280e+005  2.51372453e+005  1.93583865e+005  2.23070837e+005
  1.11952269e+003  7.16446555e+003  8.24723589e+004  2.17179315e+005  3.39115621e+005  4.31537175e+005  5.03289568e+005  5.71524377e+005  6.67551747e+005  8.10227052e+005  6.81596265e+005  6.04332514e+005  5.50535317e+005  4.84947658e+005  3.89378530e+005  2.75894070e+005  2.04377309e+005  2.23059210e+005
  1.11112544e+003  1.74627722e+004  1.11263754e+005  2.48531397e+005  3.65208052e+005  4.52829957e+005  5.22359241e+005  5.93890050e+005  6.99001588e+005  8.41469054e+005  7.09841195e+005  6.23473594e+005  5.67674817e+005  5.06005356e+005  4.16136760e+005  3.01879408e+005  2.16933475e+005  2.23052633e+005
  1.11363195e+003  3.10436622e+004  1.42087858e+005  2.79511904e+005  3.90362663e+005  4.73557786e+005  5.41662727e+005  6.17706080e+005  7.30740348e+005  8.70026503e+005  7.38946068e+005  6.43907302e+005  5.84792596e+005  5.26196439e+005  4.42341471e+005  3.29304032e+005  2.31579878e+005  2.23050039e+005
  1.12704991e+003  4.82853990e+004  1.74739080e+005  3.09731328e+005  4.14601685e+005  4.93840371e+005  5.61407330e+005  6.42801379e+005  7.62319791e+005  8.95841512e+005  7.68361114e+005  6.65604379e+005  6.02106689e+005  5.45607682e+005  4.67694588e+005  3.58006686e+005  2.48778056e+005  2.23050961e+005
  1.15291665e+003  6.98099588e+004  2.08753157e+005  3.38831531e+005  4.38033815e+005  5.13800169e+005  5.81733717e+005  6.68956559e+005  7.93410518e+005  9.18744163e+005  7.97678422e+005  6.88435281e+005  6.19786314e+005  5.64404917e+005  4.91932738e+005  3.87612624e+005  2.69148710e+005  2.23055437e+005
  1.19407092e+003  9.65182693e+004  2.43265132e+005  3.66615548e+005  4.60821740e+005  5.33534579e+005  6.02726602e+005  6.95941082e+005  8.23759236e+005  9.38442025e+005  8.26583135e+005  7.12232596e+005  6.37927057e+005  5.82795577e+005  5.14930020e+005  4.17427590e+005  2.93505496e+005  2.23064108e+005
  1.24578708e+003  1.29645785e+005  2.76812197e+005  3.93269025e+005  4.83067913e+005  5.53128370e+005  6.24425173e+005  7.23533632e+005  8.53154792e+005  9.54506547e+005  8.54813698e+005  7.36824871e+005  6.56570647e+005  6.00931042e+005  5.36864131e+005  4.46293600e+005  3.22899122e+005  2.23078559e+005
  1.42771659e+003  1.70782790e+005  3.07084762e+005  4.19707972e+005  5.04563574e+005  5.72758815e+005  6.46795277e+005  7.51546570e+005  8.81394978e+005  9.66353819e+005  8.82139277e+005  7.62025944e+005  6.75796793e+005  6.18712955e+005  5.58475662e+005  4.72392532e+005  3.58674350e+005  2.23102067e+005
  1.28904036e+003  1.67746084e+005  2.98540219e+005  3.99357722e+005  4.74912561e+005  5.41912673e+005  6.21729972e+005  7.30218715e+005  8.66478254e+005  8.48339611e+005  8.72805483e+005  7.43011777e+005  6.51898822e+005  5.91106021e+005  5.36933053e+005  4.62624894e+005  3.56706326e+005  2.23085080e+005
  1.26369600e+003  1.64315902e+005  2.87365508e+005  3.76013483e+005  4.44393454e+005  5.12662159e+005  5.97279702e+005  7.13820761e+005  8.28721335e+005  7.55263887e+005  8.39917567e+005  7.29759975e+005  6.28573273e+005  5.64073256e+005  5.13190879e+005  4.50131619e+005  3.53795127e+005  2.23072775e+005
  1.23318069e+003  1.60123744e+005  2.73266094e+005  3.49968708e+005  4.13774799e+005  4.84692748e+005  5.75283208e+005  6.95187985e+005  7.79213729e+005  6.84160332e+005  7.94387821e+005  7.14928422e+005  6.07946661e+005  5.37492708e+005  4.87844689e+005  4.34770751e+005  3.49644848e+005  2.23062640e+005
  1.20431873e+003  1.54776304e+005  2.55985111e+005  3.21695845e+005  3.83548963e+005  4.58439600e+005  5.55090042e+005  6.71544473e+005  7.25772180e+005  6.32493687e+005  7.43993290e+005  6.95424240e+005  5.89613493e+005  5.12065630e+005  4.61287158e+005  4.16527713e+005  3.43926089e+005  2.23053422e+005
  1.17652566e+003  1.47850153e+005  2.35341957e+005  2.91740151e+005  3.54259463e+005  4.34164477e+005  5.35276511e+005  6.42692330e+005  6.73827376e+005  5.98057099e+005  6.94207181e+005  6.70709291e+005  5.72265716e+005  4.88396900e+005  4.34063700e+005  3.95412112e+005  3.36289950e+005  2.23044454e+005
  1.15278295e+003  1.38872625e+005  2.11236683e+005  2.60754875e+005  3.26466484e+005  4.11706442e+005  5.14513395e+005  6.09841454e+005  6.27073019e+005  5.78883846e+005  6.48812520e+005  6.41691125e+005  5.54545286e+005  4.66695995e+005  4.06884360e+005  3.71506328e+005  3.26331792e+005  2.23035337e+005
  1.13512459e+003  1.27294074e+005  1.83678353e+005  2.29535241e+005  3.00614257e+005  3.90536797e+005  4.91941250e+005  5.74870320e+005  5.87937630e+005  5.73171485e+005  6.10351173e+005  6.10013149e+005  5.35440005e+005  4.46764598e+005  3.80526851e+005  3.45042859e+005  3.13554727e+005  2.23025782e+005
  1.12396577e+003  1.12448743e+005  1.52848624e+005  1.99008709e+005  2.76908353e+005  3.69925218e+005  4.67273043e+005  5.39872696e+005  5.57924801e+005  5.79216722e+005  5.80449349e+005  5.77611352e+005  5.14425810e+005  4.28093853e+005  3.55722314e+005  3.16482297e+005  2.97336577e+005  2.23015505e+005
  1.11769117e+003  9.35064660e+004  1.19201374e+005  1.70172289e+005  2.55239022e+005  3.49125051e+005  4.40754555e+005  5.06891487e+005  5.37855897e+005  5.95359389e+005  5.60051607e+005  5.46444335e+005  4.91478221e+005  4.09992043e+005  3.33039266e+005  2.86602907e+005  2.76891824e+005  2.23004134e+005
  1.11078227e+003  6.94142578e+004  8.36044799e+004  1.43968344e+005  2.35162963e+005  3.27537730e+005  4.13056391e+005  4.77774530e+005  5.28039977e+005  6.19934287e+005  5.49587723e+005  5.18334483e+005  4.67017106e+005  3.91726412e+005  3.12741155e+005  2.56625886e+005  2.51220103e+005  2.22991087e+005
  1.10086682e+003  3.88194083e+004  4.75410831e+004  1.21074959e+005  2.15961277e+005  3.04834671e+005  3.85139290e+005  4.54110224e+005  5.28387585e+005  6.51231895e+005  5.49087647e+005  4.94886908e+005  4.41801106e+005  3.72708026e+005  2.94570179e+005  2.28403438e+005  2.19035650e+005  2.22975335e+005
  1.02082644e+003  0.00000000e+000  1.33841211e+004  1.01569096e+005  1.96814793e+005  2.81007179e+005  3.58124082e+005  4.37213430e+005  5.38479481e+005  6.87475443e+005  5.58244612e+005  4.77486942e+005  4.16739992e+005  3.52788783e+005  2.77392420e+005  2.04698079e+005  1.78674155e+005  2.22954948e+005
  1.08310011e+003  1.55613125e+003  3.40381782e+004  1.26982374e+005  2.20083775e+005  3.01806187e+005  3.77957062e+005  4.59527315e+005  5.69678523e+005  7.21650593e+005  5.85197688e+005  4.96420104e+005  4.33896930e+005  3.72065898e+005  2.99125541e+005  2.23656332e+005  1.87018794e+005  2.22941375e+005
  1.07769573e+003  6.61544720e+003  5.64974645e+004  1.52449270e+005  2.42794178e+005  3.22245958e+005  3.97909043e+005  4.83253353e+005  6.01640708e+005  7.53729177e+005  6.13671762e+005  5.16419782e+005  4.51044117e+005  3.90812481e+005  3.20737450e+005  2.43704942e+005  1.96662303e+005  2.22932858e+005
  1.06884796e+003  1.50527456e+004  8.06591494e+004  1.77693069e+005  2.64918790e+005  3.42392444e+005  4.18211846e+005  5.08312330e+005  6.33885013e+005  7.83748524e+005  6.43040809e+005  5.37633808e+005  4.68344453e+005  4.09052350e+005  3.42036005e+005  2.64824482e+005  2.07837754e+005  2.22928335e+005
  1.05935388e+003  2.69785882e+004  1.06305370e+005  2.02419645e+005  2.86487173e+005  3.62346399e+005  4.39040790e+005  5.34544508e+005  6.66066468e+005  8.11659659e+005  6.72845390e+005  5.60047588e+005  4.85976696e+005  4.26859618e+005  3.62817788e+005  2.86898715e+005  2.20872981e+005  2.22927335e+005
  1.05598873e+003  4.27311327e+004  1.33024297e+005  2.26370837e+005  3.07594400e+005  3.82211630e+005  4.60510522e+005  5.61759386e+005  6.97932464e+005  8.37320581e+005  7.02744349e+005  5.83559797e+005  5.04083235e+005  4.44365498e+005  3.82906487e+005  3.09662181e+005  2.36207550e+005  2.22929864e+005
  1.06637467e+003  6.28924484e+004  1.60100515e+005  2.49425611e+005  3.28373281e+005  4.02072061e+005  4.82686831e+005  5.89763244e+005  7.29288772e+005  8.60487239e+005  7.32474648e+005  6.08034026e+005  5.22749247e+005  4.61731747e+005  4.02224056e+005  3.32627350e+005  2.54415960e+005  2.22936453e+005
  1.09178668e+003  8.83220738e+004  1.86364936e+005  2.71770685e+005  3.48902642e+005  4.22002160e+005  5.05596564e+005  6.18373843e+005  7.59972359e+005  8.80801585e+005  7.61818765e+005  6.33327657e+005  5.42015233e+005  4.79081963e+005  4.20905180e+005  3.54985639e+005  2.76237933e+005  2.22948434e+005
  1.23431959e+003  1.20162985e+005  2.10007628e+005  2.94165753e+005  3.69010909e+005  4.42150426e+005  5.29206432e+005  6.47438989e+005  7.89824681e+005  8.97775364e+005  7.90584702e+005  6.59287969e+005  5.61940401e+005  4.96367343e+005  4.39474885e+005  3.75472844e+005  3.02617655e+005  2.22968554e+005
  1.13109638e+003  1.15268727e+005  2.02017526e+005  2.78975745e+005  3.49015705e+005  4.23494495e+005  5.16966463e+005  6.39680793e+005  7.86623542e+005  8.21090454e+005  7.92461160e+005  6.53561351e+005  5.50401115e+005  4.79655643e+005  4.24835476e+005  3.67792144e+005  3.00320845e+005  2.22959069e+005
  1.12729615e+003  1.10591538e+005  1.92677842e+005  2.62323856e+005  3.29100970e+005  4.06602236e+005  5.05620077e+005  6.35299312e+005  7.67341166e+005  7.61913900e+005  7.77490372e+005  6.51950450e+005  5.39804110e+005  4.64025639e+005  4.09289274e+005  3.58597641e+005  2.97498949e+005  2.22952248e+005
  1.12509779e+003  1.05821759e+005  1.81801188e+005  2.44400163e+005  3.09751686e+005  3.91178451e+005  4.96282000e+005  6.29301209e+005  7.39650271e+005  7.18327625e+005  7.53276075e+005  6.49240814e+005  5.31492769e+005  4.49324995e+005  3.93242848e+005  3.47822227e+005  2.93965871e+005  2.22946620e+005
  1.12370675e+003  1.00658194e+005  1.69222870e+005  2.25504306e+005  2.91253014e+005  3.77431900e+005  4.88378816e+005  6.19715131e+005  7.09008482e+005  6.88714519e+005  7.25286724e+005  6.43179469e+005  5.25060331e+005  4.35961248e+005  3.76943544e+005  3.35483462e+005  2.89513483e+005  2.22941460e+005
  1.11656275e+003  9.48014007e+004  1.54823244e+005  2.05969500e+005  2.73921270e+005  3.65444818e+005  4.80823314e+005  6.06356941e+005  6.79260817e+005  6.71685134e+005  6.97424408e+005  6.33306153e+005  5.19483360e+005  4.24263527e+005  3.60731221e+005  3.21606249e+005  2.83922987e+005  2.22936379e+005
  1.10198854e+003  8.79381559e+004  1.38523225e+005  1.86189530e+005  2.58082772e+005  3.55006272e+005  4.72606589e+005  5.90033277e+005  6.53079408e+005  6.66013605e+005  6.72443830e+005  6.20189713e+005  5.13712773e+005  4.14281029e+005  3.45045699e+005  3.06255577e+005  2.76938908e+005  2.22931136e+005
  1.08070165e+003  7.97210580e+004  1.20295084e+005  1.66647503e+005  2.43985614e+005  3.45651341e+005  4.63055116e+005  5.72038544e+005  6.32281981e+005  6.70581453e+005  6.52258007e+005  6.04939761e+005  5.06947945e+005  4.05780131e+005  3.30360083e+005  2.89588102e+005  2.68243866e+005  2.22925530e+005
