2.5133e+000	2.4050e+000	2.2968e+000	2.1885e+000	2.0803e+000	1.9720e+000	1.8638e+000	
2.5656e+000	2.4574e+000	2.3491e+000	2.2409e+000	2.1327e+000	2.0244e+000	1.9162e+000	
2.6180e+000	2.5097e+000	2.4015e+000	2.2933e+000	2.1850e+000	2.0768e+000	1.9685e+000	
2.6704e+000	2.5621e+000	2.4539e+000	2.3456e+000	2.2374e+000	2.1291e+000	2.0209e+000	
2.7227e+000	2.6145e+000	2.5062e+000	2.3980e+000	2.2897e+000	2.1815e+000	2.0732e+000	
2.7751e+000	2.6668e+000	2.5586e+000	2.4503e+000	2.3421e+000	2.2338e+000	2.1256e+000	
2.8274e+000	2.7192e+000	2.6109e+000	2.5027e+000	2.3945e+000	2.2862e+000	2.1780e+000	
2.8798e+000	2.7715e+000	2.6633e+000	2.5551e+000	2.4468e+000	2.3386e+000	2.2303e+000	
2.9322e+000	2.8239e+000	2.7157e+000	2.6074e+000	2.4992e+000	2.3909e+000	2.2827e+000	
2.9845e+000	2.8763e+000	2.7680e+000	2.6598e+000	2.5515e+000	2.4433e+000	2.3350e+000	
3.0369e+000	2.9286e+000	2.8204e+000	2.7121e+000	2.6039e+000	2.4956e+000	2.3874e+000	
3.0892e+000	2.9810e+000	2.8727e+000	2.7645e+000	2.6563e+000	2.5480e+000	2.4398e+000	
3.1416e+000	3.0333e+000	2.9251e+000	2.8169e+000	2.7086e+000	2.6004e+000	2.4921e+000	
3.1940e+000	3.0857e+000	2.9775e+000	2.8692e+000	2.7610e+000	2.6527e+000	2.5445e+000	
3.2463e+000	3.1381e+000	3.0298e+000	2.9216e+000	2.8133e+000	2.7051e+000	2.5968e+000	
3.2987e+000	3.1904e+000	3.0822e+000	2.9739e+000	2.8657e+000	2.7574e+000	2.6492e+000	
3.3510e+000	3.2428e+000	3.1345e+000	3.0263e+000	2.9181e+000	2.8098e+000	2.7016e+000	
3.4034e+000	3.2951e+000	3.1869e+000	3.0787e+000	2.9704e+000	2.8622e+000	2.7539e+000	
3.4558e+000	3.3475e+000	3.2393e+000	3.1310e+000	3.0228e+000	2.9145e+000	2.8063e+000	
3.5081e+000	3.3999e+000	3.2916e+000	3.1834e+000	3.0751e+000	2.9669e+000	2.8586e+000	
3.5605e+000	3.4522e+000	3.3440e+000	3.2357e+000	3.1275e+000	3.0192e+000	2.9110e+000	
3.6128e+000	3.5046e+000	3.3963e+000	3.2881e+000	3.1798e+000	3.0716e+000	2.9634e+000	
3.6652e+000	3.5569e+000	3.4487e+000	3.3405e+000	3.2322e+000	3.1240e+000	3.0157e+000	
3.7176e+000	3.6093e+000	3.5011e+000	3.3928e+000	3.2846e+000	3.1763e+000	3.0681e+000	
3.7699e+000	3.6617e+000	3.5534e+000	3.4452e+000	3.3369e+000	3.2287e+000	3.1204e+000	
3.8223e+000	3.7140e+000	3.6058e+000	3.4975e+000	3.3893e+000	3.2810e+000	3.1728e+000	
3.8746e+000	3.7664e+000	3.6581e+000	3.5499e+000	3.4416e+000	3.3334e+000	3.2252e+000	
3.9270e+000	3.8187e+000	3.7105e+000	3.6023e+000	3.4940e+000	3.3858e+000	3.2775e+000	
3.9794e+000	3.8711e+000	3.7629e+000	3.6546e+000	3.5464e+000	3.4381e+000	3.3299e+000	
4.0317e+000	3.9235e+000	3.8152e+000	3.7070e+000	3.5987e+000	3.4905e+000	3.3822e+000	
4.0841e+000	3.9758e+000	3.8676e+000	3.7593e+000	3.6511e+000	3.5428e+000	3.4346e+000	
4.1364e+000	4.0282e+000	3.9199e+000	3.8117e+000	3.7034e+000	3.5952e+000	3.4870e+000	
4.1888e+000	4.0805e+000	3.9723e+000	3.8641e+000	3.7558e+000	3.6476e+000	3.5393e+000	
4.2412e+000	4.1329e+000	4.0247e+000	3.9164e+000	3.8082e+000	3.6999e+000	3.5917e+000	
4.2935e+000	4.1853e+000	4.0770e+000	3.9688e+000	3.8605e+000	3.7523e+000	3.6440e+000	
4.3459e+000	4.2376e+000	4.1294e+000	4.0211e+000	3.9129e+000	3.8046e+000	3.6964e+000	
4.3982e+000	4.2900e+000	4.1817e+000	4.0735e+000	3.9652e+000	3.8570e+000	3.7488e+000	
4.4506e+000	4.3423e+000	4.2341e+000	4.1259e+000	4.0176e+000	3.9094e+000	3.8011e+000	
4.5029e+000	4.3947e+000	4.2865e+000	4.1782e+000	4.0700e+000	3.9617e+000	3.8535e+000	
4.5553e+000	4.4471e+000	4.3388e+000	4.2306e+000	4.1223e+000	4.0141e+000	3.9058e+000	
4.6077e+000	4.4994e+000	4.3912e+000	4.2829e+000	4.1747e+000	4.0664e+000	3.9582e+000	
4.6600e+000	4.5518e+000	4.4435e+000	4.3353e+000	4.2270e+000	4.1188e+000	4.0106e+000	
4.7124e+000	4.6041e+000	4.4959e+000	4.3877e+000	4.2794e+000	4.1712e+000	4.0629e+000	
4.7647e+000	4.6565e+000	4.5483e+000	4.4400e+000	4.3318e+000	4.2235e+000	4.1153e+000	
4.8171e+000	4.7089e+000	4.6006e+000	4.4924e+000	4.3841e+000	4.2759e+000	4.1676e+000	
4.8695e+000	4.7612e+000	4.6530e+000	4.5447e+000	4.4365e+000	4.3282e+000	4.2200e+000	
4.9218e+000	4.8136e+000	4.7053e+000	4.5971e+000	4.4888e+000	4.3806e+000	4.2724e+000	
4.9742e+000	4.8659e+000	4.7577e+000	4.6495e+000	4.5412e+000	4.4330e+000	4.3247e+000	
5.0265e+000	4.9183e+000	4.8101e+000	4.7018e+000	4.5936e+000	4.4853e+000	4.3771e+000	
5.0789e+000	4.9707e+000	4.8624e+000	4.7542e+000	4.6459e+000	4.5377e+000	4.4294e+000	
5.1313e+000	5.0230e+000	4.9148e+000	4.8065e+000	4.6983e+000	4.5900e+000	4.4818e+000	
5.1836e+000	5.0754e+000	4.9671e+000	4.8589e+000	4.7506e+000	4.6424e+000	4.5342e+000	
5.2360e+000	5.1277e+000	5.0195e+000	4.9113e+000	4.8030e+000	4.6948e+000	4.5865e+000	
5.2883e+000	5.1801e+000	5.0719e+000	4.9636e+000	4.8554e+000	4.7471e+000	4.6389e+000	
5.3407e+000	5.2325e+000	5.1242e+000	5.0160e+000	4.9077e+000	4.7995e+000	4.6912e+000	
5.3931e+000	5.2848e+000	5.1766e+000	5.0683e+000	4.9601e+000	4.8518e+000	4.7436e+000	
5.4454e+000	5.3372e+000	5.2289e+000	5.1207e+000	5.0124e+000	4.9042e+000	4.7960e+000	
5.4978e+000	5.3895e+000	5.2813e+000	5.1731e+000	5.0648e+000	4.9566e+000	4.8483e+000	
5.5501e+000	5.4419e+000	5.3337e+000	5.2254e+000	5.1172e+000	5.0089e+000	4.9007e+000	
5.6025e+000	5.4943e+000	5.3860e+000	5.2778e+000	5.1695e+000	5.0613e+000	4.9530e+000	
5.6549e+000	5.5466e+000	5.4384e+000	5.3301e+000	5.2219e+000	5.1136e+000	5.0054e+000	
5.7072e+000	5.5990e+000	5.4907e+000	5.3825e+000	5.2742e+000	5.1660e+000	5.0578e+000	
5.7596e+000	5.6513e+000	5.5431e+000	5.4349e+000	5.3266e+000	5.2184e+000	5.1101e+000	
5.8119e+000	5.7037e+000	5.5955e+000	5.4872e+000	5.3790e+000	5.2707e+000	5.1625e+000	
5.8643e+000	5.7561e+000	5.6478e+000	5.5396e+000	5.4313e+000	5.3231e+000	5.2148e+000	
5.9167e+000	5.8084e+000	5.7002e+000	5.5919e+000	5.4837e+000	5.3754e+000	5.2672e+000	
5.9690e+000	5.8608e+000	5.7525e+000	5.6443e+000	5.5360e+000	5.4278e+000	5.3196e+000	
6.0214e+000	5.9131e+000	5.8049e+000	5.6966e+000	5.5884e+000	5.4802e+000	5.3719e+000	
6.0737e+000	5.9655e+000	5.8573e+000	5.7490e+000	5.6408e+000	5.5325e+000	5.4243e+000	
6.1261e+000	6.0179e+000	5.9096e+000	5.8014e+000	5.6931e+000	5.5849e+000	5.4766e+000	
6.1785e+000	6.0702e+000	5.9620e+000	5.8537e+000	5.7455e+000	5.6372e+000	5.5290e+000	
6.2308e+000	6.1226e+000	6.0143e+000	5.9061e+000	5.7978e+000	5.6896e+000	5.5814e+000	
