0.0000e+000	3.8000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	7.6000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	3.8000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	7.6000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	3.8000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	7.6000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	3.8000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	7.6000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	3.8000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	7.6000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	3.8000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	7.6000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	3.8000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	7.6000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	3.8000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	7.6000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	3.8000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	7.6000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	3.8000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	7.6000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	3.8000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	7.6000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	3.8000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	7.6000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	3.8000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	7.6000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	3.8000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	7.6000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	3.8000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	7.6000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	3.8000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	7.6000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	3.8000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	7.6000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	3.8000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	7.6000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	3.8000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	7.6000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	3.8000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	7.6000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	3.8000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	7.6000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	3.8000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	7.6000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	3.8000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	7.6000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	3.8000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	7.6000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	3.8000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	7.6000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	3.8000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	7.6000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	3.8000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	7.6000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	3.8000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	7.6000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	3.8000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	7.6000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	3.8000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	7.6000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	3.8000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	7.6000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	3.8000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	7.6000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	3.8000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	7.6000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	3.8000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	7.6000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	3.8000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	7.6000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	3.8000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	7.6000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	3.8000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	7.6000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	3.8000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	7.6000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	3.8000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	7.6000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	3.8000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	7.6000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	3.8000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	7.6000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	3.8000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	7.6000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	3.8000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	7.6000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	3.8000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	7.6000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	3.8000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	7.6000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	3.8000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	7.6000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	3.8000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	7.6000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	3.8000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	7.6000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	3.8000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	7.6000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	3.8000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	7.6000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	3.8000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	7.6000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	3.8000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	7.6000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	3.8000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	7.6000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	3.8000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	7.6000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	3.8000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	7.6000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	3.8000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	7.6000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	3.8000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	7.6000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	3.8000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	7.6000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	3.8000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	7.6000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	3.8000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
0.0000e+000	7.6000e-004	1.1400e-003	1.5200e-003	1.9000e-003	
