  3.73856992e+002  3.67630795e+002  3.54091513e+002  3.42814517e+002  3.28082864e+002
  3.73856992e+002  3.61174409e+002  3.54431624e+002  3.43407820e+002  3.28937595e+002
  3.73856992e+002  3.67940685e+002  3.54961461e+002  3.44277782e+002  3.30250899e+002
  3.73856992e+002  3.61889495e+002  3.55509268e+002  3.45443395e+002  3.32104081e+002
  3.73856992e+002  3.68361701e+002  3.56232266e+002  3.46820998e+002  3.34582955e+002
  3.73856992e+002  3.62845388e+002  3.56974325e+002  3.48407932e+002  3.37709585e+002
  3.73856992e+002  3.68880512e+002  3.57865079e+002  3.50117370e+002  3.41405497e+002
  3.73856992e+002  3.64008120e+002  3.58776465e+002  3.51954471e+002  3.45386523e+002
  3.73856992e+002  3.69481041e+002  3.59791097e+002  3.53892628e+002  3.49211881e+002
  3.73856992e+002  3.65333091e+002  3.60825559e+002  3.55899119e+002  3.52756081e+002
  3.73856992e+002  3.70145257e+002  3.61928092e+002  3.57912087e+002  3.55970830e+002
  3.73856992e+002  3.66772892e+002  3.63051784e+002  3.59911203e+002  3.58845059e+002
  3.73856992e+002  3.70853279e+002  3.64204599e+002  3.61871943e+002  3.61410075e+002
  3.73856992e+002  3.68282199e+002  3.65378667e+002  3.63782236e+002  3.63733806e+002
  3.73856992e+002  3.71586389e+002  3.66546726e+002  3.65640995e+002  3.65905240e+002
  3.73856992e+002  3.69818232e+002  3.67735967e+002  3.67435178e+002  3.68015104e+002
  3.73856992e+002  3.72327302e+002  3.68891068e+002  3.69177812e+002  3.70127506e+002
  3.73856992e+002  3.71344735e+002  3.70066693e+002  3.70850403e+002  3.72278076e+002
  3.73856992e+002  3.73060825e+002  3.71187682e+002  3.72471531e+002  3.74455364e+002
  3.73856992e+002  3.72832856e+002  3.72327869e+002  3.74016438e+002  3.76617001e+002
  3.73856992e+002  3.73774171e+002  3.73399508e+002  3.75507599e+002  3.78684982e+002
  3.73856992e+002  3.74260462e+002  3.74488038e+002  3.76917921e+002  3.80585847e+002
  3.73856992e+002  3.74457049e+002  3.75499222e+002  3.78273042e+002  3.82255966e+002
  3.73856992e+002  3.75610890e+002  3.76524190e+002  3.79545932e+002  3.83678241e+002
  3.73856992e+002  3.75101456e+002  3.77467008e+002  3.80765060e+002  3.84868553e+002
  3.73856992e+002  3.76871856e+002  3.78419822e+002  3.81905403e+002  3.85891690e+002
  3.73856992e+002  3.75701398e+002  3.79288684e+002  3.82996538e+002  3.86825420e+002
  3.73856992e+002  3.78034531e+002  3.80163302e+002  3.84015326e+002  3.87756961e+002
  3.73856992e+002  3.76252597e+002  3.80954354e+002  3.84990374e+002  3.88742276e+002
  3.73856992e+002  3.79092926e+002  3.81746618e+002  3.85898535e+002  3.89812770e+002
  3.73856992e+002  3.76752205e+002  3.82457788e+002  3.86763417e+002  3.90951053e+002
  3.73856992e+002  3.80043547e+002  3.83165717e+002  3.87561268e+002  3.92109681e+002
  3.73856992e+002  3.77198478e+002  3.83796508e+002  3.88312243e+002  3.93206343e+002
  3.73856992e+002  3.80884929e+002  3.84419588e+002  3.88995267e+002  3.94162131e+002
  3.73856992e+002  3.77590623e+002  3.84970295e+002  3.89628627e+002  3.94911209e+002
  3.73856992e+002  3.81617064e+002  3.85509009e+002  3.90195306e+002  3.95432258e+002
  3.73856992e+002  3.77928589e+002  3.85980642e+002  3.90712980e+002  3.95742181e+002
  3.73856992e+002  3.82241043e+002  3.86436220e+002  3.91169553e+002  3.95903641e+002
  3.73856992e+002  3.78212921e+002  3.86830263e+002  3.91581583e+002  3.95997916e+002
  3.73856992e+002  3.82758775e+002  3.87204492e+002  3.91940867e+002  3.96110873e+002
  3.73856992e+002  3.78444660e+002  3.87522712e+002  3.92261641e+002  3.96302540e+002
  3.73856992e+002  3.83172871e+002  3.87817663e+002  3.92536788e+002  3.96602513e+002
  3.73856992e+002  3.78625246e+002  3.88062468e+002  3.92774692e+002  3.96997058e+002
  3.73856992e+002  3.83486704e+002  3.88281111e+002  3.92967901e+002  3.97436099e+002
  3.73856992e+002  3.78756362e+002  3.88455558e+002  3.93120900e+002  3.97840174e+002
  3.73856992e+002  3.83704254e+002  3.88601289e+002  3.93228597e+002  3.98126835e+002
  3.73856992e+002  3.78839921e+002  3.88708463e+002  3.93293591e+002  3.98232094e+002
  3.73856992e+002  3.83829781e+002  3.88784812e+002  3.93314211e+002  3.98130198e+002
  3.73856992e+002  3.78877991e+002  3.88827873e+002  3.93292903e+002  3.97838937e+002
  3.73856992e+002  3.83867668e+002  3.88838395e+002  3.93232133e+002  3.97416180e+002
  3.73856992e+002  3.78872740e+002  3.88820442e+002  3.93134079e+002  3.96944063e+002
  3.73856992e+002  3.83822307e+002  3.88768659e+002  3.93004179e+002  3.96504639e+002
  3.73856992e+002  3.78826419e+002  3.88692651e+002  3.92843426e+002  3.96159838e+002
  3.73856992e+002  3.83698122e+002  3.88581901e+002  3.92657346e+002  3.95936990e+002
  3.73856992e+002  3.78741320e+002  3.88451070e+002  3.92442456e+002  3.95825272e+002
  3.73856992e+002  3.83499729e+002  3.88285178e+002  3.92202822e+002  3.95773638e+002
  3.73856992e+002  3.78619676e+002  3.88103072e+002  3.91932473e+002  3.95706098e+002
  3.73856992e+002  3.83231841e+002  3.87885928e+002  3.91636471e+002  3.95539951e+002
  3.73856992e+002  3.78463681e+002  3.87655811e+002  3.91308303e+002  3.95214436e+002
  3.73856992e+002  3.82898992e+002  3.87391101e+002  3.90954847e+002  3.94703324e+002
  3.73856992e+002  3.78275445e+002  3.87116002e+002  3.90570728e+002  3.94026365e+002
  3.73856992e+002  3.82505402e+002  3.86807109e+002  3.90165188e+002  3.93239901e+002
  3.73856992e+002  3.78056973e+002  3.86489693e+002  3.89733883e+002  3.92426298e+002
  3.73856992e+002  3.82054895e+002  3.86139648e+002  3.89287163e+002  3.91665086e+002
  3.73856992e+002  3.77810164e+002  3.85782163e+002  3.88820856e+002  3.91017113e+002
  3.73856992e+002  3.81550966e+002  3.85393527e+002  3.88343581e+002  3.90506817e+002
  3.73856992e+002  3.77536811e+002  3.84998259e+002  3.87848212e+002  3.90121716e+002
  3.73856992e+002  3.80996999e+002  3.84573836e+002  3.87340187e+002  3.89808401e+002
  3.73856992e+002  3.77238523e+002  3.84143214e+002  3.86811521e+002  3.89489579e+002
  3.73856992e+002  3.80396246e+002  3.83685695e+002  3.86267017e+002  3.89081395e+002
  3.73856992e+002  3.76916774e+002  3.83221769e+002  3.85699858e+002  3.88522332e+002
  3.73856992e+002  3.79751636e+002  3.82733553e+002  3.85115151e+002  3.87785851e+002
  3.73856992e+002  3.76572886e+002  3.82238094e+002  3.84509008e+002  3.86890784e+002
  3.73856992e+002  3.79065695e+002  3.81721220e+002  3.83887506e+002  3.85893412e+002
  3.73856992e+002  3.76208026e+002  3.81195610e+002  3.83249533e+002  3.84874941e+002
  3.73856992e+002  3.78340504e+002  3.80651744e+002  3.82600854e+002  3.83915449e+002
  3.73856992e+002  3.75823231e+002  3.80096943e+002  3.81942161e+002  3.83074890e+002
  3.73856992e+002  3.77577788e+002  3.79527265e+002  3.81276044e+002  3.82379186e+002
  3.73856992e+002  3.75419424e+002  3.78944235e+002  3.80601732e+002  3.81815351e+002
  3.73856992e+002  3.76779128e+002  3.78350122e+002  3.79917109e+002  3.81332319e+002
  3.73856992e+002  3.74997369e+002  3.77739920e+002  3.79221822e+002  3.80852379e+002
  3.73856992e+002  3.75945961e+002  3.77122573e+002  3.78511452e+002  3.80294197e+002
  3.73856992e+002  3.74557762e+002  3.76485848e+002  3.77787874e+002  3.79594807e+002
  3.73856992e+002  3.75079428e+002  3.75846125e+002  3.77045296e+002  3.78728878e+002
  3.73856992e+002  3.74101270e+002  3.75183266e+002  3.76289483e+002  3.77711383e+002
  3.73856992e+002  3.74180389e+002  3.74521650e+002  3.75514053e+002  3.76597735e+002
  3.73856992e+002  3.73628618e+002  3.73832783e+002  3.74728396e+002  3.75463178e+002
  3.73856992e+002  3.73249546e+002  3.73149472e+002  3.73924447e+002  3.74385994e+002
  3.73856992e+002  3.73140729e+002  3.72434622e+002  3.73114133e+002  3.73419592e+002
  3.73856992e+002  3.72287762e+002  3.71729598e+002  3.72285277e+002  3.72588340e+002
  3.73856992e+002  3.72638870e+002  3.70989341e+002  3.71449033e+002  3.71873005e+002
  3.73856992e+002  3.71296581e+002  3.70263252e+002  3.70588160e+002  3.71221759e+002
  3.73856992e+002  3.72124785e+002  3.69499068e+002  3.69714677e+002  3.70551532e+002
  3.73856992e+002  3.70278573e+002  3.68753116e+002  3.68809275e+002  3.69781239e+002
  3.73856992e+002  3.71600975e+002  3.67967223e+002  3.67886157e+002  3.68843549e+002
  3.73856992e+002  3.69237602e+002  3.67203309e+002  3.66925533e+002  3.67713963e+002
  3.73856992e+002  3.71070947e+002  3.66399177e+002  3.65944740e+002  3.66403621e+002
  3.73856992e+002  3.68179317e+002  3.65620235e+002  3.64925088e+002  3.64968411e+002
  3.73856992e+002  3.70539520e+002  3.64803013e+002  3.63885892e+002  3.63479560e+002
  3.73856992e+002  3.67111791e+002  3.64013524e+002  3.62809526e+002  3.62014431e+002
  3.73856992e+002  3.70013157e+002  3.63190688e+002  3.61715233e+002  3.60621829e+002
  3.73856992e+002  3.66046407e+002  3.62397264e+002  3.60585421e+002  3.59323401e+002
  3.73856992e+002  3.69500255e+002  3.61579818e+002  3.59434979e+002  3.58095186e+002
  3.73856992e+002  3.64998940e+002  3.60792707e+002  3.58247263e+002  3.56881096e+002
  3.73856992e+002  3.69011282e+002  3.59996110e+002  3.57033658e+002  3.55594207e+002
  3.73856992e+002  3.63990376e+002  3.59229759e+002  3.55783920e+002  3.54148227e+002
  3.73856992e+002  3.68558839e+002  3.58474204e+002  3.54506921e+002  3.52474149e+002
  3.73856992e+002  3.63047339e+002  3.57747989e+002  3.53203514e+002  3.50542345e+002
  3.73856992e+002  3.68157357e+002  3.57058900e+002  3.51881511e+002  3.48366776e+002
  3.73856992e+002  3.62202052e+002  3.56397593e+002  3.50557985e+002  3.46001508e+002
  3.73856992e+002  3.67822447e+002  3.55805093e+002  3.49240004e+002  3.43530794e+002
  3.73856992e+002  3.61491284e+002  3.55238496e+002  3.47964047e+002  3.41041448e+002
  3.73856992e+002  3.67569878e+002  3.54775518e+002  3.46736499e+002  3.38616685e+002
  3.73856992e+002  3.60953926e+002  3.54336401e+002  3.45613124e+002  3.36313723e+002
  3.73856992e+002  3.67414315e+002  3.54035458e+002  3.44596054e+002  3.34182854e+002
  3.73856992e+002  3.60627236e+002  3.53756409e+002  3.43755695e+002  3.32251880e+002
  3.73856992e+002  3.67367954e+002  3.53645263e+002  3.43085556e+002  3.30569182e+002
  3.73856992e+002  3.60542626e+002  3.53554114e+002  3.42659415e+002  3.29194995e+002
  3.73856992e+002  3.67439167e+002  3.53652901e+002  3.42449812e+002  3.28245581e+002
  3.73856992e+002  3.60722419e+002  3.53771217e+002  3.42517274e+002  3.27840447e+002
