  8.95633700e+004  8.95380793e+004  8.94947490e+004  8.94651671e+004  8.94458214e+004  8.93118639e+004  8.05350899e+004  7.30498316e+004  6.65368834e+004  6.07170717e+004  5.51651625e+004  4.95453159e+004  4.36023667e+004  3.70030155e+004  2.93416492e+004  2.04283914e+004  1.08675762e+004  2.79188604e+003  0.00000000e+000  0.00000000e+000  0.00000000e+000  0.00000000e+000  6.58588494e+001  4.15428809e+001
  8.95691283e+004  8.95453890e+004  8.95034376e+004  8.94673729e+004  8.94627948e+004  8.93923194e+004  8.58423091e+004  7.83909649e+004  7.16257964e+004  6.56032642e+004  6.00526068e+004  5.46579805e+004  4.91620072e+004  4.32724998e+004  3.65809653e+004  2.86819965e+004  1.95413803e+004  1.01363584e+004  3.18472254e+003  3.16954976e+002  0.00000000e+000  1.89653311e+001  1.57443951e+001  3.35127853e+001
  8.95785016e+004  8.95521322e+004  8.95136998e+004  8.94694458e+004  8.94667192e+004  8.94519054e+004  8.87922584e+004  8.35063618e+004  7.67724634e+004  7.05536990e+004  6.48991066e+004  5.95783829e+004  5.43606979e+004  4.90075382e+004  4.31644361e+004  3.63634476e+004  2.82253191e+004  1.88562783e+004  9.53320389e+003  2.78113212e+003  1.48379890e+002  6.88407621e+000  2.27326011e+001  3.12177347e+001
  8.95919263e+004  8.95586654e+004  8.95250134e+004  8.94744138e+004  8.94605772e+004  8.94877886e+004  9.05223418e+004  8.75434629e+004  8.17902520e+004  7.55484130e+004  6.97599628e+004  6.44044421e+004  5.93061530e+004  5.42915472e+004  4.90995578e+004  4.32991209e+004  3.63777102e+004  2.79887505e+004  1.82955402e+004  8.39989154e+003  1.64351133e+003  0.00000000e+000  2.14360498e+001  3.33522932e+001
  8.96094759e+004  8.95655573e+004  8.95362649e+004  8.94844418e+004  8.94498197e+004  8.94972028e+004  9.15742776e+004  9.05408162e+004  8.62763005e+004  8.04781507e+004  7.46404977e+004  6.92056965e+004  6.41113833e+004  5.92483488e+004  5.44714483e+004  4.94614143e+004  4.37006342e+004  3.66466716e+004  2.79772573e+004  1.76335835e+004  6.11394214e+003  6.73151879e+001  0.00000000e+000  3.83604842e+001
  8.96309784e+004  8.95735383e+004  8.95463755e+004  8.94992591e+004  8.94432617e+004  8.94777750e+004  9.21898417e+004  9.27135145e+004  9.00727478e+004  8.51361859e+004  7.94812448e+004  7.40044326e+004  6.88652980e+004  6.40167483e+004  5.94213409e+004  5.49269796e+004  5.01200346e+004  4.43899299e+004  3.71831091e+004  2.81681735e+004  1.68217221e+004  1.25667666e+003  4.96208114e+002  6.24221894e+001
  8.96556805e+004  8.95833178e+004  8.95551019e+004  8.95158494e+004  8.94490965e+004  8.94386395e+004  8.59704981e+004  8.60823446e+004  8.41116778e+004  7.98943714e+004  7.43836746e+004  6.84756924e+004  6.25317137e+004  5.66848796e+004  5.12386749e+004  4.65683583e+004  4.25798223e+004  3.84666639e+004  3.30355359e+004  2.52481195e+004  1.46160739e+004  4.00927095e+002  4.16668878e+002  7.47867866e+001
  8.96804792e+004  8.95958815e+004  8.95621991e+004  8.95328203e+004  8.94633781e+004  8.94149955e+004  8.29508293e+004  8.03713660e+004  7.82894337e+004  7.45597693e+004  6.94230922e+004  6.35014187e+004  5.71541426e+004  5.05138396e+004  4.39238831e+004  3.81870486e+004  3.39785424e+004  3.08878601e+004  2.75059413e+004  2.20176261e+004  1.30309964e+004  3.07099766e+002  1.72480089e+002  6.40377028e+001
  8.96995189e+004  8.96119193e+004  8.95680738e+004  8.95479792e+004  8.94854462e+004  8.94046793e+004  8.15506809e+004  7.65005924e+004  7.31068852e+004  6.93342428e+004  6.44848020e+004  5.87770714e+004  5.24156703e+004  4.54168847e+004  3.79142703e+004  3.06589822e+004  2.50848098e+004  2.19004852e+004  1.99335207e+004  1.72335238e+004  1.11914379e+004  3.15780169e+002  1.83650904e+002  5.52313949e+001
  8.97101395e+004  8.96302787e+004  8.95743029e+004  8.95583732e+004  8.95147316e+004  8.94062866e+004  8.09349397e+004  7.42510007e+004  6.91547251e+004  6.45874964e+004  5.96574644e+004  5.41321134e+004  4.79816669e+004  4.10537187e+004  3.31952183e+004  2.47135588e+004  1.69520445e+004  1.21982412e+004  1.05558429e+004  9.69353506e+003  7.80587336e+003  2.84332445e+002  1.84043240e+002  5.04968809e+001
