1.7906e+000	1.8456e+000	1.9005e+000	1.9555e+000	2.0104e+000	2.0654e+000	2.1203e+000	2.1753e+000	2.2302e+000	2.2852e+000	2.3401e+000	
1.8447e+000	1.8997e+000	1.9546e+000	2.0096e+000	2.0645e+000	2.1195e+000	2.1744e+000	2.2294e+000	2.2843e+000	2.3393e+000	2.3942e+000	
1.8988e+000	1.9538e+000	2.0087e+000	2.0637e+000	2.1186e+000	2.1736e+000	2.2285e+000	2.2835e+000	2.3384e+000	2.3934e+000	2.4483e+000	
1.9529e+000	2.0079e+000	2.0628e+000	2.1178e+000	2.1727e+000	2.2277e+000	2.2826e+000	2.3376e+000	2.3925e+000	2.4475e+000	2.5024e+000	
2.0070e+000	2.0620e+000	2.1169e+000	2.1719e+000	2.2268e+000	2.2818e+000	2.3367e+000	2.3917e+000	2.4466e+000	2.5016e+000	2.5565e+000	
2.0611e+000	2.1161e+000	2.1710e+000	2.2260e+000	2.2809e+000	2.3359e+000	2.3908e+000	2.4458e+000	2.5007e+000	2.5557e+000	2.6106e+000	
2.1152e+000	2.1702e+000	2.2251e+000	2.2801e+000	2.3350e+000	2.3900e+000	2.4449e+000	2.4999e+000	2.5548e+000	2.6098e+000	2.6647e+000	
2.1693e+000	2.2243e+000	2.2792e+000	2.3342e+000	2.3891e+000	2.4441e+000	2.4990e+000	2.5540e+000	2.6089e+000	2.6639e+000	2.7188e+000	
2.2235e+000	2.2784e+000	2.3334e+000	2.3883e+000	2.4433e+000	2.4982e+000	2.5532e+000	2.6081e+000	2.6631e+000	2.7180e+000	2.7730e+000	
2.2776e+000	2.3325e+000	2.3875e+000	2.4424e+000	2.4974e+000	2.5523e+000	2.6073e+000	2.6622e+000	2.7172e+000	2.7721e+000	2.8271e+000	
2.3273e+000	2.3823e+000	2.4372e+000	2.4922e+000	2.5471e+000	2.6020e+000	2.6570e+000	2.7119e+000	2.7669e+000	2.8218e+000	2.8768e+000	
2.3770e+000	2.4320e+000	2.4869e+000	2.5419e+000	2.5968e+000	2.6518e+000	2.7067e+000	2.7617e+000	2.8166e+000	2.8716e+000	2.9265e+000	
2.4268e+000	2.4817e+000	2.5367e+000	2.5916e+000	2.6466e+000	2.7015e+000	2.7565e+000	2.8114e+000	2.8664e+000	2.9213e+000	2.9763e+000	
2.4765e+000	2.5315e+000	2.5864e+000	2.6414e+000	2.6963e+000	2.7513e+000	2.8062e+000	2.8612e+000	2.9161e+000	2.9711e+000	3.0260e+000	
2.5263e+000	2.5812e+000	2.6362e+000	2.6911e+000	2.7461e+000	2.8010e+000	2.8560e+000	2.9109e+000	2.9659e+000	3.0208e+000	3.0758e+000	
2.5760e+000	2.6310e+000	2.6859e+000	2.7409e+000	2.7958e+000	2.8508e+000	2.9057e+000	2.9607e+000	3.0156e+000	3.0706e+000	3.1255e+000	
2.6258e+000	2.6807e+000	2.7357e+000	2.7906e+000	2.8456e+000	2.9005e+000	2.9555e+000	3.0104e+000	3.0653e+000	3.1203e+000	3.1752e+000	
2.6755e+000	2.7304e+000	2.7854e+000	2.8403e+000	2.8953e+000	2.9502e+000	3.0052e+000	3.0601e+000	3.1151e+000	3.1700e+000	3.2250e+000	
2.7296e+000	2.7846e+000	2.8395e+000	2.8944e+000	2.9494e+000	3.0043e+000	3.0593e+000	3.1142e+000	3.1692e+000	3.2241e+000	3.2791e+000	
2.7837e+000	2.8387e+000	2.8936e+000	2.9486e+000	3.0035e+000	3.0585e+000	3.1134e+000	3.1684e+000	3.2233e+000	3.2783e+000	3.3332e+000	
2.8378e+000	2.8928e+000	2.9477e+000	3.0027e+000	3.0576e+000	3.1126e+000	3.1675e+000	3.2225e+000	3.2774e+000	3.3324e+000	3.3873e+000	
2.8919e+000	2.9469e+000	3.0018e+000	3.0568e+000	3.1117e+000	3.1667e+000	3.2216e+000	3.2766e+000	3.3315e+000	3.3865e+000	3.4414e+000	
2.9460e+000	3.0010e+000	3.0559e+000	3.1109e+000	3.1658e+000	3.2208e+000	3.2757e+000	3.3307e+000	3.3856e+000	3.4406e+000	3.4955e+000	
3.0001e+000	3.0551e+000	3.1100e+000	3.1650e+000	3.2199e+000	3.2749e+000	3.3298e+000	3.3848e+000	3.4397e+000	3.4947e+000	3.5496e+000	
3.0542e+000	3.1092e+000	3.1641e+000	3.2191e+000	3.2740e+000	3.3290e+000	3.3839e+000	3.4389e+000	3.4938e+000	3.5488e+000	3.6037e+000	
3.1083e+000	3.1633e+000	3.2182e+000	3.2732e+000	3.3281e+000	3.3831e+000	3.4380e+000	3.4930e+000	3.5479e+000	3.6029e+000	3.6578e+000	
3.1624e+000	3.2174e+000	3.2723e+000	3.3273e+000	3.3822e+000	3.4372e+000	3.4921e+000	3.5471e+000	3.6020e+000	3.6570e+000	3.7119e+000	
3.2165e+000	3.2715e+000	3.3264e+000	3.3814e+000	3.4363e+000	3.4913e+000	3.5462e+000	3.6012e+000	3.6561e+000	3.7111e+000	3.7660e+000	
3.2707e+000	3.3256e+000	3.3806e+000	3.4355e+000	3.4905e+000	3.5454e+000	3.6003e+000	3.6553e+000	3.7102e+000	3.7652e+000	3.8201e+000	
3.3248e+000	3.3797e+000	3.4347e+000	3.4896e+000	3.5446e+000	3.5995e+000	3.6545e+000	3.7094e+000	3.7644e+000	3.8193e+000	3.8743e+000	
3.3745e+000	3.4294e+000	3.4844e+000	3.5393e+000	3.5943e+000	3.6492e+000	3.7042e+000	3.7591e+000	3.8141e+000	3.8690e+000	3.9240e+000	
3.4242e+000	3.4792e+000	3.5341e+000	3.5891e+000	3.6440e+000	3.6990e+000	3.7539e+000	3.8089e+000	3.8638e+000	3.9188e+000	3.9737e+000	
3.4740e+000	3.5289e+000	3.5839e+000	3.6388e+000	3.6938e+000	3.7487e+000	3.8037e+000	3.8586e+000	3.9136e+000	3.9685e+000	4.0235e+000	
3.5237e+000	3.5787e+000	3.6336e+000	3.6886e+000	3.7435e+000	3.7985e+000	3.8534e+000	3.9084e+000	3.9633e+000	4.0183e+000	4.0732e+000	
3.5735e+000	3.6284e+000	3.6834e+000	3.7383e+000	3.7933e+000	3.8482e+000	3.9032e+000	3.9581e+000	4.0131e+000	4.0680e+000	4.1230e+000	
3.6232e+000	3.6782e+000	3.7331e+000	3.7881e+000	3.8430e+000	3.8980e+000	3.9529e+000	4.0079e+000	4.0628e+000	4.1178e+000	4.1727e+000	
3.6730e+000	3.7279e+000	3.7829e+000	3.8378e+000	3.8927e+000	3.9477e+000	4.0026e+000	4.0576e+000	4.1125e+000	4.1675e+000	4.2224e+000	
3.7227e+000	3.7776e+000	3.8326e+000	3.8875e+000	3.9425e+000	3.9974e+000	4.0524e+000	4.1073e+000	4.1623e+000	4.2172e+000	4.2722e+000	
3.7768e+000	3.8317e+000	3.8867e+000	3.9416e+000	3.9966e+000	4.0515e+000	4.1065e+000	4.1614e+000	4.2164e+000	4.2713e+000	4.3263e+000	
3.8309e+000	3.8859e+000	3.9408e+000	3.9958e+000	4.0507e+000	4.1057e+000	4.1606e+000	4.2156e+000	4.2705e+000	4.3254e+000	4.3804e+000	
3.8850e+000	3.9400e+000	3.9949e+000	4.0499e+000	4.1048e+000	4.1598e+000	4.2147e+000	4.2697e+000	4.3246e+000	4.3796e+000	4.4345e+000	
3.9391e+000	3.9941e+000	4.0490e+000	4.1040e+000	4.1589e+000	4.2139e+000	4.2688e+000	4.3238e+000	4.3787e+000	4.4337e+000	4.4886e+000	
3.9932e+000	4.0482e+000	4.1031e+000	4.1581e+000	4.2130e+000	4.2680e+000	4.3229e+000	4.3779e+000	4.4328e+000	4.4878e+000	4.5427e+000	
4.0473e+000	4.1023e+000	4.1572e+000	4.2122e+000	4.2671e+000	4.3221e+000	4.3770e+000	4.4320e+000	4.4869e+000	4.5419e+000	4.5968e+000	
4.1014e+000	4.1564e+000	4.2113e+000	4.2663e+000	4.3212e+000	4.3762e+000	4.4311e+000	4.4861e+000	4.5410e+000	4.5960e+000	4.6509e+000	
4.1555e+000	4.2105e+000	4.2654e+000	4.3204e+000	4.3753e+000	4.4303e+000	4.4852e+000	4.5402e+000	4.5951e+000	4.6501e+000	4.7050e+000	
4.2096e+000	4.2646e+000	4.3195e+000	4.3745e+000	4.4294e+000	4.4844e+000	4.5393e+000	4.5943e+000	4.6492e+000	4.7042e+000	4.7591e+000	
4.2637e+000	4.3187e+000	4.3736e+000	4.4286e+000	4.4835e+000	4.5385e+000	4.5934e+000	4.6484e+000	4.7033e+000	4.7583e+000	4.8132e+000	
4.3179e+000	4.3728e+000	4.4277e+000	4.4827e+000	4.5376e+000	4.5926e+000	4.6475e+000	4.7025e+000	4.7574e+000	4.8124e+000	4.8673e+000	
4.3720e+000	4.4269e+000	4.4819e+000	4.5368e+000	4.5918e+000	4.6467e+000	4.7017e+000	4.7566e+000	4.8116e+000	4.8665e+000	4.9215e+000	
4.4217e+000	4.4766e+000	4.5316e+000	4.5865e+000	4.6415e+000	4.6964e+000	4.7514e+000	4.8063e+000	4.8613e+000	4.9162e+000	4.9712e+000	
4.4714e+000	4.5264e+000	4.5813e+000	4.6363e+000	4.6912e+000	4.7462e+000	4.8011e+000	4.8561e+000	4.9110e+000	4.9660e+000	5.0209e+000	
4.5212e+000	4.5761e+000	4.6311e+000	4.6860e+000	4.7410e+000	4.7959e+000	4.8509e+000	4.9058e+000	4.9608e+000	5.0157e+000	5.0707e+000	
4.5709e+000	4.6259e+000	4.6808e+000	4.7358e+000	4.7907e+000	4.8457e+000	4.9006e+000	4.9556e+000	5.0105e+000	5.0655e+000	5.1204e+000	
4.6207e+000	4.6756e+000	4.7306e+000	4.7855e+000	4.8405e+000	4.8954e+000	4.9504e+000	5.0053e+000	5.0603e+000	5.1152e+000	5.1702e+000	
4.6704e+000	4.7254e+000	4.7803e+000	4.8353e+000	4.8902e+000	4.9452e+000	5.0001e+000	5.0551e+000	5.1100e+000	5.1650e+000	5.2199e+000	
4.7201e+000	4.7751e+000	4.8300e+000	4.8850e+000	4.9399e+000	4.9949e+000	5.0498e+000	5.1048e+000	5.1597e+000	5.2147e+000	5.2696e+000	
4.7699e+000	4.8248e+000	4.8798e+000	4.9347e+000	4.9897e+000	5.0446e+000	5.0996e+000	5.1545e+000	5.2095e+000	5.2644e+000	5.3194e+000	
4.8240e+000	4.8789e+000	4.9339e+000	4.9888e+000	5.0438e+000	5.0987e+000	5.1537e+000	5.2086e+000	5.2636e+000	5.3185e+000	5.3735e+000	
4.8781e+000	4.9331e+000	4.9880e+000	5.0429e+000	5.0979e+000	5.1528e+000	5.2078e+000	5.2627e+000	5.3177e+000	5.3726e+000	5.4276e+000	
4.9322e+000	4.9872e+000	5.0421e+000	5.0971e+000	5.1520e+000	5.2070e+000	5.2619e+000	5.3169e+000	5.3718e+000	5.4268e+000	5.4817e+000	
4.9863e+000	5.0413e+000	5.0962e+000	5.1512e+000	5.2061e+000	5.2611e+000	5.3160e+000	5.3710e+000	5.4259e+000	5.4809e+000	5.5358e+000	
5.0404e+000	5.0954e+000	5.1503e+000	5.2053e+000	5.2602e+000	5.3152e+000	5.3701e+000	5.4251e+000	5.4800e+000	5.5350e+000	5.5899e+000	
5.0945e+000	5.1495e+000	5.2044e+000	5.2594e+000	5.3143e+000	5.3693e+000	5.4242e+000	5.4792e+000	5.5341e+000	5.5891e+000	5.6440e+000	
5.1486e+000	5.2036e+000	5.2585e+000	5.3135e+000	5.3684e+000	5.4234e+000	5.4783e+000	5.5333e+000	5.5882e+000	5.6432e+000	5.6981e+000	
5.2027e+000	5.2577e+000	5.3126e+000	5.3676e+000	5.4225e+000	5.4775e+000	5.5324e+000	5.5874e+000	5.6423e+000	5.6973e+000	5.7522e+000	
5.2568e+000	5.3118e+000	5.3667e+000	5.4217e+000	5.4766e+000	5.5316e+000	5.5865e+000	5.6415e+000	5.6964e+000	5.7514e+000	5.8063e+000	
5.3109e+000	5.3659e+000	5.4208e+000	5.4758e+000	5.5307e+000	5.5857e+000	5.6406e+000	5.6956e+000	5.7505e+000	5.8055e+000	5.8604e+000	
5.3650e+000	5.4200e+000	5.4749e+000	5.5299e+000	5.5848e+000	5.6398e+000	5.6947e+000	5.7497e+000	5.8046e+000	5.8596e+000	5.9145e+000	
5.4192e+000	5.4741e+000	5.5291e+000	5.5840e+000	5.6390e+000	5.6939e+000	5.7489e+000	5.8038e+000	5.8587e+000	5.9137e+000	5.9686e+000	
5.4689e+000	5.5238e+000	5.5788e+000	5.6337e+000	5.6887e+000	5.7436e+000	5.7986e+000	5.8535e+000	5.9085e+000	5.9634e+000	6.0184e+000	
5.5186e+000	5.5736e+000	5.6285e+000	5.6835e+000	5.7384e+000	5.7934e+000	5.8483e+000	5.9033e+000	5.9582e+000	6.0132e+000	6.0681e+000	
5.5684e+000	5.6233e+000	5.6783e+000	5.7332e+000	5.7882e+000	5.8431e+000	5.8981e+000	5.9530e+000	6.0080e+000	6.0629e+000	6.1179e+000	
5.6181e+000	5.6731e+000	5.7280e+000	5.7830e+000	5.8379e+000	5.8929e+000	5.9478e+000	6.0028e+000	6.0577e+000	6.1127e+000	6.1676e+000	
5.6679e+000	5.7228e+000	5.7778e+000	5.8327e+000	5.8877e+000	5.9426e+000	5.9976e+000	6.0525e+000	6.1075e+000	6.1624e+000	6.2174e+000	
5.7176e+000	5.7726e+000	5.8275e+000	5.8825e+000	5.9374e+000	5.9924e+000	6.0473e+000	6.1023e+000	6.1572e+000	6.2122e+000	6.2671e+000	
5.7673e+000	5.8223e+000	5.8772e+000	5.9322e+000	5.9871e+000	6.0421e+000	6.0970e+000	6.1520e+000	6.2069e+000	6.2619e+000	6.3168e+000	
5.8171e+000	5.8720e+000	5.9270e+000	5.9819e+000	6.0369e+000	6.0918e+000	6.1468e+000	6.2017e+000	6.2567e+000	6.3116e+000	6.3666e+000	
5.8712e+000	5.9261e+000	5.9811e+000	6.0360e+000	6.0910e+000	6.1459e+000	6.2009e+000	6.2558e+000	6.3108e+000	6.3657e+000	6.4207e+000	
5.9253e+000	5.9802e+000	6.0352e+000	6.0901e+000	6.1451e+000	6.2000e+000	6.2550e+000	6.3099e+000	6.3649e+000	6.4198e+000	6.4748e+000	
5.9794e+000	6.0344e+000	6.0893e+000	6.1443e+000	6.1992e+000	6.2542e+000	6.3091e+000	6.3641e+000	6.4190e+000	6.4739e+000	6.5289e+000	
6.0335e+000	6.0885e+000	6.1434e+000	6.1984e+000	6.2533e+000	6.3083e+000	6.3632e+000	6.4182e+000	6.4731e+000	6.5281e+000	6.5830e+000	
6.0876e+000	6.1426e+000	6.1975e+000	6.2525e+000	6.3074e+000	6.3624e+000	6.4173e+000	6.4723e+000	6.5272e+000	6.5822e+000	6.6371e+000	
6.1417e+000	6.1967e+000	6.2516e+000	6.3066e+000	6.3615e+000	6.4165e+000	6.4714e+000	6.5264e+000	6.5813e+000	6.6363e+000	6.6912e+000	
6.1958e+000	6.2508e+000	6.3057e+000	6.3607e+000	6.4156e+000	6.4706e+000	6.5255e+000	6.5805e+000	6.6354e+000	6.6904e+000	6.7453e+000	
6.2499e+000	6.3049e+000	6.3598e+000	6.4148e+000	6.4697e+000	6.5247e+000	6.5796e+000	6.6346e+000	6.6895e+000	6.7445e+000	6.7994e+000	
6.3040e+000	6.3590e+000	6.4139e+000	6.4689e+000	6.5238e+000	6.5788e+000	6.6337e+000	6.6887e+000	6.7436e+000	6.7986e+000	6.8535e+000	
6.3581e+000	6.4131e+000	6.4680e+000	6.5230e+000	6.5779e+000	6.6329e+000	6.6878e+000	6.7428e+000	6.7977e+000	6.8527e+000	6.9076e+000	
6.4122e+000	6.4672e+000	6.5221e+000	6.5771e+000	6.6320e+000	6.6870e+000	6.7419e+000	6.7969e+000	6.8518e+000	6.9068e+000	6.9617e+000	
