  2.27724837e-006  2.26629047e-006  2.25806829e-006  2.25267808e-006  2.25018293e-006  2.25061205e-006  2.25396042e-006
  2.28349365e-006  2.27125655e-006  2.26169703e-006  2.25492701e-006  2.25102573e-006  2.25003884e-006  2.25197792e-006
  2.29033236e-006  2.27684959e-006  2.26597895e-006  2.25784767e-006  2.25255094e-006  2.25015077e-006  2.25067524e-006
  2.29774575e-006  2.28305428e-006  2.27090230e-006  2.26143206e-006  2.25475440e-006  2.25094751e-006  2.25005594e-006
  2.30571351e-006  2.28985360e-006  2.27645359e-006  2.26567034e-006  2.25763006e-006  2.25242689e-006  2.25012171e-006
  2.31421379e-006  2.29722892e-006  2.28261761e-006  2.27055090e-006  2.26117004e-006  2.25458485e-006  2.25087239e-006
  2.32322330e-006  2.30516002e-006  2.28937746e-006  2.27606037e-006  2.26536464e-006  2.25741547e-006  2.25230591e-006
  2.33271735e-006  2.31362516e-006  2.29671461e-006  2.28218364e-006  2.27020236e-006  2.26091100e-006  2.25441834e-006
  2.34266990e-006  2.32260114e-006  2.30460895e-006  2.28890393e-006  2.27566993e-006  2.26506186e-006  2.25720389e-006
  2.35305369e-006  2.33206336e-006  2.31303884e-006  2.29620282e-006  2.28175238e-006  2.26985667e-006  2.26065493e-006
  2.36384024e-006  2.34198588e-006  2.32198118e-006  2.30406030e-006  2.28843303e-006  2.27528228e-006  2.26476200e-006
  2.37500000e-006  2.35234151e-006  2.33141146e-006  2.31245485e-006  2.29569357e-006  2.28132383e-006  2.26951384e-006
  2.38650238e-006  2.36310186e-006  2.34130383e-006  2.32136343e-006  2.30351410e-006  2.28796476e-006  2.27489742e-006
  2.39831584e-006  2.37423744e-006  2.35163117e-006  2.33076165e-006  2.31187318e-006  2.29518686e-006  2.28089800e-006
  2.41040801e-006  2.38571772e-006  2.36236518e-006  2.34062374e-006  2.32074791e-006  2.30297033e-006  2.28749912e-006
  2.42274575e-006  2.39751125e-006  2.37347644e-006  2.35092267e-006  2.33011395e-006  2.31129386e-006  2.29468269e-006
  2.43529524e-006  2.40958569e-006  2.38493449e-006  2.36163021e-006  2.33994564e-006  2.32013461e-006  2.30242902e-006
  2.44802208e-006  2.42190794e-006  2.39670793e-006  2.37271701e-006  2.35021603e-006  2.32946836e-006  2.31071688e-006
  2.46089138e-006  2.43444425e-006  2.40876448e-006  2.38415269e-006  2.36089697e-006  2.33926953e-006  2.31952355e-006
  2.47386788e-006  2.44716023e-006  2.42107111e-006  2.39590590e-006  2.37195917e-006  2.34951125e-006  2.32882489e-006
  2.48691601e-006  2.46002105e-006  2.43359407e-006  2.40794442e-006  2.38337233e-006  2.36016545e-006  2.33859542e-006
  2.50000000e-006  2.47299145e-006  2.44629905e-006  2.42023525e-006  2.39510516e-006  2.37120292e-006  2.34880834e-006
  2.51308399e-006  2.48603587e-006  2.45915122e-006  2.43274472e-006  2.40712549e-006  2.38259342e-006  2.35943566e-006
  2.52613212e-006  2.49911857e-006  2.47211535e-006  2.44543853e-006  2.41940039e-006  2.39430572e-006  2.37044827e-006
  2.53910862e-006  2.51220369e-006  2.48515591e-006  2.45828189e-006  2.43189621e-006  2.40630772e-006  2.38181597e-006
  2.55197792e-006  2.52525536e-006  2.49823716e-006  2.47123959e-006  2.44457869e-006  2.41856653e-006  2.39350760e-006
  2.56470476e-006  2.53823780e-006  2.51132324e-006  2.48427613e-006  2.45741308e-006  2.43104854e-006  2.40549112e-006
  2.57725425e-006  2.55111543e-006  2.52437828e-006  2.49735576e-006  2.47036420e-006  2.44371954e-006  2.41773368e-006
  2.58959199e-006  2.56385297e-006  2.53736650e-006  2.51044264e-006  2.48339654e-006  2.45654480e-006  2.43020173e-006
  2.60168416e-006  2.57641548e-006  2.55025231e-006  2.52350090e-006  2.49647440e-006  2.46948917e-006  2.44286109e-006
  2.61349763e-006  2.58876855e-006  2.56300038e-006  2.53649475e-006  2.50956192e-006  2.48251717e-006  2.45567706e-006
  2.62500000e-006  2.60087830e-006  2.57557576e-006  2.54938856e-006  2.52262323e-006  2.49559308e-006  2.46861452e-006
  2.63615976e-006  2.61271156e-006  2.58794400e-006  2.56214700e-006  2.53562253e-006  2.50868108e-006  2.48163801e-006
  2.64694632e-006  2.62423588e-006  2.60007120e-006  2.57473511e-006  2.54852420e-006  2.52174528e-006  2.49471182e-006
  2.65733009e-006  2.63541968e-006  2.61192410e-006  2.58711837e-006  2.56129286e-006  2.53474988e-006  2.50780013e-006
  2.66728265e-006  2.64623231e-006  2.62347022e-006  2.59926284e-006  2.57389352e-006  2.54765923e-006  2.52086706e-006
  2.67677670e-006  2.65664412e-006  2.63467793e-006  2.61113524e-006  2.58629165e-006  2.56043795e-006  2.53387679e-006
  2.68578620e-006  2.66662658e-006  2.64551648e-006  2.62270303e-006  2.59845325e-006  2.57305102e-006  2.54679367e-006
  2.69428649e-006  2.67615233e-006  2.65595620e-006  2.63393450e-006  2.61034501e-006  2.58546386e-006  2.55958229e-006
  2.70225425e-006  2.68519526e-006  2.66596845e-006  2.64479886e-006  2.62193431e-006  2.59764244e-006  2.57220761e-006
  2.70966764e-006  2.69373058e-006  2.67552579e-006  2.65526634e-006  2.63318941e-006  2.60955340e-006  2.58463500e-006
  2.71650635e-006  2.70173490e-006  2.68460201e-006  2.66530824e-006  2.64407943e-006  2.62116408e-006  2.59683042e-006
  2.72275163e-006  2.70918628e-006  2.69317227e-006  2.67489705e-006  2.65457455e-006  2.63244265e-006  2.60876043e-006
  2.72838636e-006  2.71606429e-006  2.70121305e-006  2.68400648e-006  2.66464599e-006  2.64335821e-006  2.62039233e-006
  2.73339511e-006  2.72235009e-006  2.70870231e-006  2.69261155e-006  2.67426614e-006  2.65388083e-006  2.63169425e-006
  2.73776413e-006  2.72802644e-006  2.71561955e-006  2.70068869e-006  2.68340864e-006  2.66398168e-006  2.64263521e-006
  2.74148145e-006  2.73307778e-006  2.72194578e-006  2.70821576e-006  2.69204844e-006  2.67363307e-006  2.65318521e-006
  2.74453690e-006  2.73749027e-006  2.72766367e-006  2.71517212e-006  2.70016184e-006  2.68280853e-006  2.66331534e-006
  2.74692209e-006  2.74125183e-006  2.73275756e-006  2.72153871e-006  2.70772661e-006  2.69148294e-006  2.67299783e-006
  2.74863047e-006  2.74435212e-006  2.73721347e-006  2.72729808e-006  2.71472202e-006  2.69963250e-006  2.68220616e-006
  2.74965738e-006  2.74678266e-006  2.74101919e-006  2.73243444e-006  2.72112889e-006  2.70723488e-006  2.69091506e-006
