  3.28082864e+002  3.24971560e+002  3.24946161e+002  3.28232705e+002  3.32674434e+002  3.38581791e+002  3.50811637e+002
  3.28937595e+002  3.24466849e+002  3.22556840e+002  3.25104335e+002  3.29860882e+002  3.34051112e+002  3.42833486e+002
  3.30250899e+002  3.24831017e+002  3.20826604e+002  3.21429331e+002  3.27248798e+002  3.30891426e+002  3.35690507e+002
  3.32104081e+002  3.25588585e+002  3.20833279e+002  3.16891575e+002  3.24323458e+002  3.28761205e+002  3.30929513e+002
  3.34582955e+002  3.26846956e+002  3.21055373e+002  3.16891575e+002  3.20465335e+002  3.27085949e+002  3.28402427e+002
  3.37709585e+002  3.28756326e+002  3.21580078e+002  3.16891575e+002  3.16891575e+002  3.25181795e+002  3.27460368e+002
  3.41405497e+002  3.31494022e+002  3.22557970e+002  3.16891575e+002  3.16891575e+002  3.22628785e+002  3.27771857e+002
  3.45386523e+002  3.35197574e+002  3.24279211e+002  3.16891575e+002  3.16891575e+002  3.20035862e+002  3.28127464e+002
  3.49211881e+002  3.39750696e+002  3.27287530e+002  3.16891575e+002  3.16891575e+002  3.16891575e+002  3.26602806e+002
  3.52756081e+002  3.44269755e+002  3.32595374e+002  3.16891575e+002  3.16891575e+002  3.16891575e+002  3.22178866e+002
  3.55970830e+002  3.48516445e+002  3.38092602e+002  3.23021488e+002  3.16891575e+002  3.16891575e+002  3.16891575e+002
  3.58845059e+002  3.52379421e+002  3.43328069e+002  3.29908841e+002  3.16891575e+002  3.16891575e+002  3.16891575e+002
  3.61410075e+002  3.55802484e+002  3.48123673e+002  3.36557648e+002  3.22261009e+002  3.16891575e+002  3.16891575e+002
  3.63733806e+002  3.58779025e+002  3.52370291e+002  3.42702765e+002  3.29139737e+002  3.16891575e+002  3.16891575e+002
  3.65905240e+002  3.61364135e+002  3.55990635e+002  3.48215693e+002  3.36238793e+002  3.22024052e+002  3.16891575e+002
  3.68015104e+002  3.63665993e+002  3.58989211e+002  3.52914625e+002  3.43141568e+002  3.28907768e+002  3.16891575e+002
  3.70127506e+002  3.65817633e+002  3.61474457e+002  3.56676119e+002  3.49370466e+002  3.36793892e+002  3.21144692e+002
  3.72278076e+002  3.67940146e+002  3.63630411e+002  3.59545099e+002  3.54441114e+002  3.44885254e+002  3.28522057e+002
  3.74455364e+002  3.70122839e+002  3.65654669e+002  3.61748063e+002  3.58111879e+002  3.52065110e+002  3.38275701e+002
  3.76617001e+002  3.72404962e+002  3.67722420e+002  3.63574504e+002  3.60577014e+002  3.57295369e+002  3.48691945e+002
  3.78684982e+002  3.74767437e+002  3.69964594e+002  3.65308568e+002  3.62216978e+002  3.60530587e+002  3.56817192e+002
  3.80585847e+002  3.77130541e+002  3.72435936e+002  3.67223803e+002  3.63405094e+002  3.62273833e+002  3.61749451e+002
  3.82255966e+002  3.79380972e+002  3.75086061e+002  3.69537091e+002  3.64566952e+002  3.62916150e+002  3.64342601e+002
  3.83678241e+002  3.81404385e+002  3.77769444e+002  3.72317852e+002  3.66191263e+002  3.62892445e+002  3.65036040e+002
  3.84868553e+002  3.83122752e+002  3.80297263e+002  3.75435510e+002  3.68654569e+002  3.62987741e+002  3.63833019e+002
  3.85891690e+002  3.84510900e+002  3.82495831e+002  3.78623376e+002  3.71975674e+002  3.64213963e+002  3.61384952e+002
  3.86825420e+002  3.85610302e+002  3.84247407e+002  3.81577063e+002  3.75853066e+002  3.67051227e+002  3.59805054e+002
  3.87756961e+002  3.86515829e+002  3.85526916e+002  3.84015154e+002  3.79854420e+002  3.71273656e+002  3.60754399e+002
  3.88742276e+002  3.87350473e+002  3.86419611e+002  3.85748100e+002  3.83482242e+002  3.76400728e+002  3.64261443e+002
  3.89812770e+002  3.88225743e+002  3.87091417e+002  3.86774524e+002  3.86216778e+002  3.81818966e+002  3.69855915e+002
  3.90951053e+002  3.89223153e+002  3.87725263e+002  3.87287135e+002  3.87778375e+002  3.86494820e+002  3.77366470e+002
  3.92109681e+002  3.90374590e+002  3.88484472e+002  3.87550388e+002  3.88325268e+002  3.89417848e+002  3.85405148e+002
  3.93206343e+002  3.91654106e+002  3.89489940e+002  3.87829493e+002  3.88207695e+002  3.90536891e+002  3.91197935e+002
  3.94162131e+002  3.92975499e+002  3.90787612e+002  3.88383283e+002  3.87774652e+002  3.90337790e+002  3.93916460e+002
  3.94911209e+002  3.94218688e+002  3.92318821e+002  3.89417151e+002  3.87431956e+002  3.89192521e+002  3.94438216e+002
  3.95432258e+002  3.95263683e+002  3.93929359e+002  3.90990953e+002  3.87653510e+002  3.87515162e+002  3.93210149e+002
  3.95742181e+002  3.96027229e+002  3.95421517e+002  3.92964385e+002  3.88805985e+002  3.86072232e+002  3.90225130e+002
  3.95903641e+002  3.96481738e+002  3.96613103e+002  3.95059147e+002  3.90900408e+002  3.85865396e+002  3.86111878e+002
  3.95997916e+002  3.96667268e+002  3.97380225e+002  3.96957604e+002  3.93624195e+002  3.87373991e+002  3.82965737e+002
  3.96110873e+002  3.96680012e+002  3.97694596e+002  3.98366289e+002  3.96527442e+002  3.90370795e+002  3.82455195e+002
  3.96302540e+002  3.96643927e+002  3.97641577e+002  3.99087833e+002  3.99091732e+002  3.94359821e+002  3.84634188e+002
  3.96602513e+002  3.96672940e+002  3.97388820e+002  3.99118711e+002  4.00779957e+002  3.98696710e+002  3.89039629e+002
  3.96997058e+002  3.96849539e+002  3.97121881e+002  3.98653596e+002  4.01304570e+002  4.02312756e+002  3.95468830e+002
  3.97436099e+002  3.97207583e+002  3.97006392e+002  3.97960456e+002  4.00825225e+002  4.04175051e+002  4.02470757e+002
  3.97840174e+002  3.97721291e+002  3.97165585e+002  3.97308104e+002  3.99697126e+002  4.04230875e+002  4.07212919e+002
  3.98126835e+002  3.98305451e+002  3.97646897e+002  3.96958906e+002  3.98274485e+002  4.02973582e+002  4.08854351e+002
  3.98232094e+002  3.98839093e+002  3.98392806e+002  3.97121138e+002  3.96968556e+002  4.00782390e+002  4.08285569e+002
  3.98130198e+002  3.99202104e+002  3.99249322e+002  3.97856690e+002  3.96258245e+002  3.98079328e+002  4.05963517e+002
  3.97838937e+002  3.99309157e+002  4.00018707e+002  3.99026296e+002  3.96513965e+002  3.95639287e+002  4.01891495e+002
  3.97416180e+002  3.99131178e+002  4.00517793e+002  4.00352299e+002  3.97748559e+002  3.94471428e+002  3.96710586e+002
  3.96944063e+002  3.98704962e+002  4.00620950e+002  4.01517466e+002  3.99650264e+002  3.95058588e+002  3.92531755e+002
  3.96504639e+002  3.98124599e+002  4.00296611e+002  4.02227838e+002  4.01771072e+002  3.97172537e+002  3.91034409e+002
  3.96159838e+002  3.97511256e+002  3.99626343e+002  4.02283230e+002  4.03595315e+002  4.00318271e+002  3.92267355e+002
  3.95936990e+002  3.96978004e+002  3.98773961e+002  4.01674889e+002  4.04586036e+002  4.03858928e+002  3.95758300e+002
  3.95825272e+002  3.96606223e+002  3.97922446e+002  4.00591426e+002  4.04450078e+002  4.06734830e+002  4.01312018e+002
  3.95773638e+002  3.96430449e+002  3.97235705e+002  3.99296072e+002  4.03337502e+002  4.07911673e+002  4.07505418e+002
  3.95706098e+002  3.96425313e+002  3.96836442e+002  3.98054455e+002  4.01595268e+002  4.07322140e+002  4.11524094e+002
  3.95539951e+002  3.96507533e+002  3.96772294e+002  3.97127048e+002  3.99572087e+002  4.05444937e+002  4.12507506e+002
  3.95214436e+002  3.96557662e+002  3.96987021e+002  3.96721397e+002  3.97675383e+002  4.02650203e+002  4.11318479e+002
  3.94703324e+002  3.96458126e+002  3.97328550e+002  3.96899811e+002  3.96381874e+002  3.99353132e+002  4.08399368e+002
  3.94026365e+002  3.96125280e+002  3.97601953e+002  3.97524495e+002  3.96061139e+002  3.96324375e+002  4.03741485e+002
  3.93239901e+002  3.95531884e+002  3.97627104e+002  3.98320598e+002  3.96726112e+002  3.94571140e+002  3.97977817e+002
  3.92426298e+002  3.94715135e+002  3.97281378e+002  3.98974968e+002  3.98066654e+002  3.94574432e+002  3.93217550e+002
  3.91665086e+002  3.93769102e+002  3.96535254e+002  3.99198448e+002  3.99638904e+002  3.96104428e+002  3.91138077e+002
