  1.14501908e+003  1.12905520e+003  1.11375282e+003  1.09530288e+003  1.05844267e+003
  1.15184866e+003  1.13388353e+003  1.11694704e+003  1.10003367e+003  1.08871787e+003
  1.15111794e+003  1.13586061e+003  1.12150659e+003  1.10786708e+003  1.09363320e+003
  1.14514398e+003  1.13555322e+003  1.12517511e+003  1.11362666e+003  1.10083718e+003
  1.13874947e+003  1.13655230e+003  1.13139118e+003  1.12305794e+003  1.11169266e+003
  1.13829314e+003  1.14420388e+003  1.14494163e+003  1.14092097e+003  1.13077710e+003
  1.14740236e+003  1.16300448e+003  1.17246710e+003  1.17155093e+003  1.16597840e+003
  1.16501792e+003  1.19063348e+003  1.21520019e+003  1.23687711e+003  1.21733310e+003
  1.18808957e+003  1.21621509e+003  1.24881220e+003  1.29794233e+003  1.41941961e+003
  1.21463518e+003  1.23513753e+003  1.25767154e+003  1.28106294e+003  1.28310829e+003
  1.24279421e+003  1.25216730e+003  1.26289671e+003  1.27259119e+003  1.28310274e+003
  1.26683630e+003  1.26805262e+003  1.27235156e+003  1.27858299e+003  1.28507941e+003
  1.28000845e+003  1.27746331e+003  1.27875147e+003  1.28286857e+003  1.28926553e+003
  1.27911139e+003  1.27630004e+003  1.27715882e+003  1.28107266e+003  1.28761757e+003
  1.26421745e+003  1.26375404e+003  1.26613455e+003  1.27097892e+003  1.27810478e+003
  1.23788006e+003  1.24174373e+003  1.24692991e+003  1.25339577e+003  1.26119235e+003
  1.20566170e+003  1.21455196e+003  1.22285308e+003  1.23105894e+003  1.23938595e+003
  1.17529825e+003  1.18766776e+003  1.19809071e+003  1.20725847e+003  1.21600013e+003
  1.15305942e+003  1.16556254e+003  1.17561562e+003  1.18485749e+003  1.19242215e+003
  1.14242666e+003  1.15134240e+003  1.15651260e+003  1.15984669e+003  1.17113947e+003
  1.14563639e+003  1.14894461e+003  1.14664297e+003  1.13638185e+003  1.10517838e+003
  1.16360470e+003  1.16113675e+003  1.15424578e+003  1.14270928e+003  1.13124059e+003
  1.19375751e+003  1.18532261e+003  1.17527506e+003  1.16353011e+003  1.14898672e+003
  1.22812668e+003  1.21486958e+003  1.20216394e+003  1.18898725e+003  1.17479419e+003
  1.25803978e+003  1.24357963e+003  1.23057771e+003  1.21763896e+003  1.20417830e+003
  1.27861621e+003  1.26811629e+003  1.25826656e+003  1.24829687e+003  1.23601255e+003
  1.28756012e+003  1.28789994e+003  1.28756924e+003  1.28127919e+003  1.27457169e+003
  1.28371105e+003  1.29967448e+003  1.31856679e+003  1.33823727e+003  1.31828296e+003
  1.26872017e+003  1.29529300e+003  1.32786107e+003  1.37953674e+003  1.50976530e+003
  1.24881461e+003  1.27537613e+003  1.30261763e+003  1.32987276e+003  1.33408976e+003
  1.23143741e+003  1.25388714e+003  1.27354614e+003  1.28888364e+003  1.30261848e+003
  1.22139026e+003  1.24043962e+003  1.25652820e+003  1.26972455e+003  1.27906657e+003
  1.22076984e+003  1.23655686e+003  1.24982637e+003  1.26066770e+003  1.26916678e+003
  1.22952500e+003  1.24080063e+003  1.25072175e+003  1.25944978e+003  1.26690443e+003
  1.24450955e+003  1.24966693e+003  1.25560323e+003  1.26202347e+003  1.26869103e+003
  1.25786907e+003  1.25726063e+003  1.25945891e+003  1.26378765e+003  1.26986910e+003
  1.26153643e+003  1.25748210e+003  1.25718496e+003  1.26010646e+003  1.26581226e+003
  1.25190864e+003  1.24663203e+003  1.24523607e+003  1.24727406e+003  1.25300218e+003
  1.22932977e+003  1.22390208e+003  1.22177938e+003  1.22378234e+003  1.22816094e+003
  1.19733239e+003  1.19209852e+003  1.18729806e+003  1.18403511e+003  1.19354778e+003
  1.16301377e+003  1.15936415e+003  1.15205292e+003  1.13745458e+003  1.09736741e+003
  1.13534617e+003  1.13570582e+003  1.13145981e+003  1.12311002e+003  1.11952269e+003
  1.12058710e+003  1.12436387e+003  1.12365319e+003  1.11955962e+003  1.11112544e+003
  1.12085090e+003  1.12587176e+003  1.12616872e+003  1.12197105e+003  1.11363195e+003
  1.13611100e+003  1.14055087e+003  1.14057318e+003  1.13604859e+003  1.12704991e+003
  1.16469229e+003  1.16784204e+003  1.16719798e+003  1.16276447e+003  1.15291665e+003
  1.20139193e+003  1.20488793e+003  1.20646919e+003  1.20133784e+003  1.19407092e+003
  1.23530101e+003  1.24210004e+003  1.25359529e+003  1.26679819e+003  1.24578708e+003
  1.25517493e+003  1.26339887e+003  1.28155586e+003  1.31956328e+003  1.42771659e+003
  1.25617903e+003  1.26139797e+003  1.27288041e+003  1.28894375e+003  1.28904036e+003
  1.23954806e+003  1.24248837e+003  1.24819748e+003  1.25462798e+003  1.26369600e+003
  1.20971455e+003  1.21450133e+003  1.22026855e+003  1.22679817e+003  1.23318069e+003
  1.17343873e+003  1.18239768e+003  1.19035606e+003  1.19757050e+003  1.20431873e+003
  1.13888301e+003  1.15144067e+003  1.16155924e+003  1.16981412e+003  1.17652566e+003
  1.11212435e+003  1.12633307e+003  1.13753671e+003  1.14624441e+003  1.15278295e+003
  1.09574236e+003  1.10969099e+003  1.12062202e+003  1.12899908e+003  1.13512459e+003
  1.09041576e+003  1.10214305e+003  1.11130537e+003  1.11851493e+003  1.12396577e+003
  1.09553679e+003  1.10244308e+003  1.10806967e+003  1.11288145e+003  1.11769117e+003
  1.10804612e+003  1.10680099e+003  1.10652075e+003  1.10850969e+003  1.11078227e+003
