  2.23156172e+005  3.51006609e+005  4.37850404e+005  5.90017742e+005  7.63966127e+005  8.87210439e+005  9.15721455e+005  9.29791008e+005  9.35900620e+005  9.54418900e+005  9.07919248e+005  8.20999817e+005  7.27223518e+005  6.24186819e+005  4.99326935e+005  3.59542378e+005  2.47187741e+005  1.84351631e+005  8.97261546e+004
  2.23146453e+005  3.15917867e+005  3.99366375e+005  5.62241041e+005  7.28551367e+005  8.39201169e+005  8.83901687e+005  9.48686143e+005  9.08560823e+005  9.05858035e+005  8.66167862e+005  7.89763456e+005  7.00872143e+005  6.01358807e+005  4.80086717e+005  3.38253371e+005  2.15159748e+005  1.58119666e+005  8.97188162e+004
  2.23133174e+005  2.70864792e+005  3.62377560e+005  5.34377175e+005  6.90021136e+005  7.94116671e+005  8.64731193e+005  9.77645071e+005  8.94722011e+005  8.62758158e+005  8.22132705e+005  7.55514063e+005  6.72969723e+005  5.77418782e+005  4.60163727e+005  3.18542097e+005  1.83387914e+005  1.22756263e+005  8.97081461e+004
  2.23113814e+005  2.13433420e+005  3.30424229e+005  5.04699011e+005  6.49326747e+005  7.53971678e+005  8.58594633e+005  1.01424818e+006  8.94330692e+005  8.27331099e+005  7.77341963e+005  7.18212087e+005  6.43247344e+005  5.52202724e+005  4.39514771e+005  2.99283408e+005  1.55667017e+005  7.55343466e+004  8.96520649e+004
  2.23106235e+005  2.28528599e+005  3.61400453e+005  5.35981424e+005  6.73815577e+005  7.75956705e+005  8.88214373e+005  1.04839769e+006  9.21804200e+005  8.45659170e+005  7.94244237e+005  7.37512986e+005  6.65345356e+005  5.76969320e+005  4.68143601e+005  3.31490465e+005  1.83220421e+005  8.72154839e+004  8.96477324e+004
  2.23103777e+005  2.45670530e+005  3.93746365e+005  5.66718981e+005  6.97595375e+005  7.98795922e+005  9.18950309e+005  1.07970613e+006  9.50791473e+005  8.65300859e+005  8.11144758e+005  7.56381850e+005  6.87033538e+005  6.01309795e+005  4.96179080e+005  3.63836242e+005  2.12679794e+005  1.00891131e+005  8.96483745e+004
  2.23105437e+005  2.65237201e+005  4.27379020e+005  5.96653609e+005  7.20839420e+005  8.22609596e+005  9.50210180e+005  1.10820873e+006  9.80527242e+005  8.86359996e+005  8.28234349e+005  7.74860040e+005  7.08305876e+005  6.25246433e+005  5.23563217e+005  3.96020673e+005  2.44080510e+005  1.16943104e+005  8.96554513e+004
  2.23110824e+005  2.87733685e+005  4.62061025e+005  6.25551335e+005  7.43772083e+005  8.47379808e+005  9.81546043e+005  1.13384925e+006  1.01044852e+006  9.08759895e+005  8.45704769e+005  7.93012288e+005  7.29156525e+005  6.48800840e+005  5.50304869e+005  4.27693495e+005  2.77306245e+005  1.35918043e+005  8.96671896e+004
  2.23120111e+005  3.13811368e+005  4.97337259e+005  6.53260075e+005  7.66629680e+005  8.72996177e+005  1.01262109e+006  1.15647006e+006  1.04013787e+006  9.32329653e+005  8.63703982e+005  8.10927022e+005  7.49588489e+005  6.71975340e+005  5.76486042e+005  4.58518773e+005  3.11991947e+005  1.58559498e+005  8.96835663e+004
  2.23134197e+005  3.44293980e+005  5.32450854e+005  6.79793956e+005  7.89611154e+005  8.99295363e+005  1.04318136e+006  1.17579873e+006  1.06927744e+006  9.56860262e+005  8.82322259e+005  8.28701328e+005  7.69626302e+005  6.94743179e+005  6.02231084e+005  4.88295407e+005  3.47389396e+005  1.85850218e+005  8.97106129e+004
  2.23155158e+005  3.80211741e+005  5.66230107e+005  7.05463215e+005  8.12794817e+005  9.26112812e+005  1.07302321e+006  1.19143438e+006  1.09761059e+006  9.82139258e+005  9.01595922e+005  8.46423939e+005  7.89316874e+005  7.17074210e+005  6.27602701e+005  5.17164902e+005  3.82177419e+005  2.19075986e+005  8.97436218e+004
  2.23187231e+005  4.22844812e+005  5.96937442e+005  7.31071450e+005  8.35990563e+005  9.53373638e+005  1.10193938e+006  1.20284270e+006  1.12490724e+006  1.00797205e+006  9.21514651e+005  8.64175681e+005  8.08687522e+005  7.39043816e+005  6.52371474e+005  5.45939273e+005  4.14226555e+005  2.59838571e+005  8.99286672e+004
  2.23164081e+005  4.21565292e+005  5.84515867e+005  7.04026771e+005  8.05103628e+005  9.24387036e+005  1.08676536e+006  1.06249295e+006  1.10718214e+006  9.81040903e+005  8.92309485e+005  8.31550533e+005  7.76578808e+005  7.08940268e+005  6.26380474e+005  5.29095120e+005  4.08749892e+005  2.59880044e+005  8.97764200e+004
  2.23148428e+005  4.18771446e+005  5.68390902e+005  6.75024412e+005  7.73200946e+005  9.02131215e+005  1.04686391e+006  9.49591104e+005  1.06233718e+006  9.59718925e+005  8.62621940e+005  7.99726594e+005  7.44506206e+005  6.78387993e+005  5.98458625e+005  5.08591555e+005  4.00143372e+005  2.59123653e+005  8.97630621e+004
  2.23136412e+005  4.14051813e+005  5.48668600e+005  6.43927117e+005  7.42962622e+005  8.79533527e+005  9.92738885e+005  8.61150241e+005  1.00294871e+006  9.35774813e+005  8.34803938e+005  7.68105815e+005  7.12742850e+005  6.47673531e+005  5.69150328e+005  4.84632759e+005  3.87973395e+005  2.57180022e+005  8.97477236e+004
  2.23126084e+005  4.07037786e+005  5.25250136e+005  6.11513885e+005  7.14784928e+005  8.53150819e+005  9.32193567e+005  7.94568928e+005  9.38012817e+005  9.05904077e+005  8.08386777e+005  7.37063287e+005  6.81225255e+005  6.17088981e+005  5.39013953e+005  4.57571936e+005  3.71845176e+005  2.53579871e+005  8.97366183e+004
  2.23116406e+005  3.97286447e+005  4.98157209e+005  5.78743580e+005  6.88026717e+005  8.21876811e+005  8.70971363e+005  7.47541415e+005  8.73880623e+005  8.69746629e+005  7.81971297e+005  7.06923525e+005  6.49961272e+005  5.86790717e+005  5.08619103e+005  4.27926181e+005  3.51427017e+005  2.47774206e+005  8.97244658e+004
  2.23106776e+005  3.84258932e+005  4.67624921e+005  5.46445719e+005  6.61722486e+005  7.86048162e+005  8.13248989e+005  7.17976757e+005  8.14952915e+005  8.28585292e+005  7.54199996e+005  6.77660562e+005  6.19055718e+005  5.56824858e+005  4.78477894e+005  3.96397336e+005  3.26495415e+005  2.39098495e+005  8.97114686e+004
  2.23096774e+005  3.67315374e+005  4.34116256e+005  5.15228939e+005  6.34953847e+005  7.46841960e+005  7.62011315e+005  7.03926016e+005  7.64192108e+005  7.84511552e+005  7.24185847e+005  6.48926682e+005  5.88629889e+005  5.27179042e+005  4.48973749e+005  3.63867098e+005  2.97010405e+005  2.26730347e+005  8.96975751e+004
  2.23086021e+005  3.45696316e+005  3.98339098e+005  4.85474327e+005  6.07015744e+005  7.05883020e+005  7.19330664e+005  7.03517797e+005  7.23495624e+005  7.39907393e+005  6.91636326e+005  6.20197208e+005  5.58745707e+005  4.97825987e+005  4.20302813e+005  3.31349814e+005  2.63232313e+005  2.09633322e+005  8.96828003e+004
  2.23074058e+005  3.18483380e+005  3.61305532e+005  4.57328642e+005  5.77477206e+005  6.64995983e+005  6.86569502e+005  7.14903076e+005  6.93964206e+005  6.97137409e+005  6.56819730e+005  5.90928054e+005  5.29363324e+005  4.68759454e+005  3.92441360e+005  2.99878232e+005  2.25895330e+005  1.86484370e+005  8.96669704e+004
  2.23060195e+005  2.84540798e+005  3.24452104e+005  4.30640052e+005  5.46214909e+005  6.26045975e+005  6.64525057e+005  7.36209814e+005  6.76090746e+005  6.58377882e+005  6.20460736e+005  5.60684218e+005  5.00329627e+005  4.40018733e+005  3.65174354e+005  2.70279001e+005  1.86461405e+005  1.55580098e+005  8.96481517e+004
  2.23043232e+005  2.42441185e+005  2.89831166e+005  4.04791997e+005  5.13488946e+005  5.90811572e+005  6.53538949e+005  7.65504712e+005  6.69889386e+005  6.25532580e+005  5.83615115e+005  5.29224509e+005  4.71399317e+005  4.11665717e+005  3.38258622e+005  2.42768857e+005  1.47488724e+005  1.14712619e+005  8.96261958e+004
  2.23020927e+005  1.90377584e+005  2.60382394e+005  3.78392746e+005  4.80133034e+005  5.60823776e+005  6.53607387e+005  8.00750285e+005  6.74981537e+005  6.00197821e+005  5.47558492e+005  4.96523124e+005  4.42328364e+005  3.83618334e+005  3.11849880e+005  2.16271343e+005  1.13152801e+005  6.10251563e+004  8.95637876e+004
  2.23008320e+005  2.02417801e+005  2.84724368e+005  4.03021092e+005  5.00103529e+005  5.80041418e+005  6.80707646e+005  8.33522273e+005  7.02454254e+005  6.18679561e+005  5.63680648e+005  5.13465666e+005  4.60470753e+005  4.03175798e+005  3.34552475e+005  2.42760009e+005  1.36661050e+005  7.11789920e+004  8.95449883e+004
  2.23000772e+005  2.16023666e+005  3.10036500e+005  4.27179419e+005  5.19584759e+005  6.00129731e+005  7.08993825e+005  8.64043819e+005  7.31115712e+005  6.38508568e+005  5.79928505e+005  5.30154942e+005  4.78351137e+005  4.22399724e+005  3.56668378e+005  2.69198116e+005  1.61696516e+005  8.30617338e+004  8.95338047e+004
  2.22997265e+005  2.31477533e+005  3.36244333e+005  4.50683364e+005  5.38735507e+005  6.21209879e+005  7.37942527e+005  8.92364006e+005  7.60364621e+005  6.59708045e+005  5.96500236e+005  5.46628029e+005  4.95969545e+005  4.41315888e+005  3.78160308e+005  2.95323605e+005  1.88273290e+005  9.70024890e+004  8.95287800e+004
  2.22997385e+005  2.49156426e+005  3.63157020e+005  4.73371838e+005  5.57755847e+005  6.43276988e+005  7.67161193e+005  9.18453769e+005  7.89764753e+005  6.82170519e+005  6.13572305e+005  5.62952125e+005  5.13324897e+005  4.59949556e+005  3.99049317e+005  3.20834675e+005  2.16268457e+005  1.13474200e+005  8.95283954e+004
  2.23001235e+005  2.69545575e+005  3.90421286e+005  4.95151124e+005  5.76851306e+005  6.66244118e+005  7.96357049e+005  9.42198470e+005  8.18997266e+005  7.05725457e+005  6.31270846e+005  5.79217117e+005  5.30425702e+005  4.78308907e+005  4.19419298e+005  3.45447608e+005  2.45337833e+005  1.33120683e+005  8.95325671e+004
  2.23009541e+005  2.93256752e+005  4.17461111e+005  5.16056053e+005  5.96193462e+005  6.89978313e+005  8.25311135e+005  9.63387718e+005  8.47822462e+005  7.30182328e+005  6.49666354e+005  5.95518884e+005  5.47301358e+005  4.96377532e+005  4.39388869e+005  3.69002465e+005  2.74800143e+005  1.56791818e+005  8.95463271e+004
  2.23024008e+005  3.21052654e+005  4.43396607e+005  5.36343029e+005  6.15858407e+005  7.14342827e+005  8.53850319e+005  9.81704556e+005  8.76048005e+005  7.55356265e+005  6.68781025e+005  6.11943278e+005  5.64002151e+005  5.14137383e+005  4.59021112e+005  3.91642630e+005  3.03475098e+005  1.85596652e+005  8.95660237e+004
  2.23048109e+005  3.53877917e+005  4.66935558e+005  5.56631026e+005  6.35720367e+005  7.39265583e+005  8.81804909e+005  9.96720575e+005  9.03500677e+005  7.81083215e+005  6.88597687e+005  6.28565886e+005  5.80563241e+005  5.31661232e+005  4.78126871e+005  4.14095427e+005  3.29482712e+005  2.20915476e+005  8.97117865e+004
  2.23031050e+005  3.50884532e+005  4.54648173e+005  5.34858925e+005  6.14374888e+005  7.23314593e+005  8.77121791e+005  9.08158452e+005  8.97278447e+005  7.67695570e+005  6.70218581e+005  6.04014560e+005  5.53328498e+005  5.03716393e+005  4.52017442e+005  3.95120171e+005  3.21057103e+005  2.19129254e+005  8.95865735e+004
  2.23018876e+005  3.46802644e+005  4.40163987e+005  5.12710942e+005  5.93494643e+005  7.12595055e+005  8.55980717e+005  8.38874030e+005  8.73109890e+005  7.58669841e+005  6.52720735e+005  5.81376539e+005  5.27345735e+005  4.76466220e+005  4.25202577e+005  3.73626693e+005  3.10043919e+005  2.16525900e+005  8.95701214e+004
  2.23009051e+005  3.41396059e+005  4.23686035e+005  4.90118130e+005  5.74809964e+005  7.02131455e+005  8.25556928e+005  7.86750622e+005  8.39539933e+005  7.48319759e+005  6.37535625e+005  5.60169903e+005  5.02814082e+005  4.50157815e+005  3.98183617e+005  3.49931679e+005  2.96230203e+005  2.12818147e+005  8.95517850e+004
  2.23000303e+005  3.34474615e+005  4.05251691e+005  4.67632224e+005  5.58434397e+005  6.89497945e+005  7.91141995e+005  7.49975209e+005  8.02642613e+005  7.34359041e+005  6.24162369e+005  5.40568399e+005  4.79673142e+005  4.25027794e+005  3.71446370e+005  3.24451697e+005  2.79449130e+005  2.07671932e+005  8.95366930e+004
  2.22991958e+005  3.25803220e+005  3.84972441e+005  4.45886802e+005  5.43770912e+005  6.73891769e+005  7.56607042e+005  7.26970376e+005  7.66684274e+005  7.16513160e+005  6.11493188e+005  5.22683819e+005  4.57897270e+005  4.01198867e+005  3.45460556e+005  2.97707103e+005  2.59596008e+005  2.00707674e+005  8.95207642e+004
  2.22983613e+005  3.15088172e+005  3.63092323e+005  4.25383057e+005  5.30020611e+005  6.55501276e+005  7.24756025e+005  7.16333130e+005  7.34612202e+005  6.95619353e+005  5.98480748e+005  5.06370112e+005  4.37509953e+005  3.78701630e+005  3.20630390e+005  2.70330868e+005  2.36658588e+005  1.91474651e+005  8.95042464e+004
  2.22974972e+005  3.01976475e+005  3.39987041e+005  4.06437299e+005  5.16441634e+005  6.35085906e+005  6.97592032e+005  7.16779606e+005  7.08411956e+005  6.73057391e+005  5.84423361e+005  4.91256700e+005  4.18525594e+005  3.57513112e+005  2.97246598e+005  2.43057946e+005  2.10768331e+005  1.79421542e+005  8.94871748e+004
  2.22965735e+005  2.86045036e+005  3.16164974e+005  3.89190440e+005  5.02460433e+005  6.13706487e+005  6.76514240e+005  7.27095430e+005  6.89365847e+005  6.50401306e+005  5.69040397e+005  4.76857635e+005  4.00898840e+005  3.37586652e+005  2.75450311e+005  2.16684861e+005  1.82279285e+005  1.63858075e+005  8.94696061e+004
  2.22955510e+005  2.66775190e+005  2.92297842e+005  3.73618586e+005  4.87707638e+005  5.92558302e+005  6.62459736e+005  7.46092110e+005  6.78236932e+005  6.29216127e+005  5.52442247e+005  4.62684378e+005  3.84500525e+005  3.18874639e+005  2.55216580e+005  1.91984356e+005  1.51883872e+005  1.43906508e+005  8.94513895e+004
  2.22943668e+005  2.43514802e+005  2.69292301e+005  3.59506197e+005  4.72032754e+005  5.72867238e+005  6.56003378e+005  7.72569713e+005  6.75396865e+005  6.10947769e+005  5.35055286e+005  4.48334470e+005  3.69116716e+005  3.01343077e+005  2.36379455e+005  1.69548032e+005  1.20780069e+005  1.18440093e+005  8.94308570e+004
  2.22929101e+005  2.15431255e+005  2.48407030e+005  3.46353969e+005  4.55543538e+005  5.55811071e+005  6.57431247e+005  8.05284219e+005  6.80911562e+005  5.96870904e+005  5.17535635e+005  4.33547798e+005  3.54469681e+005  2.84956064e+005  2.18744972e+005  1.49513786e+005  9.09111896e+004  8.60025284e+004  8.94076017e+004
  2.22909717e+005  1.81457384e+005  2.31419149e+005  3.33196175e+005  4.38716067e+005  5.42422590e+005  6.66810800e+005  8.42912240e+005  6.94596233e+005  5.88069122e+005  5.00694324e+005  4.18220024e+005  3.40283821e+005  2.69570301e+005  2.02372726e+005  1.31116491e+005  6.53002716e+004  4.47181023e+004  8.93503700e+004
  2.22898604e+005  1.91573810e+005  2.52347417e+005  3.56197044e+005  4.60090423e+005  5.64964246e+005  6.97215223e+005  8.78717937e+005  7.25376489e+005  6.11314755e+005  5.21591506e+005  4.38997538e+005  3.60771663e+005  2.89463260e+005  2.22733703e+005  1.52635242e+005  8.36031825e+004  5.25984581e+004  8.93252604e+004
  2.22892690e+005  2.02950308e+005  2.74151550e+005  3.79032144e+005  4.81290788e+005  5.88429523e+005  7.28710853e+005  9.12822826e+005  7.57267753e+005  6.35701226e+005  5.42681476e+005  4.59695986e+005  3.81225133e+005  3.09313493e+005  2.42861964e+005  1.74237040e+005  1.03058048e+005  6.17673283e+004  8.93115763e+004
  2.22890950e+005  2.15805805e+005  2.96784482e+005  4.01566694e+005  5.02453492e+005  6.12903292e+005  7.60884875e+005  9.45248605e+005  7.89783589e+005  6.61265782e+005  5.64117179e+005  4.80345394e+005  4.01640888e+005  3.29137109e+005  2.62737368e+005  1.95745388e+005  1.23676082e+005  7.24606672e+004  8.93039946e+004
  2.22892963e+005  2.30432165e+005  3.20111763e+005  4.23686076e+005  5.23741709e+005  6.38374343e+005  7.93425709e+005  9.75951262e+005  8.22568299e+005  6.87936684e+005  5.86038837e+005  5.00997557e+005  4.22016245e+005  3.48949947e+005  2.82379709e+005  2.16957306e+005  1.45371182e+005  8.50169781e+004  8.93013375e+004
  2.22898801e+005  2.47204193e+005  3.43877844e+005  4.45327082e+005  5.45319299e+005  6.64769281e+005  8.26098549e+005  1.00481427e+006  8.55359074e+005  7.15587903e+005  6.08549319e+005  5.21721650e+005  4.42356144e+005  3.68756467e+005  3.01851577e+005  2.37683909e+005  1.67901079e+005  9.98962946e+004  8.93034288e+004
  2.22909118e+005  2.66593686e+005  3.67661121e+005  4.66522397e+005  5.67322244e+005  6.91979957e+005  8.58724808e+005  1.03163921e+006  8.87955463e+005  7.44074127e+005  6.31708495e+005  5.42592061e+005  4.62680941e+005  3.88544788e+005  3.21238883e+005  2.57823913e+005  1.90787051e+005  1.17704047e+005  8.93142084e+004
  2.22925459e+005  2.89188201e+005  3.90812691e+005  4.87469437e+005  5.89813352e+005  7.19895280e+005  8.91160178e+005  1.05613560e+006  9.20193976e+005  7.73251870e+005  6.55537973e+005  5.63676215e+005  4.83026314e+005  4.08302454e+005  3.40588790e+005  2.77487656e+005  2.13202067e+005  1.39227733e+005  8.93312402e+004
  2.22950963e+005  3.15715032e+005  4.12374080e+005  5.08636040e+005  6.12702856e+005  7.48452983e+005  9.23261545e+005  1.07791481e+006  9.51925388e+005  8.02992047e+005  6.80027884e+005  5.85033321e+005  5.03418511e+005  4.28079461e+005  3.59775271e+005  2.97189729e+005  2.33833575e+005  1.65441985e+005  8.94466027e+004
  2.22942348e+005  3.13930541e+005  4.04988231e+005  4.96079764e+005  6.02614636e+005  7.44226428e+005  9.28206665e+005  1.01625778e+006  9.58045021e+005  8.03096518e+005  6.75647705e+005  5.75184190e+005  4.90513347e+005  4.13090579e+005  3.43934056e+005  2.84137250e+005  2.26862940e+005  1.63186863e+005  8.93645981e+004
  2.22937310e+005  3.11488803e+005  3.96149949e+005  4.83417027e+005  5.92995351e+005  7.43741597e+005  9.20255342e+005  9.68969419e+005  9.49562111e+005  8.06362968e+005  6.71852326e+005  5.66803257e+005  4.78732022e+005  3.99043719e+005  3.28262079e+005  2.69987994e+005  2.18466839e+005  1.60458386e+005  8.93571451e+004
  2.22933983e+005  3.08186759e+005  3.85963477e+005  4.70566522e+005  5.85043485e+005  7.43280440e+005  9.04714558e+005  9.34706006e+005  9.32969144e+005  8.08378568e+005  6.69674644e+005  5.59474713e+005  4.68147490e+005  3.86020270e+005  3.13030947e+005  2.54954437e+005  2.08546527e+005  1.57085870e+005  8.93476615e+004
  2.22931435e+005  3.03850490e+005  3.74412764e+005  4.57894405e+005  5.78797623e+005  7.40970485e+005  8.85570808e+005  9.12334681e+005  9.12975437e+005  8.07280025e+005  6.68703049e+005  5.53273958e+005  4.58647173e+005  3.74101403e+005  2.98493344e+005  2.39300031e+005  1.97027040e+005  1.52869079e+005  8.93401361e+004
  2.22929168e+005  2.98267022e+005  3.61535381e+005  4.45832459e+005  5.73778858e+005  7.36132130e+005  8.65812423e+005  9.00884092e+005  8.92978666e+005  8.02744979e+005  6.68057173e+005  5.48238214e+005  4.50149339e+005  3.63292565e+005  2.84887797e+005  2.23341834e+005  1.83866704e+005  1.47578423e+005  8.93318477e+004
  2.22926871e+005  2.91172501e+005  3.47467357e+005  4.34725985e+005  5.69352887e+005  7.28831703e+005  8.47676351e+005  8.99498372e+005  8.75413783e+005  7.95331983e+005  6.66887633e+005  5.44217897e+005  4.42613977e+005  3.53539700e+005  2.72407278e+005  2.07458113e+005  1.69075650e+005  1.40937509e+005  8.93230933e+004
  2.22924295e+005  2.82249259e+005  3.32447362e+005  4.24795077e+005  5.64915579e+005  7.19583523e+005  8.32834542e+005  9.07393706e+005  8.62009155e+005  7.86058010e+005  6.64597066e+005  5.40897173e+005  4.35999920e+005  3.44756711e+005  2.61169115e+005  1.92083154e+005  1.52748173e+005  1.32603556e+005  8.93139975e+004
  2.22921161e+005  2.71114897e+005  3.16824517e+005  4.16137704e+005  5.59974254e+005  7.09158458e+005  8.22531366e+005  9.23817521e+005  8.53972223e+005  7.76135788e+005  6.60906185e+005  5.37872205e+005  4.30227247e+005  3.36845502e+005  2.51192920e+005  1.77683112e+005  1.35112724e+005  1.22142415e+005  8.93046436e+004
  2.22917077e+005  2.57300053e+005  3.01090385e+005  4.08730019e+005  5.54176709e+005  6.98465677e+005  8.17681203e+005  9.48010864e+005  8.52121478e+005  7.66816983e+005  6.55840298e+005  5.34733931e+005  4.25159409e+005  3.29710254e+005  2.42390400e+005  1.64703932e+005  1.16605115e+005  1.08997488e+005  8.92948974e+004
  2.22911399e+005  2.40216316e+005  2.85944176e+005  4.02394221e+005  5.47328694e+005  6.88478629e+005  8.18935226e+005  9.79174514e+005  8.56977361e+005  7.59304094e+005  6.49680498e+005  5.31134445e+005  4.20602535e+005  3.23266825e+005  2.34580052e+005  1.53474394e+005  9.79739940e+004  9.24507888e+004  8.92831757e+004
  2.22902977e+005  2.19116339e+005  2.72396057e+005  3.96710584e+005  5.39436726e+005  6.80175396e+005  8.26729313e+005  1.01643740e+006  8.68821827e+005  7.54705635e+005  6.42904586e+005  5.26830622e+005  4.16319833e+005  3.17434703e+005  2.27555828e+005  1.44036814e+005  8.04322047e+004  7.15718416e+004  8.92689858e+004
  2.22889630e+005  1.93047190e+005  2.61913527e+005  3.90850334e+005  5.30816198e+005  6.74456383e+005  8.41333097e+005  1.05882101e+006  8.87734670e+005  7.54015935e+005  6.36134311e+005  5.21698265e+005  4.12074512e+005  3.12074090e+005  2.21261065e+005  1.35866533e+005  6.58665877e+004  4.51645637e+004  8.92228928e+004
