  2.23142254e+005  2.23129599e+005  2.23126338e+005  2.23126564e+005  2.23127853e+005  2.23130275e+005  2.23134104e+005  2.23139789e+005  2.23148030e+005  2.23158169e+005  2.23169744e+005
  2.23140529e+005  2.23129077e+005  2.23127636e+005  2.23128176e+005  2.23129223e+005  2.23131346e+005  2.23134856e+005  2.23140104e+005  2.23147287e+005  2.23154937e+005  2.23163676e+005
  2.23137369e+005  2.23128109e+005  2.23128895e+005  2.23129564e+005  2.23130311e+005  2.23132116e+005  2.23135281e+005  2.23140014e+005  2.23146101e+005  2.23151259e+005  2.23156172e+005
  2.23132075e+005  2.23127023e+005  2.23130233e+005  2.23130702e+005  2.23131116e+005  2.23132582e+005  2.23135376e+005  2.23139543e+005  2.23144552e+005  2.23147313e+005  2.23146453e+005
  2.23123430e+005  2.23126596e+005  2.23131638e+005  2.23131564e+005  2.23131639e+005  2.23132738e+005  2.23135143e+005  2.23138727e+005  2.23142670e+005  2.23143538e+005  2.23133174e+005
  2.23109155e+005  2.23128620e+005  2.23132642e+005  2.23132255e+005  2.23131840e+005  2.23132592e+005  2.23134578e+005  2.23137643e+005  2.23140327e+005  2.23140961e+005  2.23113814e+005
  2.23104024e+005  2.23130281e+005  2.23133718e+005  2.23132589e+005  2.23131766e+005  2.23132177e+005  2.23133807e+005  2.23136283e+005  2.23138492e+005  2.23136794e+005  2.23106235e+005
  2.23104086e+005  2.23132511e+005  2.23134695e+005  2.23132650e+005  2.23131431e+005  2.23131506e+005  2.23132765e+005  2.23134748e+005  2.23136425e+005  2.23133143e+005  2.23103777e+005
  2.23108284e+005  2.23135481e+005  2.23135418e+005  2.23132429e+005  2.23130835e+005  2.23130577e+005  2.23131471e+005  2.23133032e+005  2.23134172e+005  2.23130479e+005  2.23105437e+005
  2.23116160e+005  2.23139058e+005  2.23135728e+005  2.23131927e+005  2.23129976e+005  2.23129390e+005  2.23129940e+005  2.23131126e+005  2.23131817e+005  2.23128868e+005  2.23110824e+005
  2.23127795e+005  2.23142796e+005  2.23135479e+005  2.23131170e+005  2.23128843e+005  2.23127951e+005  2.23128179e+005  2.23129035e+005  2.23129426e+005  2.23128090e+005  2.23120111e+005
  2.23143942e+005  2.23145759e+005  2.23134640e+005  2.23130186e+005  2.23127421e+005  2.23126272e+005  2.23126193e+005  2.23126760e+005  2.23127064e+005  2.23127595e+005  2.23134197e+005
  2.23166438e+005  2.23146063e+005  2.23133569e+005  2.23128913e+005  2.23125714e+005  2.23124361e+005  2.23123990e+005  2.23124276e+005  2.23124875e+005  2.23126267e+005  2.23155158e+005
  2.23199094e+005  2.23139898e+005  2.23133693e+005  2.23126884e+005  2.23123865e+005  2.23122179e+005  2.23121617e+005  2.23121461e+005  2.23123303e+005  2.23121875e+005  2.23187231e+005
  2.23181412e+005  2.23142371e+005  2.23131058e+005  2.23124837e+005  2.23121448e+005  2.23119603e+005  2.23118666e+005  2.23118756e+005  2.23118956e+005  2.23127922e+005  2.23164081e+005
  2.23170176e+005  2.23141261e+005  2.23128477e+005  2.23122301e+005  2.23118784e+005  2.23116728e+005  2.23115600e+005  2.23115340e+005  2.23116159e+005  2.23127066e+005  2.23148428e+005
  2.23161960e+005  2.23138268e+005  2.23125531e+005  2.23119409e+005  2.23115851e+005  2.23113611e+005  2.23112269e+005  2.23111724e+005  2.23113204e+005  2.23122940e+005  2.23136412e+005
  2.23155038e+005  2.23134145e+005  2.23122118e+005  2.23116214e+005  2.23112661e+005  2.23110258e+005  2.23108680e+005  2.23107943e+005  2.23109594e+005  2.23117177e+005  2.23126084e+005
  2.23148488e+005  2.23129216e+005  2.23118259e+005  2.23112753e+005  2.23109230e+005  2.23106671e+005  2.23104859e+005  2.23103936e+005  2.23105277e+005  2.23110499e+005  2.23116406e+005
  2.23141768e+005  2.23123620e+005  2.23114024e+005  2.23109061e+005  2.23105575e+005  2.23102860e+005  2.23100817e+005  2.23099655e+005  2.23100338e+005  2.23103222e+005  2.23106776e+005
  2.23134495e+005  2.23117420e+005  2.23109515e+005  2.23105175e+005  2.23101707e+005  2.23098835e+005  2.23096561e+005  2.23095083e+005  2.23094894e+005  2.23095479e+005  2.23096774e+005
  2.23126319e+005  2.23110676e+005  2.23104854e+005  2.23101125e+005  2.23097639e+005  2.23094608e+005  2.23092096e+005  2.23090228e+005  2.23089058e+005  2.23087342e+005  2.23086021e+005
  2.23116809e+005  2.23103513e+005  2.23100188e+005  2.23096926e+005  2.23093383e+005  2.23090190e+005  2.23087429e+005  2.23085117e+005  2.23082934e+005  2.23078888e+005  2.23074058e+005
  2.23105311e+005  2.23096235e+005  2.23095649e+005  2.23092574e+005  2.23088954e+005  2.23085592e+005  2.23082575e+005  2.23079783e+005  2.23076607e+005  2.23070281e+005  2.23060195e+005
  2.23090694e+005  2.23089565e+005  2.23091259e+005  2.23088064e+005  2.23084368e+005  2.23080823e+005  2.23077548e+005  2.23074273e+005  2.23070119e+005  2.23061913e+005  2.23043232e+005
  2.23070837e+005  2.23085156e+005  2.23086627e+005  2.23083505e+005  2.23079606e+005  2.23075905e+005  2.23072358e+005  2.23068667e+005  2.23063383e+005  2.23054690e+005  2.23020927e+005
  2.23059210e+005  2.23081147e+005  2.23082592e+005  2.23079161e+005  2.23075106e+005  2.23071252e+005  2.23067490e+005  2.23063340e+005  2.23057569e+005  2.23046811e+005  2.23008320e+005
  2.23052633e+005  2.23077715e+005  2.23078615e+005  2.23074687e+005  2.23070490e+005  2.23066494e+005  2.23062517e+005  2.23057992e+005  2.23051752e+005  2.23039361e+005  2.23000772e+005
  2.23050039e+005  2.23075088e+005  2.23074564e+005  2.23070088e+005  2.23065767e+005  2.23061640e+005  2.23057464e+005  2.23052641e+005  2.23045946e+005  2.23032909e+005  2.22997265e+005
  2.23050961e+005  2.23073201e+005  2.23070312e+005  2.23065375e+005  2.23060946e+005  2.23056700e+005  2.23052354e+005  2.23047293e+005  2.23040230e+005  2.23027604e+005  2.22997385e+005
  2.23055437e+005  2.23071707e+005  2.23065740e+005  2.23060576e+005  2.23056027e+005  2.23051690e+005  2.23047205e+005  2.23041960e+005  2.23034682e+005  2.23023321e+005  2.23001235e+005
  2.23064108e+005  2.23069838e+005  2.23060819e+005  2.23055723e+005  2.23051007e+005  2.23046628e+005  2.23042029e+005  2.23036656e+005  2.23029371e+005  2.23019648e+005  2.23009541e+005
  2.23078559e+005  2.23066020e+005  2.23055840e+005  2.23050773e+005  2.23045897e+005  2.23041530e+005  2.23036845e+005  2.23031371e+005  2.23024429e+005  2.23015707e+005  2.23024008e+005
  2.23102067e+005  2.23057049e+005  2.23051977e+005  2.23045353e+005  2.23040823e+005  2.23036374e+005  2.23031696e+005  2.23026021e+005  2.23020216e+005  2.23009721e+005  2.23048109e+005
  2.23085080e+005  2.23054785e+005  2.23045717e+005  2.23039750e+005  2.23035157e+005  2.23030793e+005  2.23026011e+005  2.23020698e+005  2.23013912e+005  2.23011791e+005  2.23031050e+005
  2.23072775e+005  2.23049863e+005  2.23039649e+005  2.23033939e+005  2.23029489e+005  2.23025182e+005  2.23020454e+005  2.23015086e+005  2.23009034e+005  2.23009198e+005  2.23018876e+005
  2.23062640e+005  2.23043566e+005  2.23033452e+005  2.23028034e+005  2.23023811e+005  2.23019598e+005  2.23014921e+005  2.23009567e+005  2.23004338e+005  2.23004420e+005  2.23009051e+005
  2.23053422e+005  2.23036466e+005  2.23027053e+005  2.23022088e+005  2.23018145e+005  2.23014051e+005  2.23009426e+005  2.23004174e+005  2.22999438e+005  2.22998576e+005  2.23000303e+005
  2.23044454e+005  2.23028816e+005  2.23020473e+005  2.23016141e+005  2.23012512e+005  2.23008555e+005  2.23003995e+005  2.22998868e+005  2.22994272e+005  2.22992169e+005  2.22991958e+005
  2.23035337e+005  2.23020728e+005  2.23013781e+005  2.23010233e+005  2.23006936e+005  2.23003123e+005  2.22998644e+005  2.22993615e+005  2.22988886e+005  2.22985423e+005  2.22983613e+005
  2.23025782e+005  2.23012257e+005  2.23007071e+005  2.23004406e+005  2.23001434e+005  2.22997772e+005  2.22993382e+005  2.22988403e+005  2.22983356e+005  2.22978440e+005  2.22974972e+005
  2.23015505e+005  2.23003460e+005  2.23000463e+005  2.22998697e+005  2.22996025e+005  2.22992518e+005  2.22988218e+005  2.22983238e+005  2.22977763e+005  2.22971280e+005  2.22965735e+005
  2.23004134e+005  2.22994454e+005  2.22994097e+005  2.22993129e+005  2.22990725e+005  2.22987374e+005  2.22983162e+005  2.22978140e+005  2.22972188e+005  2.22964018e+005  2.22955510e+005
  2.22991087e+005  2.22985516e+005  2.22988110e+005  2.22987706e+005  2.22985552e+005  2.22982352e+005  2.22978228e+005  2.22973135e+005  2.22966702e+005  2.22956809e+005  2.22943668e+005
  2.22975335e+005  2.22977299e+005  2.22982547e+005  2.22982432e+005  2.22980525e+005  2.22977465e+005  2.22973430e+005  2.22968262e+005  2.22961338e+005  2.22950022e+005  2.22929101e+005
  2.22954948e+005  2.22971293e+005  2.22977089e+005  2.22977403e+005  2.22975633e+005  2.22972733e+005  2.22968776e+005  2.22963589e+005  2.22956018e+005  2.22944499e+005  2.22909717e+005
  2.22941375e+005  2.22966256e+005  2.22972510e+005  2.22972920e+005  2.22971281e+005  2.22968520e+005  2.22964664e+005  2.22959394e+005  2.22951686e+005  2.22938624e+005  2.22898604e+005
  2.22932858e+005  2.22961939e+005  2.22968280e+005  2.22968575e+005  2.22967072e+005  2.22964456e+005  2.22960702e+005  2.22955412e+005  2.22947611e+005  2.22933242e+005  2.22892690e+005
  2.22928335e+005  2.22958628e+005  2.22964283e+005  2.22964377e+005  2.22963016e+005  2.22960550e+005  2.22956910e+005  2.22951666e+005  2.22943778e+005  2.22928979e+005  2.22890950e+005
  2.22927335e+005  2.22956321e+005  2.22960410e+005  2.22960332e+005  2.22959116e+005  2.22956809e+005  2.22953305e+005  2.22948161e+005  2.22940258e+005  2.22926027e+005  2.22892963e+005
  2.22929864e+005  2.22954767e+005  2.22956559e+005  2.22956461e+005  2.22955376e+005  2.22953244e+005  2.22949901e+005  2.22944906e+005  2.22937123e+005  2.22924306e+005  2.22898801e+005
  2.22936453e+005  2.22953357e+005  2.22952687e+005  2.22952788e+005  2.22951789e+005  2.22949869e+005  2.22946708e+005  2.22941909e+005  2.22934442e+005  2.22923462e+005  2.22909118e+005
  2.22948434e+005  2.22950817e+005  2.22949003e+005  2.22949281e+005  2.22948363e+005  2.22946696e+005  2.22943737e+005  2.22939160e+005  2.22932330e+005  2.22922721e+005  2.22925459e+005
  2.22968554e+005  2.22944530e+005  2.22946417e+005  2.22945646e+005  2.22945192e+005  2.22943704e+005  2.22941024e+005  2.22936581e+005  2.22931104e+005  2.22920491e+005  2.22950963e+005
  2.22959069e+005  2.22943464e+005  2.22942340e+005  2.22942161e+005  2.22941890e+005  2.22940727e+005  2.22938254e+005  2.22934458e+005  2.22928580e+005  2.22925721e+005  2.22942348e+005
  2.22952248e+005  2.22940768e+005  2.22938631e+005  2.22938790e+005  2.22938851e+005  2.22937987e+005  2.22935849e+005  2.22932355e+005  2.22927519e+005  2.22927445e+005  2.22937310e+005
  2.22946620e+005  2.22937250e+005  2.22935061e+005  2.22935608e+005  2.22936065e+005  2.22935525e+005  2.22933719e+005  2.22930580e+005  2.22926888e+005  2.22927555e+005  2.22933983e+005
  2.22941460e+005  2.22933276e+005  2.22931573e+005  2.22932651e+005  2.22933545e+005  2.22933344e+005  2.22931865e+005  2.22929154e+005  2.22926341e+005  2.22926907e+005  2.22931435e+005
  2.22936379e+005  2.22929008e+005  2.22928179e+005  2.22929949e+005  2.22931304e+005  2.22931448e+005  2.22930301e+005  2.22928036e+005  2.22925795e+005  2.22925889e+005  2.22929168e+005
  2.22931136e+005  2.22924520e+005  2.22924929e+005  2.22927531e+005  2.22929353e+005  2.22929840e+005  2.22929031e+005  2.22927186e+005  2.22925264e+005  2.22924672e+005  2.22926871e+005
  2.22925530e+005  2.22919851e+005  2.22921902e+005  2.22925427e+005  2.22927700e+005  2.22928526e+005  2.22928054e+005  2.22926580e+005  2.22924792e+005  2.22923335e+005  2.22924295e+005
  2.22919329e+005  2.22915050e+005  2.22919202e+005  2.22923664e+005  2.22926351e+005  2.22927508e+005  2.22927367e+005  2.22926210e+005  2.22924435e+005  2.22921927e+005  2.22921161e+005
  2.22912199e+005  2.22910228e+005  2.22916955e+005  2.22922251e+005  2.22925310e+005  2.22926789e+005  2.22926967e+005  2.22926080e+005  2.22924250e+005  2.22920518e+005  2.22917077e+005
  2.22903585e+005  2.22905652e+005  2.22915288e+005  2.22921184e+005  2.22924585e+005  2.22926369e+005  2.22926854e+005  2.22926199e+005  2.22924290e+005  2.22919269e+005  2.22911399e+005
  2.22892488e+005  2.22901956e+005  2.22914235e+005  2.22920452e+005  2.22924179e+005  2.22926245e+005  2.22927028e+005  2.22926590e+005  2.22924569e+005  2.22918556e+005  2.22902977e+005
  2.22877022e+005  2.22900589e+005  2.22913487e+005  2.22920136e+005  2.22924071e+005  2.22926424e+005  2.22927482e+005  2.22927305e+005  2.22924984e+005  2.22919261e+005  2.22889630e+005
  2.22867699e+005  2.22900045e+005  2.22913374e+005  2.22920132e+005  2.22924247e+005  2.22926845e+005  2.22928174e+005  2.22928150e+005  2.22926032e+005  2.22919068e+005  2.22884843e+005
  2.22863610e+005  2.22900348e+005  2.22913750e+005  2.22920391e+005  2.22924681e+005  2.22927518e+005  2.22929105e+005  2.22929289e+005  2.22927383e+005  2.22919490e+005  2.22885449e+005
  2.22863686e+005  2.22901790e+005  2.22914491e+005  2.22920912e+005  2.22925369e+005  2.22928438e+005  2.22930282e+005  2.22930727e+005  2.22929019e+005  2.22921125e+005  2.22890426e+005
  2.22867457e+005  2.22904372e+005  2.22915478e+005  2.22921690e+005  2.22926306e+005  2.22929602e+005  2.22931712e+005  2.22932456e+005  2.22931003e+005  2.22924139e+005  2.22899361e+005
  2.22874923e+005  2.22907845e+005  2.22916596e+005  2.22922736e+005  2.22927482e+005  2.22931009e+005  2.22933394e+005  2.22934470e+005  2.22933394e+005  2.22928409e+005  2.22912362e+005
  2.22886609e+005  2.22911601e+005  2.22917793e+005  2.22924060e+005  2.22928881e+005  2.22932659e+005  2.22935325e+005  2.22936764e+005  2.22936249e+005  2.22933519e+005  2.22930157e+005
  2.22903828e+005  2.22914374e+005  2.22919257e+005  2.22925622e+005  2.22930497e+005  2.22934551e+005  2.22937507e+005  2.22939312e+005  2.22939683e+005  2.22938582e+005  2.22954460e+005
  2.22929289e+005  2.22913567e+005  2.22921868e+005  2.22927122e+005  2.22932410e+005  2.22936655e+005  2.22939962e+005  2.22942011e+005  2.22944043e+005  2.22941798e+005  2.22988753e+005
  2.22926702e+005  2.22918347e+005  2.22923560e+005  2.22929267e+005  2.22934677e+005  2.22939241e+005  2.22942800e+005  2.22945664e+005  2.22947288e+005  2.22953988e+005  2.22983533e+005
  2.22926507e+005  2.22921646e+005  2.22925661e+005  2.22931569e+005  2.22937227e+005  2.22942064e+005  2.22946002e+005  2.22949247e+005  2.22952121e+005  2.22961822e+005  2.22982878e+005
  2.22927374e+005  2.22924199e+005  2.22927942e+005  2.22934087e+005  2.22940038e+005  2.22945153e+005  2.22949441e+005  2.22953106e+005  2.22957304e+005  2.22967628e+005  2.22984413e+005
  2.22928648e+005  2.22926336e+005  2.22930334e+005  2.22936840e+005  2.22943104e+005  2.22948496e+005  2.22953107e+005  2.22957253e+005  2.22962432e+005  2.22972455e+005  2.22986938e+005
  2.22929969e+005  2.22928196e+005  2.22932836e+005  2.22939844e+005  2.22946424e+005  2.22952077e+005  2.22956998e+005  2.22961624e+005  2.22967411e+005  2.22976764e+005  2.22989805e+005
  2.22931105e+005  2.22929837e+005  2.22935484e+005  2.22943111e+005  2.22949990e+005  2.22955886e+005  2.22961103e+005  2.22966158e+005  2.22972256e+005  2.22980753e+005  2.22992614e+005
  2.22931851e+005  2.22931290e+005  2.22938345e+005  2.22946655e+005  2.22953795e+005  2.22959910e+005  2.22965408e+005  2.22970819e+005  2.22977017e+005  2.22984506e+005  2.22995048e+005
  2.22931963e+005  2.22932596e+005  2.22941511e+005  2.22950485e+005  2.22957829e+005  2.22964140e+005  2.22969892e+005  2.22975585e+005  2.22981749e+005  2.22988069e+005  2.22996773e+005
  2.22931085e+005  2.22933866e+005  2.22945098e+005  2.22954593e+005  2.22962078e+005  2.22968560e+005  2.22974540e+005  2.22980447e+005  2.22986508e+005  2.22991511e+005  2.22997337e+005
  2.22928620e+005  2.22935381e+005  2.22949217e+005  2.22958952e+005  2.22966534e+005  2.22973157e+005  2.22979337e+005  2.22985407e+005  2.22991340e+005  2.22995005e+005  2.22996009e+005
  2.22923498e+005  2.22937817e+005  2.22953874e+005  2.22963533e+005  2.22971188e+005  2.22977913e+005  2.22984270e+005  2.22990475e+005  2.22996247e+005  2.22998970e+005  2.22991495e+005
  2.22913699e+005  2.22942734e+005  2.22958693e+005  2.22968411e+005  2.22975996e+005  2.22982822e+005  2.22989316e+005  2.22995701e+005  2.23001086e+005  2.23004400e+005  2.22981350e+005
  2.22910690e+005  2.22947765e+005  2.22963623e+005  2.22973041e+005  2.22980558e+005  2.22987446e+005  2.22994080e+005  2.23000508e+005  2.23006141e+005  2.23008011e+005  2.22981731e+005
  2.22913044e+005  2.22953628e+005  2.22968900e+005  2.22977798e+005  2.22985238e+005  2.22992174e+005  2.22998920e+005  2.23005459e+005  2.23011277e+005  2.23012321e+005  2.22987522e+005
  2.22919694e+005  2.22960565e+005  2.22974373e+005  2.22982665e+005  2.22990021e+005  2.22996990e+005  2.23003838e+005  2.23010536e+005  2.23016507e+005  2.23017829e+005  2.22997730e+005
  2.22930178e+005  2.22968520e+005  2.22979898e+005  2.22987632e+005  2.22994893e+005  2.23001882e+005  2.23008832e+005  2.23015716e+005  2.23021897e+005  2.23024618e+005  2.23011977e+005
  2.22944529e+005  2.22977156e+005  2.22985335e+005  2.22992701e+005  2.22999833e+005  2.23006840e+005  2.23013893e+005  2.23020984e+005  2.23027495e+005  2.23032476e+005  2.23030440e+005
  2.22963368e+005  2.22985719e+005  2.22990626e+005  2.22997883e+005  2.23004813e+005  2.23011857e+005  2.23019008e+005  2.23026325e+005  2.23033350e+005  2.23040856e+005  2.23054017e+005
  2.22988221e+005  2.22992676e+005  2.22996018e+005  2.23003115e+005  2.23009820e+005  2.23016924e+005  2.23024170e+005  2.23031696e+005  2.23039592e+005  2.23048645e+005  2.23084772e+005
  2.23022256e+005  2.22994912e+005  2.23002604e+005  2.23008020e+005  2.23014950e+005  2.23021994e+005  2.23029404e+005  2.23036959e+005  2.23046643e+005  2.23053619e+005  2.23126912e+005
  2.23019865e+005  2.23004423e+005  2.23007987e+005  2.23013729e+005  2.23020464e+005  2.23027582e+005  2.23034985e+005  2.23043258e+005  2.23051943e+005  2.23069795e+005  2.23116432e+005
  2.23021366e+005  2.23011637e+005  2.23013635e+005  2.23019326e+005  2.23026024e+005  2.23033142e+005  2.23040691e+005  2.23049078e+005  2.23058928e+005  2.23079510e+005  2.23112874e+005
  2.23024635e+005  2.23017645e+005  2.23019232e+005  2.23024884e+005  2.23031589e+005  2.23038707e+005  2.23046351e+005  2.23054886e+005  2.23065929e+005  2.23086161e+005  2.23112642e+005
  2.23028606e+005  2.23022926e+005  2.23024685e+005  2.23030424e+005  2.23037147e+005  2.23044256e+005  2.23051947e+005  2.23060693e+005  2.23072434e+005  2.23091267e+005  2.23113910e+005
  2.23032698e+005  2.23027680e+005  2.23029988e+005  2.23035954e+005  2.23042689e+005  2.23049764e+005  2.23057477e+005  2.23066414e+005  2.23078357e+005  2.23095493e+005  2.23115698e+005
  2.23036546e+005  2.23031987e+005  2.23035182e+005  2.23041483e+005  2.23048202e+005  2.23055216e+005  2.23062926e+005  2.23071978e+005  2.23083750e+005  2.23099122e+005  2.23117418e+005
  2.23039862e+005  2.23035880e+005  2.23040337e+005  2.23047020e+005  2.23053672e+005  2.23060594e+005  2.23068273e+005  2.23077339e+005  2.23088698e+005  2.23102266e+005  2.23118640e+005
  2.23042340e+005  2.23039404e+005  2.23045549e+005  2.23052564e+005  2.23059082e+005  2.23065883e+005  2.23073498e+005  2.23082479e+005  2.23093287e+005  2.23104984e+005  2.23118954e+005
  2.23043563e+005  2.23042679e+005  2.23050937e+005  2.23058100e+005  2.23064415e+005  2.23071066e+005  2.23078581e+005  2.23087395e+005  2.23097595e+005  2.23107350e+005  2.23117840e+005
  2.23042863e+005  2.23046015e+005  2.23056607e+005  2.23063590e+005  2.23069657e+005  2.23076125e+005  2.23083506e+005  2.23092092e+005  2.23101680e+005  2.23109548e+005  2.23114497e+005
  2.23039058e+005  2.23050166e+005  2.23062543e+005  2.23069000e+005  2.23074797e+005  2.23081041e+005  2.23088260e+005  2.23096591e+005  2.23105549e+005  2.23112035e+005  2.23107527e+005
