1.3456e+000	1.6102e+000	1.8748e+000	2.1394e+000	2.4039e+000	2.6685e+000	2.9331e+000	3.1977e+000	3.4622e+000	3.7268e+000	3.4520e+000	3.1773e+000	2.9026e+000	2.6278e+000	2.3531e+000	2.0783e+000	1.8036e+000	1.5288e+000	
1.3954e+000	1.6600e+000	1.9245e+000	2.1891e+000	2.4537e+000	2.7183e+000	2.9828e+000	3.2474e+000	3.5120e+000	3.7765e+000	3.5018e+000	3.2270e+000	2.9523e+000	2.6775e+000	2.4028e+000	2.1281e+000	1.8533e+000	1.5786e+000	
1.4451e+000	1.7097e+000	1.9743e+000	2.2388e+000	2.5034e+000	2.7680e+000	3.0326e+000	3.2971e+000	3.5617e+000	3.8263e+000	3.5515e+000	3.2768e+000	3.0020e+000	2.7273e+000	2.4525e+000	2.1778e+000	1.9030e+000	1.6283e+000	
1.4992e+000	1.7638e+000	2.0284e+000	2.2930e+000	2.5575e+000	2.8221e+000	3.0867e+000	3.3512e+000	3.6158e+000	3.8804e+000	3.6056e+000	3.3309e+000	3.0561e+000	2.7814e+000	2.5066e+000	2.2319e+000	1.9572e+000	1.6824e+000	
1.5533e+000	1.8179e+000	2.0825e+000	2.3471e+000	2.6116e+000	2.8762e+000	3.1408e+000	3.4053e+000	3.6699e+000	3.9345e+000	3.6597e+000	3.3850e+000	3.1102e+000	2.8355e+000	2.5608e+000	2.2860e+000	2.0113e+000	1.7365e+000	
1.6074e+000	1.8720e+000	2.1366e+000	2.4012e+000	2.6657e+000	2.9303e+000	3.1949e+000	3.4595e+000	3.7240e+000	3.9886e+000	3.7138e+000	3.4391e+000	3.1644e+000	2.8896e+000	2.6149e+000	2.3401e+000	2.0654e+000	1.7906e+000	
1.6616e+000	1.9261e+000	2.1907e+000	2.4553e+000	2.7198e+000	2.9844e+000	3.2490e+000	3.5136e+000	3.7781e+000	4.0427e+000	3.7680e+000	3.4932e+000	3.2185e+000	2.9437e+000	2.6690e+000	2.3942e+000	2.1195e+000	1.8447e+000	
1.7157e+000	1.9802e+000	2.2448e+000	2.5094e+000	2.7739e+000	3.0385e+000	3.3031e+000	3.5677e+000	3.8322e+000	4.0968e+000	3.8221e+000	3.5473e+000	3.2726e+000	2.9978e+000	2.7231e+000	2.4483e+000	2.1736e+000	1.8988e+000	
1.7698e+000	2.0343e+000	2.2989e+000	2.5635e+000	2.8281e+000	3.0926e+000	3.3572e+000	3.6218e+000	3.8863e+000	4.1509e+000	3.8762e+000	3.6014e+000	3.3267e+000	3.0519e+000	2.7772e+000	2.5024e+000	2.2277e+000	1.9529e+000	
1.8239e+000	2.0884e+000	2.3530e+000	2.6176e+000	2.8822e+000	3.1467e+000	3.4113e+000	3.6759e+000	3.9404e+000	4.2050e+000	3.9303e+000	3.6555e+000	3.3808e+000	3.1060e+000	2.8313e+000	2.5565e+000	2.2818e+000	2.0070e+000	
1.8780e+000	2.1425e+000	2.4071e+000	2.6717e+000	2.9363e+000	3.2008e+000	3.4654e+000	3.7300e+000	3.9945e+000	4.2591e+000	3.9844e+000	3.7096e+000	3.4349e+000	3.1601e+000	2.8854e+000	2.6106e+000	2.3359e+000	2.0611e+000	
1.9321e+000	2.1967e+000	2.4612e+000	2.7258e+000	2.9904e+000	3.2549e+000	3.5195e+000	3.7841e+000	4.0487e+000	4.3132e+000	4.0385e+000	3.7637e+000	3.4890e+000	3.2142e+000	2.9395e+000	2.6647e+000	2.3900e+000	2.1152e+000	
1.9862e+000	2.2508e+000	2.5153e+000	2.7799e+000	3.0445e+000	3.3090e+000	3.5736e+000	3.8382e+000	4.1028e+000	4.3673e+000	4.0926e+000	3.8178e+000	3.5431e+000	3.2683e+000	2.9936e+000	2.7188e+000	2.4441e+000	2.1693e+000	
2.0403e+000	2.3049e+000	2.5694e+000	2.8340e+000	3.0986e+000	3.3631e+000	3.6277e+000	3.8923e+000	4.1569e+000	4.4214e+000	4.1467e+000	3.8719e+000	3.5972e+000	3.3224e+000	3.0477e+000	2.7730e+000	2.4982e+000	2.2235e+000	
2.0944e+000	2.3590e+000	2.6235e+000	2.8881e+000	3.1527e+000	3.4173e+000	3.6818e+000	3.9464e+000	4.2110e+000	4.4755e+000	4.2008e+000	3.9260e+000	3.6513e+000	3.3766e+000	3.1018e+000	2.8271e+000	2.5523e+000	2.2776e+000	
2.1441e+000	2.4087e+000	2.6733e+000	2.9379e+000	3.2024e+000	3.4670e+000	3.7316e+000	3.9961e+000	4.2607e+000	4.5253e+000	4.2505e+000	3.9758e+000	3.7010e+000	3.4263e+000	3.1515e+000	2.8768e+000	2.6020e+000	2.3273e+000	
2.1939e+000	2.4585e+000	2.7230e+000	2.9876e+000	3.2522e+000	3.5167e+000	3.7813e+000	4.0459e+000	4.3105e+000	4.5750e+000	4.3003e+000	4.0255e+000	3.7508e+000	3.4760e+000	3.2013e+000	2.9265e+000	2.6518e+000	2.3770e+000	
2.2436e+000	2.5082e+000	2.7728e+000	3.0373e+000	3.3019e+000	3.5665e+000	3.8311e+000	4.0956e+000	4.3602e+000	4.6248e+000	4.3500e+000	4.0753e+000	3.8005e+000	3.5258e+000	3.2510e+000	2.9763e+000	2.7015e+000	2.4268e+000	
2.2934e+000	2.5579e+000	2.8225e+000	3.0871e+000	3.3517e+000	3.6162e+000	3.8808e+000	4.1454e+000	4.4099e+000	4.6745e+000	4.3998e+000	4.1250e+000	3.8503e+000	3.5755e+000	3.3008e+000	3.0260e+000	2.7513e+000	2.4765e+000	
2.3431e+000	2.6077e+000	2.8722e+000	3.1368e+000	3.4014e+000	3.6660e+000	3.9305e+000	4.1951e+000	4.4597e+000	4.7243e+000	4.4495e+000	4.1748e+000	3.9000e+000	3.6253e+000	3.3505e+000	3.0758e+000	2.8010e+000	2.5263e+000	
2.3928e+000	2.6574e+000	2.9220e+000	3.1866e+000	3.4511e+000	3.7157e+000	3.9803e+000	4.2448e+000	4.5094e+000	4.7740e+000	4.4992e+000	4.2245e+000	3.9498e+000	3.6750e+000	3.4003e+000	3.1255e+000	2.8508e+000	2.5760e+000	
2.4426e+000	2.7072e+000	2.9717e+000	3.2363e+000	3.5009e+000	3.7654e+000	4.0300e+000	4.2946e+000	4.5592e+000	4.8237e+000	4.5490e+000	4.2742e+000	3.9995e+000	3.7247e+000	3.4500e+000	3.1752e+000	2.9005e+000	2.6258e+000	
2.4923e+000	2.7569e+000	3.0215e+000	3.2860e+000	3.5506e+000	3.8152e+000	4.0798e+000	4.3443e+000	4.6089e+000	4.8735e+000	4.5987e+000	4.3240e+000	4.0492e+000	3.7745e+000	3.4997e+000	3.2250e+000	2.9502e+000	2.6755e+000	
2.5464e+000	2.8110e+000	3.0756e+000	3.3402e+000	3.6047e+000	3.8693e+000	4.1339e+000	4.3984e+000	4.6630e+000	4.9276e+000	4.6528e+000	4.3781e+000	4.1033e+000	3.8286e+000	3.5538e+000	3.2791e+000	3.0043e+000	2.7296e+000	
2.6005e+000	2.8651e+000	3.1297e+000	3.3943e+000	3.6588e+000	3.9234e+000	4.1880e+000	4.4525e+000	4.7171e+000	4.9817e+000	4.7069e+000	4.4322e+000	4.1574e+000	3.8827e+000	3.6079e+000	3.3332e+000	3.0585e+000	2.7837e+000	
2.6546e+000	2.9192e+000	3.1838e+000	3.4484e+000	3.7129e+000	3.9775e+000	4.2421e+000	4.5066e+000	4.7712e+000	5.0358e+000	4.7610e+000	4.4863e+000	4.2115e+000	3.9368e+000	3.6621e+000	3.3873e+000	3.1126e+000	2.8378e+000	
2.7088e+000	2.9733e+000	3.2379e+000	3.5025e+000	3.7670e+000	4.0316e+000	4.2962e+000	4.5608e+000	4.8253e+000	5.0899e+000	4.8152e+000	4.5404e+000	4.2657e+000	3.9909e+000	3.7162e+000	3.4414e+000	3.1667e+000	2.8919e+000	
2.7629e+000	3.0274e+000	3.2920e+000	3.5566e+000	3.8211e+000	4.0857e+000	4.3503e+000	4.6149e+000	4.8794e+000	5.1440e+000	4.8693e+000	4.5945e+000	4.3198e+000	4.0450e+000	3.7703e+000	3.4955e+000	3.2208e+000	2.9460e+000	
2.8170e+000	3.0815e+000	3.3461e+000	3.6107e+000	3.8752e+000	4.1398e+000	4.4044e+000	4.6690e+000	4.9335e+000	5.1981e+000	4.9234e+000	4.6486e+000	4.3739e+000	4.0991e+000	3.8244e+000	3.5496e+000	3.2749e+000	3.0001e+000	
2.8711e+000	3.1356e+000	3.4002e+000	3.6648e+000	3.9294e+000	4.1939e+000	4.4585e+000	4.7231e+000	4.9876e+000	5.2522e+000	4.9775e+000	4.7027e+000	4.4280e+000	4.1532e+000	3.8785e+000	3.6037e+000	3.3290e+000	3.0542e+000	
2.9252e+000	3.1897e+000	3.4543e+000	3.7189e+000	3.9835e+000	4.2480e+000	4.5126e+000	4.7772e+000	5.0417e+000	5.3063e+000	5.0316e+000	4.7568e+000	4.4821e+000	4.2073e+000	3.9326e+000	3.6578e+000	3.3831e+000	3.1083e+000	
2.9793e+000	3.2438e+000	3.5084e+000	3.7730e+000	4.0376e+000	4.3021e+000	4.5667e+000	4.8313e+000	5.0959e+000	5.3604e+000	5.0857e+000	4.8109e+000	4.5362e+000	4.2614e+000	3.9867e+000	3.7119e+000	3.4372e+000	3.1624e+000	
3.0334e+000	3.2980e+000	3.5625e+000	3.8271e+000	4.0917e+000	4.3562e+000	4.6208e+000	4.8854e+000	5.1500e+000	5.4145e+000	5.1398e+000	4.8650e+000	4.5903e+000	4.3155e+000	4.0408e+000	3.7660e+000	3.4913e+000	3.2165e+000	
3.0875e+000	3.3521e+000	3.6166e+000	3.8812e+000	4.1458e+000	4.4103e+000	4.6749e+000	4.9395e+000	5.2041e+000	5.4686e+000	5.1939e+000	4.9191e+000	4.6444e+000	4.3696e+000	4.0949e+000	3.8201e+000	3.5454e+000	3.2707e+000	
3.1416e+000	3.4062e+000	3.6707e+000	3.9353e+000	4.1999e+000	4.4645e+000	4.7290e+000	4.9936e+000	5.2582e+000	5.5227e+000	5.2480e+000	4.9732e+000	4.6985e+000	4.4237e+000	4.1490e+000	3.8743e+000	3.5995e+000	3.3248e+000	
3.1913e+000	3.4559e+000	3.7205e+000	3.9851e+000	4.2496e+000	4.5142e+000	4.7788e+000	5.0433e+000	5.3079e+000	5.5725e+000	5.2977e+000	5.0230e+000	4.7482e+000	4.4735e+000	4.1987e+000	3.9240e+000	3.6492e+000	3.3745e+000	
3.2411e+000	3.5056e+000	3.7702e+000	4.0348e+000	4.2994e+000	4.5639e+000	4.8285e+000	5.0931e+000	5.3577e+000	5.6222e+000	5.3475e+000	5.0727e+000	4.7980e+000	4.5232e+000	4.2485e+000	3.9737e+000	3.6990e+000	3.4242e+000	
3.2908e+000	3.5554e+000	3.8200e+000	4.0845e+000	4.3491e+000	4.6137e+000	4.8782e+000	5.1428e+000	5.4074e+000	5.6720e+000	5.3972e+000	5.1225e+000	4.8477e+000	4.5730e+000	4.2982e+000	4.0235e+000	3.7487e+000	3.4740e+000	
3.3406e+000	3.6051e+000	3.8697e+000	4.1343e+000	4.3988e+000	4.6634e+000	4.9280e+000	5.1926e+000	5.4571e+000	5.7217e+000	5.4470e+000	5.1722e+000	4.8975e+000	4.6227e+000	4.3480e+000	4.0732e+000	3.7985e+000	3.5237e+000	
3.3903e+000	3.6549e+000	3.9194e+000	4.1840e+000	4.4486e+000	4.7132e+000	4.9777e+000	5.2423e+000	5.5069e+000	5.7714e+000	5.4967e+000	5.2220e+000	4.9472e+000	4.6725e+000	4.3977e+000	4.1230e+000	3.8482e+000	3.5735e+000	
3.4400e+000	3.7046e+000	3.9692e+000	4.2338e+000	4.4983e+000	4.7629e+000	5.0275e+000	5.2920e+000	5.5566e+000	5.8212e+000	5.5464e+000	5.2717e+000	4.9969e+000	4.7222e+000	4.4475e+000	4.1727e+000	3.8980e+000	3.6232e+000	
3.4898e+000	3.7544e+000	4.0189e+000	4.2835e+000	4.5481e+000	4.8126e+000	5.0772e+000	5.3418e+000	5.6064e+000	5.8709e+000	5.5962e+000	5.3214e+000	5.0467e+000	4.7719e+000	4.4972e+000	4.2224e+000	3.9477e+000	3.6730e+000	
3.5395e+000	3.8041e+000	4.0687e+000	4.3332e+000	4.5978e+000	4.8624e+000	5.1270e+000	5.3915e+000	5.6561e+000	5.9207e+000	5.6459e+000	5.3712e+000	5.0964e+000	4.8217e+000	4.5469e+000	4.2722e+000	3.9974e+000	3.7227e+000	
3.5936e+000	3.8582e+000	4.1228e+000	4.3873e+000	4.6519e+000	4.9165e+000	5.1811e+000	5.4456e+000	5.7102e+000	5.9748e+000	5.7000e+000	5.4253e+000	5.1505e+000	4.8758e+000	4.6010e+000	4.3263e+000	4.0515e+000	3.7768e+000	
3.6477e+000	3.9123e+000	4.1769e+000	4.4415e+000	4.7060e+000	4.9706e+000	5.2352e+000	5.4997e+000	5.7643e+000	6.0289e+000	5.7541e+000	5.4794e+000	5.2046e+000	4.9299e+000	4.6551e+000	4.3804e+000	4.1057e+000	3.8309e+000	
3.7018e+000	3.9664e+000	4.2310e+000	4.4956e+000	4.7601e+000	5.0247e+000	5.2893e+000	5.5538e+000	5.8184e+000	6.0830e+000	5.8082e+000	5.5335e+000	5.2587e+000	4.9840e+000	4.7093e+000	4.4345e+000	4.1598e+000	3.8850e+000	
3.7559e+000	4.0205e+000	4.2851e+000	4.5497e+000	4.8142e+000	5.0788e+000	5.3434e+000	5.6080e+000	5.8725e+000	6.1371e+000	5.8623e+000	5.5876e+000	5.3129e+000	5.0381e+000	4.7634e+000	4.4886e+000	4.2139e+000	3.9391e+000	
3.8101e+000	4.0746e+000	4.3392e+000	4.6038e+000	4.8683e+000	5.1329e+000	5.3975e+000	5.6621e+000	5.9266e+000	6.1912e+000	5.9165e+000	5.6417e+000	5.3670e+000	5.0922e+000	4.8175e+000	4.5427e+000	4.2680e+000	3.9932e+000	
3.8642e+000	4.1287e+000	4.3933e+000	4.6579e+000	4.9224e+000	5.1870e+000	5.4516e+000	5.7162e+000	5.9807e+000	6.2453e+000	5.9706e+000	5.6958e+000	5.4211e+000	5.1463e+000	4.8716e+000	4.5968e+000	4.3221e+000	4.0473e+000	
3.9183e+000	4.1828e+000	4.4474e+000	4.7120e+000	4.9766e+000	5.2411e+000	5.5057e+000	5.7703e+000	6.0348e+000	6.2994e+000	6.0247e+000	5.7499e+000	5.4752e+000	5.2004e+000	4.9257e+000	4.6509e+000	4.3762e+000	4.1014e+000	
3.9724e+000	4.2369e+000	4.5015e+000	4.7661e+000	5.0307e+000	5.2952e+000	5.5598e+000	5.8244e+000	6.0889e+000	6.3535e+000	6.0788e+000	5.8040e+000	5.5293e+000	5.2545e+000	4.9798e+000	4.7050e+000	4.4303e+000	4.1555e+000	
4.0265e+000	4.2910e+000	4.5556e+000	4.8202e+000	5.0848e+000	5.3493e+000	5.6139e+000	5.8785e+000	6.1430e+000	6.4076e+000	6.1329e+000	5.8581e+000	5.5834e+000	5.3086e+000	5.0339e+000	4.7591e+000	4.4844e+000	4.2096e+000	
4.0806e+000	4.3452e+000	4.6097e+000	4.8743e+000	5.1389e+000	5.4034e+000	5.6680e+000	5.9326e+000	6.1972e+000	6.4617e+000	6.1870e+000	5.9122e+000	5.6375e+000	5.3627e+000	5.0880e+000	4.8132e+000	4.5385e+000	4.2637e+000	
4.1347e+000	4.3993e+000	4.6638e+000	4.9284e+000	5.1930e+000	5.4575e+000	5.7221e+000	5.9867e+000	6.2513e+000	6.5158e+000	6.2411e+000	5.9663e+000	5.6916e+000	5.4168e+000	5.1421e+000	4.8673e+000	4.5926e+000	4.3179e+000	
4.1888e+000	4.4534e+000	4.7179e+000	4.9825e+000	5.2471e+000	5.5116e+000	5.7762e+000	6.0408e+000	6.3054e+000	6.5699e+000	6.2952e+000	6.0204e+000	5.7457e+000	5.4709e+000	5.1962e+000	4.9215e+000	4.6467e+000	4.3720e+000	
4.2385e+000	4.5031e+000	4.7677e+000	5.0322e+000	5.2968e+000	5.5614e+000	5.8260e+000	6.0905e+000	6.3551e+000	6.6197e+000	6.3449e+000	6.0702e+000	5.7954e+000	5.5207e+000	5.2459e+000	4.9712e+000	4.6964e+000	4.4217e+000	
4.2883e+000	4.5528e+000	4.8174e+000	5.0820e+000	5.3466e+000	5.6111e+000	5.8757e+000	6.1403e+000	6.4048e+000	6.6694e+000	6.3947e+000	6.1199e+000	5.8452e+000	5.5704e+000	5.2957e+000	5.0209e+000	4.7462e+000	4.4714e+000	
4.3380e+000	4.6026e+000	4.8672e+000	5.1317e+000	5.3963e+000	5.6609e+000	5.9254e+000	6.1900e+000	6.4546e+000	6.7192e+000	6.4444e+000	6.1697e+000	5.8949e+000	5.6202e+000	5.3454e+000	5.0707e+000	4.7959e+000	4.5212e+000	
4.3878e+000	4.6523e+000	4.9169e+000	5.1815e+000	5.4460e+000	5.7106e+000	5.9752e+000	6.2398e+000	6.5043e+000	6.7689e+000	6.4942e+000	6.2194e+000	5.9447e+000	5.6699e+000	5.3952e+000	5.1204e+000	4.8457e+000	4.5709e+000	
4.4375e+000	4.7021e+000	4.9666e+000	5.2312e+000	5.4958e+000	5.7604e+000	6.0249e+000	6.2895e+000	6.5541e+000	6.8186e+000	6.5439e+000	6.2692e+000	5.9944e+000	5.7197e+000	5.4449e+000	5.1702e+000	4.8954e+000	4.6207e+000	
4.4872e+000	4.7518e+000	5.0164e+000	5.2810e+000	5.5455e+000	5.8101e+000	6.0747e+000	6.3392e+000	6.6038e+000	6.8684e+000	6.5936e+000	6.3189e+000	6.0441e+000	5.7694e+000	5.4946e+000	5.2199e+000	4.9452e+000	4.6704e+000	
4.5370e+000	4.8016e+000	5.0661e+000	5.3307e+000	5.5953e+000	5.8598e+000	6.1244e+000	6.3890e+000	6.6536e+000	6.9181e+000	6.6434e+000	6.3686e+000	6.0939e+000	5.8191e+000	5.5444e+000	5.2696e+000	4.9949e+000	4.7201e+000	
4.5867e+000	4.8513e+000	5.1159e+000	5.3804e+000	5.6450e+000	5.9096e+000	6.1742e+000	6.4387e+000	6.7033e+000	6.9679e+000	6.6931e+000	6.4184e+000	6.1436e+000	5.8689e+000	5.5941e+000	5.3194e+000	5.0446e+000	4.7699e+000	
4.6408e+000	4.9054e+000	5.1700e+000	5.4345e+000	5.6991e+000	5.9637e+000	6.2283e+000	6.4928e+000	6.7574e+000	7.0220e+000	6.7472e+000	6.4725e+000	6.1977e+000	5.9230e+000	5.6482e+000	5.3735e+000	5.0987e+000	4.8240e+000	
4.6949e+000	4.9595e+000	5.2241e+000	5.4887e+000	5.7532e+000	6.0178e+000	6.2824e+000	6.5469e+000	6.8115e+000	7.0761e+000	6.8013e+000	6.5266e+000	6.2518e+000	5.9771e+000	5.7023e+000	5.4276e+000	5.1528e+000	4.8781e+000	
4.7490e+000	5.0136e+000	5.2782e+000	5.5428e+000	5.8073e+000	6.0719e+000	6.3365e+000	6.6010e+000	6.8656e+000	7.1302e+000	6.8554e+000	6.5807e+000	6.3059e+000	6.0312e+000	5.7564e+000	5.4817e+000	5.2070e+000	4.9322e+000	
4.8031e+000	5.0677e+000	5.3323e+000	5.5969e+000	5.8614e+000	6.1260e+000	6.3906e+000	6.6551e+000	6.9197e+000	7.1843e+000	6.9095e+000	6.6348e+000	6.3600e+000	6.0853e+000	5.8106e+000	5.5358e+000	5.2611e+000	4.9863e+000	
4.8573e+000	5.1218e+000	5.3864e+000	5.6510e+000	5.9155e+000	6.1801e+000	6.4447e+000	6.7093e+000	6.9738e+000	7.2384e+000	6.9637e+000	6.6889e+000	6.4142e+000	6.1394e+000	5.8647e+000	5.5899e+000	5.3152e+000	5.0404e+000	
4.9114e+000	5.1759e+000	5.4405e+000	5.7051e+000	5.9696e+000	6.2342e+000	6.4988e+000	6.7634e+000	7.0279e+000	7.2925e+000	7.0178e+000	6.7430e+000	6.4683e+000	6.1935e+000	5.9188e+000	5.6440e+000	5.3693e+000	5.0945e+000	
4.9655e+000	5.2300e+000	5.4946e+000	5.7592e+000	6.0237e+000	6.2883e+000	6.5529e+000	6.8175e+000	7.0820e+000	7.3466e+000	7.0719e+000	6.7971e+000	6.5224e+000	6.2476e+000	5.9729e+000	5.6981e+000	5.4234e+000	5.1486e+000	
