1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	
1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	
1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	
1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	
1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	
1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	
1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	
1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	
1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	
1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	
1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	
1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	
1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	
1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	
1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	
1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	
1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	
1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	
1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	
1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	
1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	
1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	
1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	
1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	
1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	
1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	
1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	
1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	
1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	
1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	
1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	
1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	
1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	
1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	
1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	
1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	
1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	
1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	
1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	
1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	
1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	
1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	
1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	
1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	
1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	
1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	
1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	
1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	
1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	
1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	
1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	
1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	
1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	
1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	
1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	
1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	
1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	
1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	
1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	1.5000e-003	
